distance to pixel,"first pad(Gtype,GIndex,GSection,Label)","second pad(Gtype,GIndex,GSection,Label)"
0.0,"['ColumnPad', 3, 'A', 'R08-']","['ColumnPad', 3, 'A', 'R08+']"
0.0,"['ColumnPad', 3, 'A', 'R08+']","['ColumnPad', 3, 'A', 'L08-']"
0.0,"['ColumnPad', 3, 'A', 'L08-']","['ColumnPad', 3, 'A', 'L08+']"
5300.000311719328,"['ColumnPad', 3, 'A', 'L08+']","['ColumnPad', 3, 'A', 'R09-']"
0.0,"['ColumnPad', 3, 'A', 'R09-']","['ColumnPad', 3, 'A', 'R09+']"
0.0,"['ColumnPad', 3, 'A', 'R09+']","['ColumnPad', 3, 'A', 'L09-']"
0.0,"['ColumnPad', 3, 'A', 'L09-']","['ColumnPad', 3, 'A', 'L09+']"
5299.999445693935,"['ColumnPad', 3, 'A', 'L09+']","['ColumnPad', 3, 'A', 'R10-']"
0.0,"['ColumnPad', 3, 'A', 'R10-']","['ColumnPad', 3, 'A', 'R10+']"
0.0,"['ColumnPad', 3, 'A', 'R10+']","['ColumnPad', 3, 'A', 'L10-']"
0.0,"['ColumnPad', 3, 'A', 'L10-']","['ColumnPad', 3, 'A', 'L10+']"
5300.000311719335,"['ColumnPad', 3, 'A', 'L10+']","['ColumnPad', 3, 'A', 'R11-']"
0.0,"['ColumnPad', 3, 'A', 'R11-']","['ColumnPad', 3, 'A', 'R11+']"
0.0,"['ColumnPad', 3, 'A', 'R11+']","['ColumnPad', 3, 'A', 'L11-']"
0.0,"['ColumnPad', 3, 'A', 'L11-']","['ColumnPad', 3, 'A', 'L11+']"
55838.96485337959,"['ColumnPad', 3, 'A', 'L11+']","['ColumnPad', 2, 'A', 'R00-']"
0.0,"['ColumnPad', 2, 'A', 'R00-']","['ColumnPad', 2, 'A', 'R00+']"
0.0,"['ColumnPad', 2, 'A', 'R00+']","['ColumnPad', 2, 'A', 'L00-']"
0.0,"['ColumnPad', 2, 'A', 'L00-']","['ColumnPad', 2, 'A', 'L00+']"
5300.000311719331,"['ColumnPad', 2, 'A', 'L00+']","['ColumnPad', 2, 'A', 'R01-']"
0.0,"['ColumnPad', 2, 'A', 'R01-']","['ColumnPad', 2, 'A', 'R01+']"
0.0,"['ColumnPad', 2, 'A', 'R01+']","['ColumnPad', 2, 'A', 'L01-']"
0.0,"['ColumnPad', 2, 'A', 'L01-']","['ColumnPad', 2, 'A', 'L01+']"
5299.999445693933,"['ColumnPad', 2, 'A', 'L01+']","['ColumnPad', 2, 'A', 'R02-']"
0.0,"['ColumnPad', 2, 'A', 'R02-']","['ColumnPad', 2, 'A', 'R02+']"
0.0,"['ColumnPad', 2, 'A', 'R02+']","['ColumnPad', 2, 'A', 'L02-']"
0.0,"['ColumnPad', 2, 'A', 'L02-']","['ColumnPad', 2, 'A', 'L02+']"
5300.00031171933,"['ColumnPad', 2, 'A', 'L02+']","['ColumnPad', 2, 'A', 'R03-']"
0.0,"['ColumnPad', 2, 'A', 'R03-']","['ColumnPad', 2, 'A', 'R03+']"
0.0,"['ColumnPad', 2, 'A', 'R03+']","['ColumnPad', 2, 'A', 'L03-']"
0.0,"['ColumnPad', 2, 'A', 'L03-']","['ColumnPad', 2, 'A', 'L03+']"
5300.000311719332,"['ColumnPad', 2, 'A', 'L03+']","['ColumnPad', 2, 'A', 'R04-']"
0.0,"['ColumnPad', 2, 'A', 'R04-']","['ColumnPad', 2, 'A', 'R04+']"
0.0,"['ColumnPad', 2, 'A', 'R04+']","['ColumnPad', 2, 'A', 'L04-']"
0.0,"['ColumnPad', 2, 'A', 'L04-']","['ColumnPad', 2, 'A', 'L04+']"
5299.999445693931,"['ColumnPad', 2, 'A', 'L04+']","['ColumnPad', 2, 'A', 'R05-']"
0.0,"['ColumnPad', 2, 'A', 'R05-']","['ColumnPad', 2, 'A', 'R05+']"
0.0,"['ColumnPad', 2, 'A', 'R05+']","['ColumnPad', 2, 'A', 'L05-']"
0.0,"['ColumnPad', 2, 'A', 'L05-']","['ColumnPad', 2, 'A', 'L05+']"
5300.000311719332,"['ColumnPad', 2, 'A', 'L05+']","['ColumnPad', 2, 'A', 'R06-']"
0.0,"['ColumnPad', 2, 'A', 'R06-']","['ColumnPad', 2, 'A', 'R06+']"
0.0,"['ColumnPad', 2, 'A', 'R06+']","['ColumnPad', 2, 'A', 'L06-']"
0.0,"['ColumnPad', 2, 'A', 'L06-']","['ColumnPad', 2, 'A', 'L06+']"
5299.999445693934,"['ColumnPad', 2, 'A', 'L06+']","['ColumnPad', 2, 'A', 'R07-']"
0.0,"['ColumnPad', 2, 'A', 'R07-']","['ColumnPad', 2, 'A', 'R07+']"
0.0,"['ColumnPad', 2, 'A', 'R07+']","['ColumnPad', 2, 'A', 'L07-']"
0.0,"['ColumnPad', 2, 'A', 'L07-']","['ColumnPad', 2, 'A', 'L07+']"
5300.000311719329,"['ColumnPad', 2, 'A', 'L07+']","['ColumnPad', 2, 'A', 'R08-']"
0.0,"['ColumnPad', 2, 'A', 'R08-']","['ColumnPad', 2, 'A', 'R08+']"
0.0,"['ColumnPad', 2, 'A', 'R08+']","['ColumnPad', 2, 'A', 'L08-']"
0.0,"['ColumnPad', 2, 'A', 'L08-']","['ColumnPad', 2, 'A', 'L08+']"
5300.000311719328,"['ColumnPad', 2, 'A', 'L08+']","['ColumnPad', 2, 'A', 'R09-']"
0.0,"['ColumnPad', 2, 'A', 'R09-']","['ColumnPad', 2, 'A', 'R09+']"
0.0,"['ColumnPad', 2, 'A', 'R09+']","['ColumnPad', 2, 'A', 'L09-']"
0.0,"['ColumnPad', 2, 'A', 'L09-']","['ColumnPad', 2, 'A', 'L09+']"
5299.999445693934,"['ColumnPad', 2, 'A', 'L09+']","['ColumnPad', 2, 'A', 'R10-']"
0.0,"['ColumnPad', 2, 'A', 'R10-']","['ColumnPad', 2, 'A', 'R10+']"
0.0,"['ColumnPad', 2, 'A', 'R10+']","['ColumnPad', 2, 'A', 'L10-']"
0.0,"['ColumnPad', 2, 'A', 'L10-']","['ColumnPad', 2, 'A', 'L10+']"
5300.000311719335,"['ColumnPad', 2, 'A', 'L10+']","['ColumnPad', 2, 'A', 'R11-']"
0.0,"['ColumnPad', 2, 'A', 'R11-']","['ColumnPad', 2, 'A', 'R11+']"
0.0,"['ColumnPad', 2, 'A', 'R11+']","['ColumnPad', 2, 'A', 'L11-']"
0.0,"['ColumnPad', 2, 'A', 'L11-']","['ColumnPad', 2, 'A', 'L11+']"
55838.96485337959,"['ColumnPad', 2, 'A', 'L11+']","['ColumnPad', 1, 'A', 'R00-']"
0.0,"['ColumnPad', 1, 'A', 'R00-']","['ColumnPad', 1, 'A', 'R00+']"
0.0,"['ColumnPad', 1, 'A', 'R00+']","['ColumnPad', 1, 'A', 'L00-']"
0.0,"['ColumnPad', 1, 'A', 'L00-']","['ColumnPad', 1, 'A', 'L00+']"
5300.000311719331,"['ColumnPad', 1, 'A', 'L00+']","['ColumnPad', 1, 'A', 'R01-']"
0.0,"['ColumnPad', 1, 'A', 'R01-']","['ColumnPad', 1, 'A', 'R01+']"
0.0,"['ColumnPad', 1, 'A', 'R01+']","['ColumnPad', 1, 'A', 'L01-']"
0.0,"['ColumnPad', 1, 'A', 'L01-']","['ColumnPad', 1, 'A', 'L01+']"
5299.999445693933,"['ColumnPad', 1, 'A', 'L01+']","['ColumnPad', 1, 'A', 'R02-']"
0.0,"['ColumnPad', 1, 'A', 'R02-']","['ColumnPad', 1, 'A', 'R02+']"
0.0,"['ColumnPad', 1, 'A', 'R02+']","['ColumnPad', 1, 'A', 'L02-']"
0.0,"['ColumnPad', 1, 'A', 'L02-']","['ColumnPad', 1, 'A', 'L02+']"
5300.00031171933,"['ColumnPad', 1, 'A', 'L02+']","['ColumnPad', 1, 'A', 'R03-']"
0.0,"['ColumnPad', 1, 'A', 'R03-']","['ColumnPad', 1, 'A', 'R03+']"
0.0,"['ColumnPad', 1, 'A', 'R03+']","['ColumnPad', 1, 'A', 'L03-']"
0.0,"['ColumnPad', 1, 'A', 'L03-']","['ColumnPad', 1, 'A', 'L03+']"
5300.000311719332,"['ColumnPad', 1, 'A', 'L03+']","['ColumnPad', 1, 'A', 'R04-']"
0.0,"['ColumnPad', 1, 'A', 'R04-']","['ColumnPad', 1, 'A', 'R04+']"
0.0,"['ColumnPad', 1, 'A', 'R04+']","['ColumnPad', 1, 'A', 'L04-']"
0.0,"['ColumnPad', 1, 'A', 'L04-']","['ColumnPad', 1, 'A', 'L04+']"
5299.999445693931,"['ColumnPad', 1, 'A', 'L04+']","['ColumnPad', 1, 'A', 'R05-']"
0.0,"['ColumnPad', 1, 'A', 'R05-']","['ColumnPad', 1, 'A', 'R05+']"
0.0,"['ColumnPad', 1, 'A', 'R05+']","['ColumnPad', 1, 'A', 'L05-']"
0.0,"['ColumnPad', 1, 'A', 'L05-']","['ColumnPad', 1, 'A', 'L05+']"
5300.000311719332,"['ColumnPad', 1, 'A', 'L05+']","['ColumnPad', 1, 'A', 'R06-']"
0.0,"['ColumnPad', 1, 'A', 'R06-']","['ColumnPad', 1, 'A', 'R06+']"
0.0,"['ColumnPad', 1, 'A', 'R06+']","['ColumnPad', 1, 'A', 'L06-']"
0.0,"['ColumnPad', 1, 'A', 'L06-']","['ColumnPad', 1, 'A', 'L06+']"
5299.999445693934,"['ColumnPad', 1, 'A', 'L06+']","['ColumnPad', 1, 'A', 'R07-']"
0.0,"['ColumnPad', 1, 'A', 'R07-']","['ColumnPad', 1, 'A', 'R07+']"
0.0,"['ColumnPad', 1, 'A', 'R07+']","['ColumnPad', 1, 'A', 'L07-']"
0.0,"['ColumnPad', 1, 'A', 'L07-']","['ColumnPad', 1, 'A', 'L07+']"
5300.000311719328,"['ColumnPad', 1, 'A', 'L07+']","['ColumnPad', 1, 'A', 'R08-']"
0.0,"['ColumnPad', 1, 'A', 'R08-']","['ColumnPad', 1, 'A', 'R08+']"
0.0,"['ColumnPad', 1, 'A', 'R08+']","['ColumnPad', 1, 'A', 'L08-']"
0.0,"['ColumnPad', 1, 'A', 'L08-']","['ColumnPad', 1, 'A', 'L08+']"
5300.000311719328,"['ColumnPad', 1, 'A', 'L08+']","['ColumnPad', 1, 'A', 'R09-']"
0.0,"['ColumnPad', 1, 'A', 'R09-']","['ColumnPad', 1, 'A', 'R09+']"
0.0,"['ColumnPad', 1, 'A', 'R09+']","['ColumnPad', 1, 'A', 'L09-']"
0.0,"['ColumnPad', 1, 'A', 'L09-']","['ColumnPad', 1, 'A', 'L09+']"
5299.999445693934,"['ColumnPad', 1, 'A', 'L09+']","['ColumnPad', 1, 'A', 'R10-']"
0.0,"['ColumnPad', 1, 'A', 'R10-']","['ColumnPad', 1, 'A', 'R10+']"
0.0,"['ColumnPad', 1, 'A', 'R10+']","['ColumnPad', 1, 'A', 'L10-']"
0.0,"['ColumnPad', 1, 'A', 'L10-']","['ColumnPad', 1, 'A', 'L10+']"
5300.000311719335,"['ColumnPad', 1, 'A', 'L10+']","['ColumnPad', 1, 'A', 'R11-']"
0.0,"['ColumnPad', 1, 'A', 'R11-']","['ColumnPad', 1, 'A', 'R11+']"
0.0,"['ColumnPad', 1, 'A', 'R11+']","['ColumnPad', 1, 'A', 'L11-']"
0.0,"['ColumnPad', 1, 'A', 'L11-']","['ColumnPad', 1, 'A', 'L11+']"
55838.96485337959,"['ColumnPad', 1, 'A', 'L11+']","['ColumnPad', 0, 'A', 'R00-']"
0.0,"['ColumnPad', 0, 'A', 'R00-']","['ColumnPad', 0, 'A', 'R00+']"
0.0,"['ColumnPad', 0, 'A', 'R00+']","['ColumnPad', 0, 'A', 'L00-']"
0.0,"['ColumnPad', 0, 'A', 'L00-']","['ColumnPad', 0, 'A', 'L00+']"
5300.000311719331,"['ColumnPad', 0, 'A', 'L00+']","['ColumnPad', 0, 'A', 'R01-']"
0.0,"['ColumnPad', 0, 'A', 'R01-']","['ColumnPad', 0, 'A', 'R01+']"
0.0,"['ColumnPad', 0, 'A', 'R01+']","['ColumnPad', 0, 'A', 'L01-']"
0.0,"['ColumnPad', 0, 'A', 'L01-']","['ColumnPad', 0, 'A', 'L01+']"
5299.999445693933,"['ColumnPad', 0, 'A', 'L01+']","['ColumnPad', 0, 'A', 'R02-']"
0.0,"['ColumnPad', 0, 'A', 'R02-']","['ColumnPad', 0, 'A', 'R02+']"
0.0,"['ColumnPad', 0, 'A', 'R02+']","['ColumnPad', 0, 'A', 'L02-']"
0.0,"['ColumnPad', 0, 'A', 'L02-']","['ColumnPad', 0, 'A', 'L02+']"
5300.00031171933,"['ColumnPad', 0, 'A', 'L02+']","['ColumnPad', 0, 'A', 'R03-']"
0.0,"['ColumnPad', 0, 'A', 'R03-']","['ColumnPad', 0, 'A', 'R03+']"
0.0,"['ColumnPad', 0, 'A', 'R03+']","['ColumnPad', 0, 'A', 'L03-']"
0.0,"['ColumnPad', 0, 'A', 'L03-']","['ColumnPad', 0, 'A', 'L03+']"
5300.000311719332,"['ColumnPad', 0, 'A', 'L03+']","['ColumnPad', 0, 'A', 'R04-']"
0.0,"['ColumnPad', 0, 'A', 'R04-']","['ColumnPad', 0, 'A', 'R04+']"
0.0,"['ColumnPad', 0, 'A', 'R04+']","['ColumnPad', 0, 'A', 'L04-']"
0.0,"['ColumnPad', 0, 'A', 'L04-']","['ColumnPad', 0, 'A', 'L04+']"
5299.999445693931,"['ColumnPad', 0, 'A', 'L04+']","['ColumnPad', 0, 'A', 'R05-']"
0.0,"['ColumnPad', 0, 'A', 'R05-']","['ColumnPad', 0, 'A', 'R05+']"
0.0,"['ColumnPad', 0, 'A', 'R05+']","['ColumnPad', 0, 'A', 'L05-']"
0.0,"['ColumnPad', 0, 'A', 'L05-']","['ColumnPad', 0, 'A', 'L05+']"
5300.000311719332,"['ColumnPad', 0, 'A', 'L05+']","['ColumnPad', 0, 'A', 'R06-']"
0.0,"['ColumnPad', 0, 'A', 'R06-']","['ColumnPad', 0, 'A', 'R06+']"
0.0,"['ColumnPad', 0, 'A', 'R06+']","['ColumnPad', 0, 'A', 'L06-']"
0.0,"['ColumnPad', 0, 'A', 'L06-']","['ColumnPad', 0, 'A', 'L06+']"
5299.999445693934,"['ColumnPad', 0, 'A', 'L06+']","['ColumnPad', 0, 'A', 'R07-']"
0.0,"['ColumnPad', 0, 'A', 'R07-']","['ColumnPad', 0, 'A', 'R07+']"
0.0,"['ColumnPad', 0, 'A', 'R07+']","['ColumnPad', 0, 'A', 'L07-']"
0.0,"['ColumnPad', 0, 'A', 'L07-']","['ColumnPad', 0, 'A', 'L07+']"
5300.000311719328,"['ColumnPad', 0, 'A', 'L07+']","['ColumnPad', 0, 'A', 'R08-']"
0.0,"['ColumnPad', 0, 'A', 'R08-']","['ColumnPad', 0, 'A', 'R08+']"
0.0,"['ColumnPad', 0, 'A', 'R08+']","['ColumnPad', 0, 'A', 'L08-']"
0.0,"['ColumnPad', 0, 'A', 'L08-']","['ColumnPad', 0, 'A', 'L08+']"
5300.000311719328,"['ColumnPad', 0, 'A', 'L08+']","['ColumnPad', 0, 'A', 'R09-']"
0.0,"['ColumnPad', 0, 'A', 'R09-']","['ColumnPad', 0, 'A', 'R09+']"
0.0,"['ColumnPad', 0, 'A', 'R09+']","['ColumnPad', 0, 'A', 'L09-']"
0.0,"['ColumnPad', 0, 'A', 'L09-']","['ColumnPad', 0, 'A', 'L09+']"
5299.999445693934,"['ColumnPad', 0, 'A', 'L09+']","['ColumnPad', 0, 'A', 'R10-']"
0.0,"['ColumnPad', 0, 'A', 'R10-']","['ColumnPad', 0, 'A', 'R10+']"
0.0,"['ColumnPad', 0, 'A', 'R10+']","['ColumnPad', 0, 'A', 'L10-']"
0.0,"['ColumnPad', 0, 'A', 'L10-']","['ColumnPad', 0, 'A', 'L10+']"
5300.000311719335,"['ColumnPad', 0, 'A', 'L10+']","['ColumnPad', 0, 'A', 'R11-']"
0.0,"['ColumnPad', 0, 'A', 'R11-']","['ColumnPad', 0, 'A', 'R11+']"
0.0,"['ColumnPad', 0, 'A', 'R11+']","['ColumnPad', 0, 'A', 'L11-']"
0.0,"['ColumnPad', 0, 'A', 'L11-']","['ColumnPad', 0, 'A', 'L11+']"
58540.41362273858,"['ColumnPad', 0, 'A', 'L11+']","['RowPad', 0, 'B', 'X00+']"
0.0,"['RowPad', 0, 'B', 'X00+']","['RowPad', 0, 'B', 'B00+']"
0.0,"['RowPad', 0, 'B', 'B00+']","['RowPad', 0, 'B', 'X00-']"
0.0,"['RowPad', 0, 'B', 'X00-']","['RowPad', 0, 'B', 'T00+']"
0.0,"['RowPad', 0, 'B', 'T00+']","['RowPad', 0, 'B', 'B00-']"
5300.000311719331,"['RowPad', 0, 'B', 'B00-']","['RowPad', 0, 'B', 'B01+']"
5300.000311719331,"['RowPad', 0, 'B', 'B01+']","['RowPad', 0, 'B', 'T00-']"
5300.000311719331,"['RowPad', 0, 'B', 'T00-']","['RowPad', 0, 'B', 'T01+']"
0.0,"['RowPad', 0, 'B', 'T01+']","['RowPad', 0, 'B', 'B01-']"
5299.999445693933,"['RowPad', 0, 'B', 'B01-']","['RowPad', 0, 'B', 'B02+']"
5299.999445693933,"['RowPad', 0, 'B', 'B02+']","['RowPad', 0, 'B', 'T01-']"
5299.999445693933,"['RowPad', 0, 'B', 'T01-']","['RowPad', 0, 'B', 'T02+']"
0.0,"['RowPad', 0, 'B', 'T02+']","['RowPad', 0, 'B', 'B02-']"
5300.00031171933,"['RowPad', 0, 'B', 'B02-']","['RowPad', 0, 'B', 'B03+']"
5300.00031171933,"['RowPad', 0, 'B', 'B03+']","['RowPad', 0, 'B', 'T02-']"
5300.00031171933,"['RowPad', 0, 'B', 'T02-']","['RowPad', 0, 'B', 'T03+']"
0.0,"['RowPad', 0, 'B', 'T03+']","['RowPad', 0, 'B', 'B03-']"
5300.000311719332,"['RowPad', 0, 'B', 'B03-']","['RowPad', 0, 'B', 'B04+']"
5300.000311719332,"['RowPad', 0, 'B', 'B04+']","['RowPad', 0, 'B', 'T03-']"
5300.000311719332,"['RowPad', 0, 'B', 'T03-']","['RowPad', 0, 'B', 'T04+']"
0.0,"['RowPad', 0, 'B', 'T04+']","['RowPad', 0, 'B', 'B04-']"
5299.999445693931,"['RowPad', 0, 'B', 'B04-']","['RowPad', 0, 'B', 'B05+']"
5299.999445693931,"['RowPad', 0, 'B', 'B05+']","['RowPad', 0, 'B', 'T04-']"
5299.999445693931,"['RowPad', 0, 'B', 'T04-']","['RowPad', 0, 'B', 'T05+']"
0.0,"['RowPad', 0, 'B', 'T05+']","['RowPad', 0, 'B', 'B05-']"
5300.000311719331,"['RowPad', 0, 'B', 'B05-']","['RowPad', 0, 'B', 'B06+']"
5300.000311719331,"['RowPad', 0, 'B', 'B06+']","['RowPad', 0, 'B', 'T05-']"
5300.000311719331,"['RowPad', 0, 'B', 'T05-']","['RowPad', 0, 'B', 'T06+']"
0.0,"['RowPad', 0, 'B', 'T06+']","['RowPad', 0, 'B', 'B06-']"
5299.999445693934,"['RowPad', 0, 'B', 'B06-']","['RowPad', 0, 'B', 'B07+']"
5299.999445693934,"['RowPad', 0, 'B', 'B07+']","['RowPad', 0, 'B', 'T06-']"
5299.999445693934,"['RowPad', 0, 'B', 'T06-']","['RowPad', 0, 'B', 'T07+']"
0.0,"['RowPad', 0, 'B', 'T07+']","['RowPad', 0, 'B', 'B07-']"
5300.000311719328,"['RowPad', 0, 'B', 'B07-']","['RowPad', 0, 'B', 'B08+']"
5300.000311719328,"['RowPad', 0, 'B', 'B08+']","['RowPad', 0, 'B', 'T07-']"
5300.000311719328,"['RowPad', 0, 'B', 'T07-']","['RowPad', 0, 'B', 'T08+']"
0.0,"['RowPad', 0, 'B', 'T08+']","['RowPad', 0, 'B', 'B08-']"
5300.000311719328,"['RowPad', 0, 'B', 'B08-']","['RowPad', 0, 'B', 'B09+']"
5300.000311719328,"['RowPad', 0, 'B', 'B09+']","['RowPad', 0, 'B', 'T08-']"
5300.000311719328,"['RowPad', 0, 'B', 'T08-']","['RowPad', 0, 'B', 'T09+']"
0.0,"['RowPad', 0, 'B', 'T09+']","['RowPad', 0, 'B', 'B09-']"
5299.999445693934,"['RowPad', 0, 'B', 'B09-']","['RowPad', 0, 'B', 'B10+']"
5299.999445693934,"['RowPad', 0, 'B', 'B10+']","['RowPad', 0, 'B', 'T09-']"
5299.999445693934,"['RowPad', 0, 'B', 'T09-']","['RowPad', 0, 'B', 'T10+']"
0.0,"['RowPad', 0, 'B', 'T10+']","['RowPad', 0, 'B', 'B10-']"
5300.000311719335,"['RowPad', 0, 'B', 'B10-']","['RowPad', 0, 'B', 'B11+']"
5300.000311719335,"['RowPad', 0, 'B', 'B11+']","['RowPad', 0, 'B', 'T10-']"
5300.000311719335,"['RowPad', 0, 'B', 'T10-']","['RowPad', 0, 'B', 'T11+']"
0.0,"['RowPad', 0, 'B', 'T11+']","['RowPad', 0, 'B', 'B11-']"
0.0,"['RowPad', 0, 'B', 'B11-']","['RowPad', 0, 'B', 'T11-']"
61122.58203949385,"['RowPad', 0, 'B', 'T11-']","['RowPad', 1, 'B', 'X00+']"
0.0,"['RowPad', 1, 'B', 'X00+']","['RowPad', 1, 'B', 'B00+']"
0.0,"['RowPad', 1, 'B', 'B00+']","['RowPad', 1, 'B', 'X00-']"
0.0,"['RowPad', 1, 'B', 'X00-']","['RowPad', 1, 'B', 'T00+']"
0.0,"['RowPad', 1, 'B', 'T00+']","['RowPad', 1, 'B', 'B00-']"
5300.000311719331,"['RowPad', 1, 'B', 'B00-']","['RowPad', 1, 'B', 'B01+']"
5300.000311719331,"['RowPad', 1, 'B', 'B01+']","['RowPad', 1, 'B', 'T00-']"
5300.000311719331,"['RowPad', 1, 'B', 'T00-']","['RowPad', 1, 'B', 'T01+']"
0.0,"['RowPad', 1, 'B', 'T01+']","['RowPad', 1, 'B', 'B01-']"
5300.000311719331,"['RowPad', 1, 'B', 'B01-']","['RowPad', 1, 'B', 'B02+']"
5300.000311719331,"['RowPad', 1, 'B', 'B02+']","['RowPad', 1, 'B', 'T01-']"
5300.000311719331,"['RowPad', 1, 'B', 'T01-']","['RowPad', 1, 'B', 'T02+']"
0.0,"['RowPad', 1, 'B', 'T02+']","['RowPad', 1, 'B', 'B02-']"
5299.999445693933,"['RowPad', 1, 'B', 'B02-']","['RowPad', 1, 'B', 'B03+']"
5299.999445693933,"['RowPad', 1, 'B', 'B03+']","['RowPad', 1, 'B', 'T02-']"
5299.999445693933,"['RowPad', 1, 'B', 'T02-']","['RowPad', 1, 'B', 'T03+']"
0.0,"['RowPad', 1, 'B', 'T03+']","['RowPad', 1, 'B', 'B03-']"
5300.00031171933,"['RowPad', 1, 'B', 'B03-']","['RowPad', 1, 'B', 'B04+']"
5300.00031171933,"['RowPad', 1, 'B', 'B04+']","['RowPad', 1, 'B', 'T03-']"
5300.00031171933,"['RowPad', 1, 'B', 'T03-']","['RowPad', 1, 'B', 'T04+']"
0.0,"['RowPad', 1, 'B', 'T04+']","['RowPad', 1, 'B', 'B04-']"
5300.000311719331,"['RowPad', 1, 'B', 'B04-']","['RowPad', 1, 'B', 'B05+']"
5300.000311719331,"['RowPad', 1, 'B', 'B05+']","['RowPad', 1, 'B', 'T04-']"
5300.000311719331,"['RowPad', 1, 'B', 'T04-']","['RowPad', 1, 'B', 'T05+']"
0.0,"['RowPad', 1, 'B', 'T05+']","['RowPad', 1, 'B', 'B05-']"
5299.999445693931,"['RowPad', 1, 'B', 'B05-']","['RowPad', 1, 'B', 'B06+']"
5299.999445693931,"['RowPad', 1, 'B', 'B06+']","['RowPad', 1, 'B', 'T05-']"
5299.999445693931,"['RowPad', 1, 'B', 'T05-']","['RowPad', 1, 'B', 'T06+']"
0.0,"['RowPad', 1, 'B', 'T06+']","['RowPad', 1, 'B', 'B06-']"
5300.000311719332,"['RowPad', 1, 'B', 'B06-']","['RowPad', 1, 'B', 'B07+']"
5300.000311719332,"['RowPad', 1, 'B', 'B07+']","['RowPad', 1, 'B', 'T06-']"
5300.000311719332,"['RowPad', 1, 'B', 'T06-']","['RowPad', 1, 'B', 'T07+']"
0.0,"['RowPad', 1, 'B', 'T07+']","['RowPad', 1, 'B', 'B07-']"
5299.999445693934,"['RowPad', 1, 'B', 'B07-']","['RowPad', 1, 'B', 'B08+']"
5299.999445693934,"['RowPad', 1, 'B', 'B08+']","['RowPad', 1, 'B', 'T07-']"
5299.999445693934,"['RowPad', 1, 'B', 'T07-']","['RowPad', 1, 'B', 'T08+']"
0.0,"['RowPad', 1, 'B', 'T08+']","['RowPad', 1, 'B', 'B08-']"
5300.000311719328,"['RowPad', 1, 'B', 'B08-']","['RowPad', 1, 'B', 'B09+']"
5300.000311719328,"['RowPad', 1, 'B', 'B09+']","['RowPad', 1, 'B', 'T08-']"
5300.000311719328,"['RowPad', 1, 'B', 'T08-']","['RowPad', 1, 'B', 'T09+']"
0.0,"['RowPad', 1, 'B', 'T09+']","['RowPad', 1, 'B', 'B09-']"
5300.000311719328,"['RowPad', 1, 'B', 'B09-']","['RowPad', 1, 'B', 'B10+']"
5300.000311719328,"['RowPad', 1, 'B', 'B10+']","['RowPad', 1, 'B', 'T09-']"
5300.000311719328,"['RowPad', 1, 'B', 'T09-']","['RowPad', 1, 'B', 'T10+']"
0.0,"['RowPad', 1, 'B', 'T10+']","['RowPad', 1, 'B', 'B10-']"
5299.999445693934,"['RowPad', 1, 'B', 'B10-']","['RowPad', 1, 'B', 'B11+']"
5299.999445693934,"['RowPad', 1, 'B', 'B11+']","['RowPad', 1, 'B', 'T10-']"
5299.999445693934,"['RowPad', 1, 'B', 'T10-']","['RowPad', 1, 'B', 'T11+']"
0.0,"['RowPad', 1, 'B', 'T11+']","['RowPad', 1, 'B', 'B11-']"
0.0,"['RowPad', 1, 'B', 'B11-']","['RowPad', 1, 'B', 'T11-']"
61122.58113836673,"['RowPad', 1, 'B', 'T11-']","['RowPad', 2, 'B', 'X00+']"
0.0,"['RowPad', 2, 'B', 'X00+']","['RowPad', 2, 'B', 'B00+']"
0.0,"['RowPad', 2, 'B', 'B00+']","['RowPad', 2, 'B', 'X00-']"
0.0,"['RowPad', 2, 'B', 'X00-']","['RowPad', 2, 'B', 'T00+']"
0.0,"['RowPad', 2, 'B', 'T00+']","['RowPad', 2, 'B', 'B00-']"
5299.999445693933,"['RowPad', 2, 'B', 'B00-']","['RowPad', 2, 'B', 'B01+']"
5299.999445693933,"['RowPad', 2, 'B', 'B01+']","['RowPad', 2, 'B', 'T00-']"
5299.999445693933,"['RowPad', 2, 'B', 'T00-']","['RowPad', 2, 'B', 'T01+']"
0.0,"['RowPad', 2, 'B', 'T01+']","['RowPad', 2, 'B', 'B01-']"
5300.000311719331,"['RowPad', 2, 'B', 'B01-']","['RowPad', 2, 'B', 'B02+']"
5300.000311719331,"['RowPad', 2, 'B', 'B02+']","['RowPad', 2, 'B', 'T01-']"
5300.000311719331,"['RowPad', 2, 'B', 'T01-']","['RowPad', 2, 'B', 'T02+']"
0.0,"['RowPad', 2, 'B', 'T02+']","['RowPad', 2, 'B', 'B02-']"
5300.000311719331,"['RowPad', 2, 'B', 'B02-']","['RowPad', 2, 'B', 'B03+']"
5300.000311719331,"['RowPad', 2, 'B', 'B03+']","['RowPad', 2, 'B', 'T02-']"
5300.000311719331,"['RowPad', 2, 'B', 'T02-']","['RowPad', 2, 'B', 'T03+']"
0.0,"['RowPad', 2, 'B', 'T03+']","['RowPad', 2, 'B', 'B03-']"
5299.999445693933,"['RowPad', 2, 'B', 'B03-']","['RowPad', 2, 'B', 'B04+']"
5299.999445693933,"['RowPad', 2, 'B', 'B04+']","['RowPad', 2, 'B', 'T03-']"
