distance to pad,"first pad(Gtype,GIndex,GSection,Label)","second pad(Gtype,GIndex,GSection,Label)"
425.7930010979478,[['ColumnPad' '6' 'B' 'R03+']],[['ColumnPad' '6' 'B' 'R03-']]
469.57362694789015,[['ColumnPad' '6' 'B' 'R03-']],[['ColumnPad' '6' 'B' 'L03+']]
425.7923655269043,[['ColumnPad' '6' 'B' 'L03+']],[['ColumnPad' '6' 'B' 'L03-']]
67507.40011917416,[['ColumnPad' '6' 'B' 'L03-']],[['RowPad' '3' 'B' 'B06+']]
425.79302312390814,[['RowPad' '2' 'B' 'B07+']],[['RowPad' '2' 'B' 'B07-']]
469.5736269478897,[['RowPad' '2' 'B' 'B07-']],[['RowPad' '2' 'B' 'T07+']]
425.79267229955457,[['RowPad' '2' 'B' 'T07+']],[['RowPad' '2' 'B' 'T07-']]
67875.30018878543,[['RowPad' '2' 'B' 'T07-']],[['ColumnPad' '7' 'B' 'R02+']]
425.7930010979478,[['ColumnPad' '7' 'B' 'R02+']],[['ColumnPad' '7' 'B' 'R02-']]
469.57446146058595,[['ColumnPad' '7' 'B' 'R02-']],[['ColumnPad' '7' 'B' 'L02+']]
425.7930010979478,[['ColumnPad' '7' 'B' 'L02+']],[['ColumnPad' '7' 'B' 'L02-']]
67849.45942331008,[['ColumnPad' '7' 'B' 'L02-']],[['RowPad' '2' 'B' 'B07+']]
425.7926722995571,[['RowPad' '1' 'B' 'B08+']],[['RowPad' '1' 'B' 'B08-']]
469.5735670328943,[['RowPad' '1' 'B' 'B08-']],[['RowPad' '1' 'B' 'T08+']]
425.79267229955457,[['RowPad' '1' 'B' 'T08+']],[['RowPad' '1' 'B' 'T08-']]
68686.50080560708,[['RowPad' '1' 'B' 'T08-']],[['ColumnPad' '8' 'B' 'R01+']]
425.7923655269043,[['ColumnPad' '8' 'B' 'R01+']],[['ColumnPad' '8' 'B' 'R01-']]
469.57362694789015,[['ColumnPad' '8' 'B' 'R01-']],[['ColumnPad' '8' 'B' 'L01+']]
425.7930010979478,[['ColumnPad' '8' 'B' 'L01+']],[['ColumnPad' '8' 'B' 'L01-']]
68603.93199094733,[['ColumnPad' '8' 'B' 'L01-']],[['RowPad' '1' 'B' 'B08+']]
425.79267229955457,[['RowPad' '0' 'B' 'B09+']],[['RowPad' '0' 'B' 'B09-']]
469.5735670328943,[['RowPad' '0' 'B' 'B09-']],[['RowPad' '0' 'B' 'T09+']]
425.79267229955457,[['RowPad' '0' 'B' 'T09+']],[['RowPad' '0' 'B' 'T09-']]
69519.92893699133,[['RowPad' '0' 'B' 'T09-']],[['ColumnPad' '9' 'B' 'R00+']]
425.7930010979478,[['ColumnPad' '9' 'B' 'R00+']],[['ColumnPad' '9' 'B' 'R00-']]
469.5736269478917,[['ColumnPad' '9' 'B' 'R00-']],[['ColumnPad' '9' 'B' 'L00+']]
425.7930010979478,[['ColumnPad' '9' 'B' 'L00+']],[['ColumnPad' '9' 'B' 'L00-']]
69383.3729279589,[['ColumnPad' '9' 'B' 'L00-']],[['RowPad' '0' 'B' 'B09+']]
425.7933771208754,[['RowPad' '0' 'C' 'B11+']],[['RowPad' '0' 'C' 'B11-']]
469.5742752749558,[['RowPad' '0' 'C' 'B11-']],[['RowPad' '0' 'C' 'T11+']]
425.7933771208754,[['RowPad' '0' 'C' 'T11+']],[['RowPad' '0' 'C' 'T11-']]
62737.78110930929,[['RowPad' '0' 'C' 'T11-']],[['ColumnPad' '11' 'C' 'R00+']]
425.7926722995639,[['ColumnPad' '11' 'C' 'R00+']],[['ColumnPad' '11' 'C' 'R00-']]
469.57356703290196,[['ColumnPad' '11' 'C' 'R00-']],[['ColumnPad' '11' 'C' 'L00+']]
425.7926722995639,[['ColumnPad' '11' 'C' 'L00+']],[['ColumnPad' '11' 'C' 'L00-']]
62509.310343505924,[['ColumnPad' '11' 'C' 'L00-']],[['RowPad' '0' 'C' 'B11+']]
425.79300109795577,[['RowPad' '11' 'A' 'B00+']],[['RowPad' '11' 'A' 'B00-']]
469.57362694790027,[['RowPad' '11' 'A' 'B00-']],[['RowPad' '11' 'A' 'T00+']]
425.7923655269099,[['RowPad' '11' 'A' 'T00+']],[['RowPad' '11' 'A' 'T00-']]
469.57356703290156,[['RowPad' '11' 'A' 'T00-']],[['RowPad' '11' 'A' 'X00+']]
425.79300109795577,[['RowPad' '11' 'A' 'X00+']],[['RowPad' '11' 'A' 'X00-']]
67378.93336692364,[['RowPad' '11' 'A' 'X00-']],[['ColumnPad' '0' 'A' 'R11+']]
425.7933771208754,[['ColumnPad' '0' 'A' 'R11+']],[['ColumnPad' '0' 'A' 'R11-']]
469.5742752749558,[['ColumnPad' '0' 'A' 'R11-']],[['ColumnPad' '0' 'A' 'L11+']]
425.7933771208754,[['ColumnPad' '0' 'A' 'L11+']],[['ColumnPad' '0' 'A' 'L11-']]
67641.05224061274,[['ColumnPad' '0' 'A' 'L11-']],[['RowPad' '11' 'A' 'B00+']]
425.7926722995558,[['RowPad' '10' 'B' 'B00+']],[['RowPad' '10' 'B' 'B00-']]
469.57362694789003,[['RowPad' '10' 'B' 'B00-']],[['RowPad' '10' 'B' 'T00+']]
425.79302312390814,[['RowPad' '10' 'B' 'T00+']],[['RowPad' '10' 'B' 'T00-']]
469.5744614605844,[['RowPad' '10' 'B' 'T00-']],[['RowPad' '10' 'B' 'X00+']]
425.7926722995552,[['RowPad' '10' 'B' 'X00+']],[['RowPad' '10' 'B' 'X00-']]
70274.62656290588,[['RowPad' '10' 'B' 'X00-']],[['ColumnPad' '0' 'B' 'R10+']]
425.79300109795014,[['ColumnPad' '0' 'B' 'R10+']],[['ColumnPad' '0' 'B' 'R10-']]
469.57362694789623,[['ColumnPad' '0' 'B' 'R10-']],[['ColumnPad' '0' 'B' 'L10+']]
425.7923655269089,[['ColumnPad' '0' 'B' 'L10+']],[['ColumnPad' '0' 'B' 'L10-']]
70484.18092066846,[['ColumnPad' '0' 'B' 'L10-']],[['RowPad' '10' 'B' 'B00+']]
425.79302312390814,[['RowPad' '9' 'B' 'B01+']],[['RowPad' '9' 'B' 'B01-']]
469.57362694789003,[['RowPad' '9' 'B' 'B01-']],[['RowPad' '9' 'B' 'T01+']]
425.7926722995558,[['RowPad' '9' 'B' 'T01+']],[['RowPad' '9' 'B' 'T01-']]
68233.42389705588,[['RowPad' '9' 'B' 'T01-']],[['ColumnPad' '1' 'B' 'R09+']]
425.79300109794553,[['ColumnPad' '1' 'B' 'R09+']],[['ColumnPad' '1' 'B' 'R09-']]
469.57362694789015,[['ColumnPad' '1' 'B' 'R09-']],[['ColumnPad' '1' 'B' 'L09+']]
425.7923655269043,[['ColumnPad' '1' 'B' 'L09+']],[['ColumnPad' '1' 'B' 'L09-']]
68573.09958430642,[['ColumnPad' '1' 'B' 'L09-']],[['RowPad' '9' 'B' 'B01+']]
425.7926722995558,[['RowPad' '8' 'B' 'B02+']],[['RowPad' '8' 'B' 'B02-']]
469.5736269478899,[['RowPad' '8' 'B' 'B02-']],[['RowPad' '8' 'B' 'T02+']]
425.7930231239069,[['RowPad' '8' 'B' 'T02+']],[['RowPad' '8' 'B' 'T02-']]
66342.44158889647,[['RowPad' '8' 'B' 'T02-']],[['ColumnPad' '2' 'B' 'R08+']]
425.79300109795014,[['ColumnPad' '2' 'B' 'R08+']],[['ColumnPad' '2' 'B' 'R08-']]
469.57446146058595,[['ColumnPad' '2' 'B' 'R08-']],[['ColumnPad' '2' 'B' 'L08+']]
425.79300109794553,[['ColumnPad' '2' 'B' 'L08+']],[['ColumnPad' '2' 'B' 'L08-']]
66633.03031711998,[['ColumnPad' '2' 'B' 'L08-']],[['RowPad' '8' 'B' 'B02+']]
425.7926722995558,[['RowPad' '7' 'B' 'B03+']],[['RowPad' '7' 'B' 'B03-']]
469.5735670328943,[['RowPad' '7' 'B' 'B03-']],[['RowPad' '7' 'B' 'T03+']]
425.79267229955457,[['RowPad' '7' 'B' 'T03+']],[['RowPad' '7' 'B' 'T03-']]
64834.323508570094,[['RowPad' '7' 'B' 'T03-']],[['ColumnPad' '3' 'B' 'R07+']]
425.79300109795014,[['ColumnPad' '3' 'B' 'R07+']],[['ColumnPad' '3' 'B' 'R07-']]
469.57446146058595,[['ColumnPad' '3' 'B' 'R07-']],[['ColumnPad' '3' 'B' 'L07+']]
425.79300109795014,[['ColumnPad' '3' 'B' 'L07+']],[['ColumnPad' '3' 'B' 'L07-']]
65071.51451829518,[['ColumnPad' '3' 'B' 'L07-']],[['RowPad' '7' 'B' 'B03+']]
425.7926722995558,[['RowPad' '6' 'B' 'B04+']],[['RowPad' '6' 'B' 'B04-']]
469.5736269478899,[['RowPad' '6' 'B' 'B04-']],[['RowPad' '6' 'B' 'T04+']]
425.7926722995558,[['RowPad' '6' 'B' 'T04+']],[['RowPad' '6' 'B' 'T04-']]
63736.25226833675,[['RowPad' '6' 'B' 'T04-']],[['ColumnPad' '4' 'B' 'R06+']]
425.7923655269043,[['ColumnPad' '4' 'B' 'R06+']],[['ColumnPad' '4' 'B' 'R06-']]
469.57362694789015,[['ColumnPad' '4' 'B' 'R06-']],[['ColumnPad' '4' 'B' 'L06+']]
425.79300109795014,[['ColumnPad' '4' 'B' 'L06+']],[['ColumnPad' '4' 'B' 'L06-']]
63916.301100582124,[['ColumnPad' '4' 'B' 'L06-']],[['RowPad' '6' 'B' 'B04+']]
425.7926722995558,[['RowPad' '5' 'B' 'B05+']],[['RowPad' '5' 'B' 'B05-']]
469.5735670328943,[['RowPad' '5' 'B' 'B05-']],[['RowPad' '5' 'B' 'T05+']]
425.7926722995558,[['RowPad' '5' 'B' 'T05+']],[['RowPad' '5' 'B' 'T05-']]
63069.64881124319,[['RowPad' '5' 'B' 'T05-']],[['ColumnPad' '5' 'B' 'R05+']]
425.7930010979478,[['ColumnPad' '5' 'B' 'R05+']],[['ColumnPad' '5' 'B' 'R05-']]
469.57362694789015,[['ColumnPad' '5' 'B' 'R05-']],[['ColumnPad' '5' 'B' 'L05+']]
425.7930010979478,[['ColumnPad' '5' 'B' 'L05+']],[['ColumnPad' '5' 'B' 'L05-']]
63189.67968691882,[['ColumnPad' '5' 'B' 'L05-']],[['RowPad' '5' 'B' 'B05+']]
425.7926722995571,[['RowPad' '4' 'B' 'B06+']],[['RowPad' '4' 'B' 'B06-']]
469.57362694789015,[['RowPad' '4' 'B' 'B06-']],[['RowPad' '4' 'B' 'T06+']]
425.79267229955457,[['RowPad' '4' 'B' 'T06+']],[['RowPad' '4' 'B' 'T06-']]
62848.24379961137,[['RowPad' '4' 'B' 'T06-']],[['ColumnPad' '6' 'B' 'R04+']]
425.7930010979478,[['ColumnPad' '6' 'B' 'R04+']],[['ColumnPad' '6' 'B' 'R04-']]
469.57446146058595,[['ColumnPad' '6' 'B' 'R04-']],[['ColumnPad' '6' 'B' 'L04+']]
425.7930010979478,[['ColumnPad' '6' 'B' 'L04+']],[['ColumnPad' '6' 'B' 'L04-']]
62906.50277238337,[['ColumnPad' '6' 'B' 'L04-']],[['RowPad' '4' 'B' 'B06+']]
425.79267229955457,[['RowPad' '3' 'B' 'B07+']],[['RowPad' '3' 'B' 'B07-']]
469.5735670328943,[['RowPad' '3' 'B' 'B07-']],[['RowPad' '3' 'B' 'T07+']]
425.79267229955457,[['RowPad' '3' 'B' 'T07+']],[['RowPad' '3' 'B' 'T07-']]
63076.72448362125,[['RowPad' '3' 'B' 'T07-']],[['ColumnPad' '7' 'B' 'R03+']]
425.7930010979478,[['ColumnPad' '7' 'B' 'R03+']],[['ColumnPad' '7' 'B' 'R03-']]
469.5744614605829,[['ColumnPad' '7' 'B' 'R03-']],[['ColumnPad' '7' 'B' 'L03+']]
425.7930010979478,[['ColumnPad' '7' 'B' 'L03+']],[['ColumnPad' '7' 'B' 'L03-']]
63072.74342162155,[['ColumnPad' '7' 'B' 'L03-']],[['RowPad' '3' 'B' 'B07+']]
425.79267229955457,[['RowPad' '2' 'B' 'B08+']],[['RowPad' '2' 'B' 'B08-']]
469.57362694789015,[['RowPad' '2' 'B' 'B08-']],[['RowPad' '2' 'B' 'T08+']]
425.7926722995571,[['RowPad' '2' 'B' 'T08+']],[['RowPad' '2' 'B' 'T08-']]
63750.25583632709,[['RowPad' '2' 'B' 'T08-']],[['ColumnPad' '8' 'B' 'R02+']]
425.7923655269066,[['ColumnPad' '8' 'B' 'R02+']],[['ColumnPad' '8' 'B' 'R02-']]
469.57362694789316,[['ColumnPad' '8' 'B' 'R02-']],[['ColumnPad' '8' 'B' 'L02+']]
425.7930010979478,[['ColumnPad' '8' 'B' 'L02+']],[['ColumnPad' '8' 'B' 'L02-']]
63684.881333801895,[['ColumnPad' '8' 'B' 'L02-']],[['RowPad' '2' 'B' 'B08+']]
425.7926722995571,[['RowPad' '1' 'B' 'B09+']],[['RowPad' '1' 'B' 'B09-']]
469.5735670328943,[['RowPad' '1' 'B' 'B09-']],[['RowPad' '1' 'B' 'T09+']]
425.79267229955457,[['RowPad' '1' 'B' 'T09+']],[['RowPad' '1' 'B' 'T09-']]
64854.97256473863,[['RowPad' '1' 'B' 'T09-']],[['ColumnPad' '9' 'B' 'R01+']]
425.79300109794895,[['ColumnPad' '9' 'B' 'R01+']],[['ColumnPad' '9' 'B' 'R01-']]
469.5736269478917,[['ColumnPad' '9' 'B' 'R01-']],[['ColumnPad' '9' 'B' 'L01+']]
425.7930010979478,[['ColumnPad' '9' 'B' 'L01+']],[['ColumnPad' '9' 'B' 'L01-']]
64730.269443830606,[['ColumnPad' '9' 'B' 'L01-']],[['RowPad' '1' 'B' 'B09+']]
425.7926722995571,[['RowPad' '0' 'B' 'B10+']],[['RowPad' '0' 'B' 'B10-']]
469.5735670328943,[['RowPad' '0' 'B' 'B10-']],[['RowPad' '0' 'B' 'T10+']]
425.79267229955457,[['RowPad' '0' 'B' 'T10+']],[['RowPad' '0' 'B' 'T10-']]
65991.45749643522,[['RowPad' '0' 'B' 'T10-']],[['ColumnPad' '10' 'B' 'R00+']]
425.7930010979484,[['ColumnPad' '10' 'B' 'R00+']],[['ColumnPad' '10' 'B' 'R00-']]
469.5744614605844,[['ColumnPad' '10' 'B' 'R00-']],[['ColumnPad' '10' 'B' 'L00+']]
425.7930010979484,[['ColumnPad' '10' 'B' 'L00+']],[['ColumnPad' '10' 'B' 'L00-']]
65810.94786545017,[['ColumnPad' '10' 'B' 'L00-']],[['RowPad' '0' 'B' 'B10+']]
425.79302312390786,[['RowPad' '11' 'B' 'B00+']],[['RowPad' '11' 'B' 'B00-']]
469.57362694789,[['RowPad' '11' 'B' 'B00-']],[['RowPad' '11' 'B' 'T00+']]
425.7926722995555,[['RowPad' '11' 'B' 'T00+']],[['RowPad' '11' 'B' 'T00-']]
469.5736269478917,[['RowPad' '11' 'B' 'T00-']],[['RowPad' '11' 'B' 'X00+']]
425.7926722995555,[['RowPad' '11' 'B' 'X00+']],[['RowPad' '11' 'B' 'X00-']]
67378.93388286048,[['RowPad' '11' 'B' 'X00-']],[['ColumnPad' '0' 'B' 'R11+']]
425.79300109795014,[['ColumnPad' '0' 'B' 'R11+']],[['ColumnPad' '0' 'B' 'R11-']]
469.57362694789015,[['ColumnPad' '0' 'B' 'R11-']],[['ColumnPad' '0' 'B' 'L11+']]
425.7923655269043,[['ColumnPad' '0' 'B' 'L11+']],[['ColumnPad' '0' 'B' 'L11-']]
67641.05340204368,[['ColumnPad' '0' 'B' 'L11-']],[['RowPad' '11' 'B' 'B00+']]
425.7926722995552,[['RowPad' '10' 'B' 'B01+']],[['RowPad' '10' 'B' 'B01-']]
469.57362694789003,[['RowPad' '10' 'B' 'B01-']],[['RowPad' '10' 'B' 'T01+']]
425.79302312390814,[['RowPad' '10' 'B' 'T01+']],[['RowPad' '10' 'B' 'T01-']]
65060.963199599464,[['RowPad' '10' 'B' 'T01-']],[['ColumnPad' '1' 'B' 'R10+']]
425.79300109795014,[['ColumnPad' '1' 'B' 'R10+']],[['ColumnPad' '1' 'B' 'R10-']]
469.57362694789623,[['ColumnPad' '1' 'B' 'R10-']],[['ColumnPad' '1' 'B' 'L10+']]
425.7923655269043,[['ColumnPad' '1' 'B' 'L10+']],[['ColumnPad' '1' 'B' 'L10-']]
65440.077973462874,[['ColumnPad' '1' 'B' 'L10-']],[['RowPad' '10' 'B' 'B01+']]
425.7930231239075,[['RowPad' '9' 'B' 'B02+']],[['RowPad' '9' 'B' 'B02-']]
469.5736269478899,[['RowPad' '9' 'B' 'B02-']],[['RowPad' '9' 'B' 'T02+']]
425.7926722995552,[['RowPad' '9' 'B' 'T02+']],[['RowPad' '9' 'B' 'T02-']]
62873.61353746756,[['RowPad' '9' 'B' 'T02-']],[['ColumnPad' '2' 'B' 'R09+']]
425.79300109795014,[['ColumnPad' '2' 'B' 'R09+']],[['ColumnPad' '2' 'B' 'R09-']]
469.57446146058595,[['ColumnPad' '2' 'B' 'R09-']],[['ColumnPad' '2' 'B' 'L09+']]
425.79300109795014,[['ColumnPad' '2' 'B' 'L09+']],[['ColumnPad' '2' 'B' 'L09-']]
63203.93560211876,[['ColumnPad' '2' 'B' 'L09-']],[['RowPad' '9' 'B' 'B02+']]
425.7926722995558,[['RowPad' '8' 'B' 'B03+']],[['RowPad' '8' 'B' 'B03-']]
469.57362694789015,[['RowPad' '8' 'B' 'B03-']],[['RowPad' '8' 'B' 'T03+']]
425.79302312390814,[['RowPad' '8' 'B' 'T03+']],[['RowPad' '8' 'B' 'T03-']]
61072.93923038705,[['RowPad' '8' 'B' 'T03-']],[['ColumnPad' '3' 'B' 'R08+']]
425.7923655269043,[['ColumnPad' '3' 'B' 'R08+']],[['ColumnPad' '3' 'B' 'R08-']]
469.57362694789015,[['ColumnPad' '3' 'B' 'R08-']],[['ColumnPad' '3' 'B' 'L08+']]
425.79300109795014,[['ColumnPad' '3' 'B' 'L08+']],[['ColumnPad' '3' 'B' 'L08-']]
61349.17624515182,[['ColumnPad' '3' 'B' 'L08-']],[['RowPad' '8' 'B' 'B03+']]
425.79302312390814,[['RowPad' '7' 'B' 'B04+']],[['RowPad' '7' 'B' 'B04-']]
469.57362694789015,[['RowPad' '7' 'B' 'B04-']],[['RowPad' '7' 'B' 'T04+']]
425.7926722995558,[['RowPad' '7' 'B' 'T04+']],[['RowPad' '7' 'B' 'T04-']]
59693.94585333806,[['RowPad' '7' 'B' 'T04-']],[['ColumnPad' '4' 'B' 'R07+']]
425.79300109795014,[['ColumnPad' '4' 'B' 'R07+']],[['ColumnPad' '4' 'B' 'R07-']]
469.57362694789623,[['ColumnPad' '4' 'B' 'R07-']],[['ColumnPad' '4' 'B' 'L07+']]
425.79300109795014,[['ColumnPad' '4' 'B' 'L07+']],[['ColumnPad' '4' 'B' 'L07-']]
59911.23347482698,[['ColumnPad' '4' 'B' 'L07-']],[['RowPad' '7' 'B' 'B04+']]
425.7926722995558,[['RowPad' '6' 'B' 'B05+']],[['RowPad' '6' 'B' 'B05-']]
469.57362694789015,[['RowPad' '6' 'B' 'B05-']],[['RowPad' '6' 'B' 'T05+']]
425.79302312390814,[['RowPad' '6' 'B' 'T05+']],[['RowPad' '6' 'B' 'T05-']]
58766.32198448003,[['RowPad' '6' 'B' 'T05-']],[['ColumnPad' '5' 'B' 'R06+']]
425.79300109795014,[['ColumnPad' '5' 'B' 'R06+']],[['ColumnPad' '5' 'B' 'R06-']]
469.57362694789316,[['ColumnPad' '5' 'B' 'R06-']],[['ColumnPad' '5' 'B' 'L06+']]
425.7923655269043,[['ColumnPad' '5' 'B' 'L06+']],[['ColumnPad' '5' 'B' 'L06-']]
58920.631077349375,[['ColumnPad' '5' 'B' 'L06-']],[['RowPad' '6' 'B' 'B05+']]
425.79302312390814,[['RowPad' '5' 'B' 'B06+']],[['RowPad' '5' 'B' 'B06-']]
469.5736269478899,[['RowPad' '5' 'B' 'B06-']],[['RowPad' '5' 'B' 'T06+']]
425.79267229955457,[['RowPad' '5' 'B' 'T06+']],[['RowPad' '5' 'B' 'T06-']]
58311.615871952345,[['RowPad' '5' 'B' 'T06-']],[['ColumnPad' '6' 'B' 'R05+']]
425.7930010979478,[['ColumnPad' '6' 'B' 'R05+']],[['ColumnPad' '6' 'B' 'R05-']]
469.57446146058595,[['ColumnPad' '6' 'B' 'R05-']],[['ColumnPad' '6' 'B' 'L05+']]
425.79300109795014,[['ColumnPad' '6' 'B' 'L05+']],[['ColumnPad' '6' 'B' 'L05-']]
58400.137296005916,[['ColumnPad' '6' 'B' 'L05-']],[['RowPad' '5' 'B' 'B06+']]
425.7926722995571,[['RowPad' '4' 'B' 'B07+']],[['RowPad' '4' 'B' 'B07-']]
469.57362694789015,[['RowPad' '4' 'B' 'B07-']],[['RowPad' '4' 'B' 'T07+']]
425.79302312390814,[['RowPad' '4' 'B' 'T07+']],[['RowPad' '4' 'B' 'T07-']]
58340.88425515163,[['RowPad' '4' 'B' 'T07-']],[['ColumnPad' '7' 'B' 'R04+']]
425.7923655269043,[['ColumnPad' '7' 'B' 'R04+']],[['ColumnPad' '7' 'B' 'R04-']]
469.57362694789015,[['ColumnPad' '7' 'B' 'R04-']],[['ColumnPad' '7' 'B' 'L04+']]
425.7930010979478,[['ColumnPad' '7' 'B' 'L04+']],[['ColumnPad' '7' 'B' 'L04-']]
58362.330228062485,[['ColumnPad' '7' 'B' 'L04-']],[['RowPad' '4' 'B' 'B07+']]
425.79267229955457,[['RowPad' '3' 'B' 'B08+']],[['RowPad' '3' 'B' 'B08-']]
469.5735670328943,[['RowPad' '3' 'B' 'B08-']],[['RowPad' '3' 'B' 'T08+']]
425.79267229955457,[['RowPad' '3' 'B' 'T08+']],[['RowPad' '3' 'B' 'T08-']]
58853.40802630948,[['RowPad' '3' 'B' 'T08-']],[['ColumnPad' '8' 'B' 'R03+']]
425.7930010979478,[['ColumnPad' '8' 'B' 'R03+']],[['ColumnPad' '8' 'B' 'R03-']]
469.57362694789316,[['ColumnPad' '8' 'B' 'R03-']],[['ColumnPad' '8' 'B' 'L03+']]
425.7930010979478,[['ColumnPad' '8' 'B' 'L03+']],[['ColumnPad' '8' 'B' 'L03-']]
58808.14279826647,[['ColumnPad' '8' 'B' 'L03-']],[['RowPad' '3' 'B' 'B08+']]
425.79267229955457,[['RowPad' '2' 'B' 'B09+']],[['RowPad' '2' 'B' 'B09-']]
469.57362694789015,[['RowPad' '2' 'B' 'B09-']],[['RowPad' '2' 'B' 'T09+']]
425.7926722995571,[['RowPad' '2' 'B' 'T09+']],[['RowPad' '2' 'B' 'T09-']]
59836.76780216214,[['RowPad' '2' 'B' 'T09-']],[['ColumnPad' '9' 'B' 'R02+']]
425.7930010979478,[['ColumnPad' '9' 'B' 'R02+']],[['ColumnPad' '9' 'B' 'R02-']]
469.5736269478917,[['ColumnPad' '9' 'B' 'R02-']],[['ColumnPad' '9' 'B' 'L02+']]
425.7923655269055,[['ColumnPad' '9' 'B' 'L02+']],[['ColumnPad' '9' 'B' 'L02-']]
59726.7455054646,[['ColumnPad' '9' 'B' 'L02-']],[['RowPad' '2' 'B' 'B09+']]
425.7926722995571,[['RowPad' '1' 'B' 'B10+']],[['RowPad' '1' 'B' 'B10-']]
469.57356703289474,[['RowPad' '1' 'B' 'B10-']],[['RowPad' '1' 'B' 'T10+']]
425.7926722995571,[['RowPad' '1' 'B' 'T10+']],[['RowPad' '1' 'B' 'T10-']]
61268.29696244742,[['RowPad' '1' 'B' 'T10-']],[['ColumnPad' '10' 'B' 'R01+']]
425.7930010979484,[['ColumnPad' '10' 'B' 'R01+']],[['ColumnPad' '10' 'B' 'R01-']]
469.5744614605844,[['ColumnPad' '10' 'B' 'R01-']],[['ColumnPad' '10' 'B' 'L01+']]
425.7930010979484,[['ColumnPad' '10' 'B' 'L01+']],[['ColumnPad' '10' 'B' 'L01-']]
61096.81659079403,[['ColumnPad' '10' 'B' 'L01-']],[['RowPad' '1' 'B' 'B10+']]
425.79302312390814,[['RowPad' '0' 'B' 'B11+']],[['RowPad' '0' 'B' 'B11-']]
469.57362694789015,[['RowPad' '0' 'B' 'B11-']],[['RowPad' '0' 'B' 'T11+']]
425.7926722995571,[['RowPad' '0' 'B' 'T11+']],[['RowPad' '0' 'B' 'T11-']]
62737.781363190355,[['RowPad' '0' 'B' 'T11-']],[['ColumnPad' '11' 'B' 'R00+']]
425.7923655269046,[['ColumnPad' '11' 'B' 'R00+']],[['ColumnPad' '11' 'B' 'R00-']]
469.5736269478917,[['ColumnPad' '11' 'B' 'R00-']],[['ColumnPad' '11' 'B' 'L00+']]
425.7930010979481,[['ColumnPad' '11' 'B' 'L00+']],[['ColumnPad' '11' 'B' 'L00-']]
62509.31093265006,[['ColumnPad' '11' 'B' 'L00-']],[['RowPad' '0' 'B' 'B11+']]
425.7926722995555,[['RowPad' '11' 'B' 'B01+']],[['RowPad' '11' 'B' 'B01-']]
469.57362694789,[['RowPad' '11' 'B' 'B01-']],[['RowPad' '11' 'B' 'T01+']]
425.7926722995555,[['RowPad' '11' 'B' 'T01+']],[['RowPad' '11' 'B' 'T01-']]
62156.46908452234,[['RowPad' '11' 'B' 'T01-']],[['ColumnPad' '1' 'B' 'R11+']]
425.79300109795014,[['ColumnPad' '1' 'B' 'R11+']],[['ColumnPad' '1' 'B' 'R11-']]
469.57446146058595,[['ColumnPad' '1' 'B' 'R11-']],[['ColumnPad' '1' 'B' 'L11+']]
425.79300109795014,[['ColumnPad' '1' 'B' 'L11+']],[['ColumnPad' '1' 'B' 'L11-']]
62577.20377239625,[['ColumnPad' '1' 'B' 'L11-']],[['RowPad' '11' 'B' 'B01+']]
425.7926722995558,[['RowPad' '10' 'B' 'B02+']],[['RowPad' '10' 'B' 'B02-']]
469.5735670328944,[['RowPad' '10' 'B' 'B02-']],[['RowPad' '10' 'B' 'T02+']]
425.7926722995552,[['RowPad' '10' 'B' 'T02+']],[['RowPad' '10' 'B' 'T02-']]
59650.915179243115,[['RowPad' '10' 'B' 'T02-']],[['ColumnPad' '2' 'B' 'R10+']]
425.79300109795014,[['ColumnPad' '2' 'B' 'R10+']],[['ColumnPad' '2' 'B' 'R10-']]
469.57446146058595,[['ColumnPad' '2' 'B' 'R10-']],[['ColumnPad' '2' 'B' 'L10+']]
425.79300109795014,[['ColumnPad' '2' 'B' 'L10+']],[['ColumnPad' '2' 'B' 'L10-']]
60024.019366321874,[['ColumnPad' '2' 'B' 'L10-']],[['RowPad' '10' 'B' 'B02+']]
425.7926722995558,[['RowPad' '9' 'B' 'B03+']],[['RowPad' '9' 'B' 'B03-']]
469.57362694789003,[['RowPad' '9' 'B' 'B03-']],[['RowPad' '9' 'B' 'T03+']]
425.7926722995558,[['RowPad' '9' 'B' 'T03+']],[['RowPad' '9' 'B' 'T03-']]
57529.88116252719,[['RowPad' '9' 'B' 'T03-']],[['ColumnPad' '3' 'B' 'R09+']]
425.7923655269089,[['ColumnPad' '3' 'B' 'R09+']],[['ColumnPad' '3' 'B' 'R09-']]
469.57362694789623,[['ColumnPad' '3' 'B' 'R09-']],[['ColumnPad' '3' 'B' 'L09+']]
425.79300109795014,[['ColumnPad' '3' 'B' 'L09+']],[['ColumnPad' '3' 'B' 'L09-']]
57849.02469738024,[['ColumnPad' '3' 'B' 'L09-']],[['RowPad' '9' 'B' 'B03+']]
425.7926722995558,[['RowPad' '8' 'B' 'B04+']],[['RowPad' '8' 'B' 'B04-']]
469.5735670328945,[['RowPad' '8' 'B' 'B04-']],[['RowPad' '8' 'B' 'T04+']]
425.7926722995558,[['RowPad' '8' 'B' 'T04+']],[['RowPad' '8' 'B' 'T04-']]
55837.20239221425,[['RowPad' '8' 'B' 'T04-']],[['ColumnPad' '4' 'B' 'R08+']]
425.79300109795014,[['ColumnPad' '4' 'B' 'R08+']],[['ColumnPad' '4' 'B' 'R08-']]
