distance,1st Grouptype,1st GroupIndex,1st Group Section,1st Pad Label,1st Pixel X center,1st Pixel Y center,1st Pad X center,1st Pad Y center,2nd Grouptype,2nd GroupIndex,2nd Group Section,2nd Pad Label,2nd Pixel X center,2nd Pixel Y center,2nd Pad X center,2nd Pad Y center
32563.495,RowPad,6,B,B11-,48109.956,22949.673,51021.728,25596.272,ColumnPad,11,B,L06+,48109.956,22949.673,63760.458,-4372.144
32186.442,RowPad,6,B,B11-,48109.956,22949.673,51021.728,25596.272,ColumnPad,11,B,L06-,48109.956,22949.673,63431.728,-4101.522
425.793,RowPad,6,B,T11+,48109.956,22949.673,51490.458,25624.407,RowPad,6,B,T11-,48109.956,22949.673,51091.728,25475.029
32323.514,RowPad,6,B,T11+,48109.956,22949.673,51490.458,25624.407,ColumnPad,11,B,R06+,48109.956,22949.673,63830.458,-4250.9
31948.521,RowPad,6,B,T11+,48109.956,22949.673,51490.458,25624.407,ColumnPad,11,B,R06-,48109.956,22949.673,63501.728,-3980.278
32409.042,RowPad,6,B,T11+,48109.956,22949.673,51490.458,25624.407,ColumnPad,11,B,L06+,48109.956,22949.673,63760.458,-4372.144
32034.743,RowPad,6,B,T11+,48109.956,22949.673,51490.458,25624.407,ColumnPad,11,B,L06-,48109.956,22949.673,63431.728,-4101.522
32340.472,RowPad,6,B,T11-,48109.956,22949.673,51091.728,25475.029,ColumnPad,11,B,R06+,48109.956,22949.673,63830.458,-4250.9
31962.841,RowPad,6,B,T11-,48109.956,22949.673,51091.728,25475.029,ColumnPad,11,B,R06-,48109.956,22949.673,63501.728,-3980.278
32424.535,RowPad,6,B,T11-,48109.956,22949.673,51091.728,25475.029,ColumnPad,11,B,L06+,48109.956,22949.673,63760.458,-4372.144
32047.589,RowPad,6,B,T11-,48109.956,22949.673,51091.728,25475.029,ColumnPad,11,B,L06-,48109.956,22949.673,63431.728,-4101.522
425.793,ColumnPad,11,B,R06+,48109.956,22949.673,63830.458,-4250.9,ColumnPad,11,B,R06-,48109.956,22949.673,63501.728,-3980.278
140.0,ColumnPad,11,B,R06+,48109.956,22949.673,63830.458,-4250.9,ColumnPad,11,B,L06+,48109.956,22949.673,63760.458,-4372.144
425.793,ColumnPad,11,B,R06+,48109.956,22949.673,63830.458,-4250.9,ColumnPad,11,B,L06-,48109.956,22949.673,63431.728,-4101.522
469.574,ColumnPad,11,B,R06-,48109.956,22949.673,63501.728,-3980.278,ColumnPad,11,B,L06+,48109.956,22949.673,63760.458,-4372.144
140.0,ColumnPad,11,B,R06-,48109.956,22949.673,63501.728,-3980.278,ColumnPad,11,B,L06-,48109.956,22949.673,63431.728,-4101.522
425.793,ColumnPad,11,B,L06+,48109.956,22949.673,63760.458,-4372.144,ColumnPad,11,B,L06-,48109.956,22949.673,63431.728,-4101.522
-10.11,1st Grouptype,1st GroupIndex,1st Group Section,1st Pad Label,1st Pixel X center,1st Pixel Y center,1st Pad X center,1st Pad Y center,2nd Grouptype,2nd GroupIndex,2nd Group Section,2nd Pad Label,2nd Pixel X center,2nd Pixel Y center,2nd Pad X center,2nd Pad Y center
425.793,RowPad,11,B,B07+,50759.956,-18359.739,64110.458,3765.926,RowPad,11,B,B07-,50759.956,-18359.739,63711.728,3616.548
140.0,RowPad,11,B,B07+,50759.956,-18359.739,64110.458,3765.926,RowPad,11,B,T07+,50759.956,-18359.739,64180.458,3644.682
425.793,RowPad,11,B,B07+,50759.956,-18359.739,64110.458,3765.926,RowPad,11,B,T07-,50759.956,-18359.739,63781.728,3495.304
29920.717,RowPad,11,B,B07+,50759.956,-18359.739,64110.458,3765.926,ColumnPad,7,B,R11+,50759.956,-18359.739,52530.458,-23823.074
29801.202,RowPad,11,B,B07+,50759.956,-18359.739,64110.458,3765.926,ColumnPad,7,B,R11-,50759.956,-18359.739,52201.728,-23552.452
30059.609,RowPad,11,B,B07+,50759.956,-18359.739,64110.458,3765.926,ColumnPad,7,B,L11+,50759.956,-18359.739,52460.458,-23944.318
29940.321,RowPad,11,B,B07+,50759.956,-18359.739,64110.458,3765.926,ColumnPad,7,B,L11-,50759.956,-18359.739,52131.728,-23673.696
469.574,RowPad,11,B,B07-,50759.956,-18359.739,63711.728,3616.548,RowPad,11,B,T07+,50759.956,-18359.739,64180.458,3644.682
140.0,RowPad,11,B,B07-,50759.956,-18359.739,63711.728,3616.548,RowPad,11,B,T07-,50759.956,-18359.739,63781.728,3495.304
29630.283,RowPad,11,B,B07-,50759.956,-18359.739,63711.728,3616.548,ColumnPad,7,B,R11+,50759.956,-18359.739,52530.458,-23823.074
29506.519,RowPad,11,B,B07-,50759.956,-18359.739,63711.728,3616.548,ColumnPad,7,B,R11-,50759.956,-18359.739,52201.728,-23552.452
29768.984,RowPad,11,B,B07-,50759.956,-18359.739,63711.728,3616.548,ColumnPad,7,B,L11+,50759.956,-18359.739,52460.458,-23944.318
29645.469,RowPad,11,B,B07-,50759.956,-18359.739,63711.728,3616.548,ColumnPad,7,B,L11-,50759.956,-18359.739,52131.728,-23673.696
425.793,RowPad,11,B,T07+,50759.956,-18359.739,64180.458,3644.682,RowPad,11,B,T07-,50759.956,-18359.739,63781.728,3495.304
29836.222,RowPad,11,B,T07+,50759.956,-18359.739,64180.458,3644.682,ColumnPad,7,B,R11+,50759.956,-18359.739,52530.458,-23823.074
29718.245,RowPad,11,B,T07+,50759.956,-18359.739,64180.458,3644.682,ColumnPad,7,B,R11-,50759.956,-18359.739,52201.728,-23552.452
29975.178,RowPad,11,B,T07+,50759.956,-18359.739,64180.458,3644.682,ColumnPad,7,B,L11+,50759.956,-18359.739,52460.458,-23944.318
29857.422,RowPad,11,B,T07+,50759.956,-18359.739,64180.458,3644.682,ColumnPad,7,B,L11-,50759.956,-18359.739,52131.728,-23673.696
29544.625,RowPad,11,B,T07-,50759.956,-18359.739,63781.728,3495.304,ColumnPad,7,B,R11+,50759.956,-18359.739,52530.458,-23823.074
29422.398,RowPad,11,B,T07-,50759.956,-18359.739,63781.728,3495.304,ColumnPad,7,B,R11-,50759.956,-18359.739,52201.728,-23552.452
29683.396,RowPad,11,B,T07-,50759.956,-18359.739,63781.728,3495.304,ColumnPad,7,B,L11+,50759.956,-18359.739,52460.458,-23944.318
29561.412,RowPad,11,B,T07-,50759.956,-18359.739,63781.728,3495.304,ColumnPad,7,B,L11-,50759.956,-18359.739,52131.728,-23673.696
425.793,ColumnPad,7,B,R11+,50759.956,-18359.739,52530.458,-23823.074,ColumnPad,7,B,R11-,50759.956,-18359.739,52201.728,-23552.452
140.0,ColumnPad,7,B,R11+,50759.956,-18359.739,52530.458,-23823.074,ColumnPad,7,B,L11+,50759.956,-18359.739,52460.458,-23944.318
425.793,ColumnPad,7,B,R11+,50759.956,-18359.739,52530.458,-23823.074,ColumnPad,7,B,L11-,50759.956,-18359.739,52131.728,-23673.696
469.574,ColumnPad,7,B,R11-,50759.956,-18359.739,52201.728,-23552.452,ColumnPad,7,B,L11+,50759.956,-18359.739,52460.458,-23944.318
140.0,ColumnPad,7,B,R11-,50759.956,-18359.739,52201.728,-23552.452,ColumnPad,7,B,L11-,50759.956,-18359.739,52131.728,-23673.696
425.793,ColumnPad,7,B,L11+,50759.956,-18359.739,52460.458,-23944.318,ColumnPad,7,B,L11-,50759.956,-18359.739,52131.728,-23673.696
-10.11,1st Grouptype,1st GroupIndex,1st Group Section,1st Pad Label,1st Pixel X center,1st Pixel Y center,1st Pad X center,1st Pad Y center,2nd Grouptype,2nd GroupIndex,2nd Group Section,2nd Pad Label,2nd Pixel X center,2nd Pixel Y center,2nd Pad X center,2nd Pad Y center
425.793,RowPad,10,B,B08+,50759.956,-9179.869,61600.458,8113.373,RowPad,10,B,B08-,50759.956,-9179.869,61201.728,7963.995
140.0,RowPad,10,B,B08+,50759.956,-9179.869,61600.458,8113.373,RowPad,10,B,T08+,50759.956,-9179.869,61670.458,7992.13
425.792,RowPad,10,B,B08+,50759.956,-9179.869,61600.458,8113.373,RowPad,10,B,T08-,50759.956,-9179.869,61271.728,7842.752
27822.052,RowPad,10,B,B08+,50759.956,-9179.869,61600.458,8113.373,ColumnPad,8,B,R10+,50759.956,-9179.869,55320.458,-18990.652
27635.247,RowPad,10,B,B08+,50759.956,-9179.869,61600.458,8113.373,ColumnPad,8,B,R10-,50759.956,-9179.869,54991.728,-18720.031
27955.997,RowPad,10,B,B08+,50759.956,-9179.869,61600.458,8113.373,ColumnPad,8,B,L10+,50759.956,-9179.869,55250.458,-19111.896
27769.739,RowPad,10,B,B08+,50759.956,-9179.869,61600.458,8113.373,ColumnPad,8,B,L10-,50759.956,-9179.869,54921.728,-18841.274
469.574,RowPad,10,B,B08-,50759.956,-9179.869,61201.728,7963.995,RowPad,10,B,T08+,50759.956,-9179.869,61670.458,7992.13
140.0,RowPad,10,B,B08-,50759.956,-9179.869,61201.728,7963.995,RowPad,10,B,T08-,50759.956,-9179.869,61271.728,7842.752
27588.808,RowPad,10,B,B08-,50759.956,-9179.869,61201.728,7963.995,ColumnPad,8,B,R10+,50759.956,-9179.869,55320.458,-18990.652
27397.105,RowPad,10,B,B08-,50759.956,-9179.869,61201.728,7963.995,ColumnPad,8,B,R10-,50759.956,-9179.869,54991.728,-18720.031
27722.22,RowPad,10,B,B08-,50759.956,-9179.869,61201.728,7963.995,ColumnPad,8,B,L10+,50759.956,-9179.869,55250.458,-19111.896
27531.089,RowPad,10,B,B08-,50759.956,-9179.869,61201.728,7963.995,ColumnPad,8,B,L10-,50759.956,-9179.869,54921.728,-18841.274
425.793,RowPad,10,B,T08+,50759.956,-9179.869,61670.458,7992.13,RowPad,10,B,T08-,50759.956,-9179.869,61271.728,7842.752
27719.903,RowPad,10,B,T08+,50759.956,-9179.869,61670.458,7992.13,ColumnPad,8,B,R10+,50759.956,-9179.869,55320.458,-18990.652
27534.433,RowPad,10,B,T08+,50759.956,-9179.869,61670.458,7992.13,ColumnPad,8,B,R10-,50759.956,-9179.869,54991.728,-18720.031
27853.988,RowPad,10,B,T08+,50759.956,-9179.869,61670.458,7992.13,ColumnPad,8,B,L10+,50759.956,-9179.869,55250.458,-19111.896
27669.061,RowPad,10,B,T08+,50759.956,-9179.869,61670.458,7992.13,ColumnPad,8,B,L10-,50759.956,-9179.869,54921.728,-18841.274
27485.436,RowPad,10,B,T08-,50759.956,-9179.869,61271.728,7842.752,ColumnPad,8,B,R10+,50759.956,-9179.869,55320.458,-18990.652
27295.052,RowPad,10,B,T08-,50759.956,-9179.869,61271.728,7842.752,ColumnPad,8,B,R10-,50759.956,-9179.869,54991.728,-18720.031
27618.992,RowPad,10,B,T08-,50759.956,-9179.869,61271.728,7842.752,ColumnPad,8,B,L10+,50759.956,-9179.869,55250.458,-19111.896
27429.177,RowPad,10,B,T08-,50759.956,-9179.869,61271.728,7842.752,ColumnPad,8,B,L10-,50759.956,-9179.869,54921.728,-18841.274
425.792,ColumnPad,8,B,R10+,50759.956,-9179.869,55320.458,-18990.652,ColumnPad,8,B,R10-,50759.956,-9179.869,54991.728,-18720.031
140.0,ColumnPad,8,B,R10+,50759.956,-9179.869,55320.458,-18990.652,ColumnPad,8,B,L10+,50759.956,-9179.869,55250.458,-19111.896
425.793,ColumnPad,8,B,R10+,50759.956,-9179.869,55320.458,-18990.652,ColumnPad,8,B,L10-,50759.956,-9179.869,54921.728,-18841.274
469.574,ColumnPad,8,B,R10-,50759.956,-9179.869,54991.728,-18720.031,ColumnPad,8,B,L10+,50759.956,-9179.869,55250.458,-19111.896
140.0,ColumnPad,8,B,R10-,50759.956,-9179.869,54991.728,-18720.031,ColumnPad,8,B,L10-,50759.956,-9179.869,54921.728,-18841.274
425.793,ColumnPad,8,B,L10+,50759.956,-9179.869,55250.458,-19111.896,ColumnPad,8,B,L10-,50759.956,-9179.869,54921.728,-18841.274
-10.11,1st Grouptype,1st GroupIndex,1st Group Section,1st Pad Label,1st Pixel X center,1st Pixel Y center,1st Pad X center,1st Pad Y center,2nd Grouptype,2nd GroupIndex,2nd Group Section,2nd Pad Label,2nd Pixel X center,2nd Pixel Y center,2nd Pad X center,2nd Pad Y center
425.793,RowPad,9,B,B09+,50759.956,0.0,59090.458,12460.821,RowPad,9,B,B09-,50759.956,0.0,58691.728,12311.443
140.0,RowPad,9,B,B09+,50759.956,0.0,59090.458,12460.821,RowPad,9,B,T09+,50759.956,0.0,59160.458,12339.577
425.793,RowPad,9,B,B09+,50759.956,0.0,59090.458,12460.821,RowPad,9,B,T09-,50759.956,0.0,58761.728,12190.199
26637.086,RowPad,9,B,B09+,50759.956,0.0,59090.458,12460.821,ColumnPad,9,B,R09+,50759.956,0.0,58110.458,-14158.231
26380.912,RowPad,9,B,B09+,50759.956,0.0,59090.458,12460.821,ColumnPad,9,B,R09-,50759.956,0.0,57781.728,-13887.609
26760.902,RowPad,9,B,B09+,50759.956,0.0,59090.458,12460.821,ColumnPad,9,B,L09+,50759.956,0.0,58040.458,-14279.474
26505.556,RowPad,9,B,B09+,50759.956,0.0,59090.458,12460.821,ColumnPad,9,B,L09-,50759.956,0.0,57711.728,-14008.852
469.574,RowPad,9,B,B09-,50759.956,0.0,58691.728,12311.443,RowPad,9,B,T09+,50759.956,0.0,59160.458,12339.577
140.0,RowPad,9,B,B09-,50759.956,0.0,58691.728,12311.443,RowPad,9,B,T09-,50759.956,0.0,58761.728,12190.199
26476.056,RowPad,9,B,B09-,50759.956,0.0,58691.728,12311.443,ColumnPad,9,B,R09+,50759.956,0.0,58110.458,-14158.231
26214.851,RowPad,9,B,B09-,50759.956,0.0,58691.728,12311.443,ColumnPad,9,B,R09-,50759.956,0.0,57781.728,-13887.609
26598.891,RowPad,9,B,B09-,50759.956,0.0,58691.728,12311.443,ColumnPad,9,B,L09+,50759.956,0.0,58040.458,-14279.474
26338.533,RowPad,9,B,B09-,50759.956,0.0,58691.728,12311.443,ColumnPad,9,B,L09-,50759.956,0.0,57711.728,-14008.852
425.793,RowPad,9,B,T09+,50759.956,0.0,59160.458,12339.577,RowPad,9,B,T09-,50759.956,0.0,58761.728,12190.199
26518.603,RowPad,9,B,T09+,50759.956,0.0,59160.458,12339.577,ColumnPad,9,B,R09+,50759.956,0.0,58110.458,-14158.231
26263.4,RowPad,9,B,T09+,50759.956,0.0,59160.458,12339.577,ColumnPad,9,B,R09-,50759.956,0.0,57781.728,-13887.609
26642.603,RowPad,9,B,T09+,50759.956,0.0,59160.458,12339.577,ColumnPad,9,B,L09+,50759.956,0.0,58040.458,-14279.474
26388.227,RowPad,9,B,T09+,50759.956,0.0,59160.458,12339.577,ColumnPad,9,B,L09-,50759.956,0.0,57711.728,-14008.852
26356.478,RowPad,9,B,T09-,50759.956,0.0,58761.728,12190.199,ColumnPad,9,B,R09+,50759.956,0.0,58110.458,-14158.231
26096.216,RowPad,9,B,T09-,50759.956,0.0,58761.728,12190.199,ColumnPad,9,B,R09-,50759.956,0.0,57781.728,-13887.609
26479.498,RowPad,9,B,T09-,50759.956,0.0,58761.728,12190.199,ColumnPad,9,B,L09+,50759.956,0.0,58040.458,-14279.474
26220.083,RowPad,9,B,T09-,50759.956,0.0,58761.728,12190.199,ColumnPad,9,B,L09-,50759.956,0.0,57711.728,-14008.852
425.793,ColumnPad,9,B,R09+,50759.956,0.0,58110.458,-14158.231,ColumnPad,9,B,R09-,50759.956,0.0,57781.728,-13887.609
140.0,ColumnPad,9,B,R09+,50759.956,0.0,58110.458,-14158.231,ColumnPad,9,B,L09+,50759.956,0.0,58040.458,-14279.474
425.793,ColumnPad,9,B,R09+,50759.956,0.0,58110.458,-14158.231,ColumnPad,9,B,L09-,50759.956,0.0,57711.728,-14008.852
469.574,ColumnPad,9,B,R09-,50759.956,0.0,57781.728,-13887.609,ColumnPad,9,B,L09+,50759.956,0.0,58040.458,-14279.474
140.0,ColumnPad,9,B,R09-,50759.956,0.0,57781.728,-13887.609,ColumnPad,9,B,L09-,50759.956,0.0,57711.728,-14008.852
425.793,ColumnPad,9,B,L09+,50759.956,0.0,58040.458,-14279.474,ColumnPad,9,B,L09-,50759.956,0.0,57711.728,-14008.852
-10.11,1st Grouptype,1st GroupIndex,1st Group Section,1st Pad Label,1st Pixel X center,1st Pixel Y center,1st Pad X center,1st Pad Y center,2nd Grouptype,2nd GroupIndex,2nd Group Section,2nd Pad Label,2nd Pixel X center,2nd Pixel Y center,2nd Pad X center,2nd Pad Y center
425.793,RowPad,8,B,B10+,50759.956,9179.869,56580.458,16808.268,RowPad,8,B,B10-,50759.956,9179.869,56181.728,16658.89
140.0,RowPad,8,B,B10+,50759.956,9179.869,56580.458,16808.268,RowPad,8,B,T10+,50759.956,9179.869,56650.458,16687.025
425.792,RowPad,8,B,B10+,50759.956,9179.869,56580.458,16808.268,RowPad,8,B,T10-,50759.956,9179.869,56251.728,16537.647
26488.722,RowPad,8,B,B10+,50759.956,9179.869,56580.458,16808.268,ColumnPad,10,B,R08+,50759.956,9179.869,60900.458,-9325.809
26169.611,RowPad,8,B,B10+,50759.956,9179.869,56580.458,16808.268,ColumnPad,10,B,R08-,50759.956,9179.869,60571.728,-9055.187
26597.074,RowPad,8,B,B10+,50759.956,9179.869,56580.458,16808.268,ColumnPad,10,B,L08+,50759.956,9179.869,60830.458,-9447.052
26278.907,RowPad,8,B,B10+,50759.956,9179.869,56580.458,16808.268,ColumnPad,10,B,L08-,50759.956,9179.869,60501.728,-9176.431
469.574,RowPad,8,B,B10-,50759.956,9179.869,56181.728,16658.89,RowPad,8,B,T10+,50759.956,9179.869,56650.458,16687.025
140.0,RowPad,8,B,B10-,50759.956,9179.869,56181.728,16658.89,RowPad,8,B,T10-,50759.956,9179.869,56251.728,16537.647
26409.676,RowPad,8,B,B10-,50759.956,9179.869,56181.728,16658.89,ColumnPad,10,B,R08+,50759.956,9179.869,60900.458,-9325.809
26086.124,RowPad,8,B,B10-,50759.956,9179.869,56181.728,16658.89,ColumnPad,10,B,R08-,50759.956,9179.869,60571.728,-9055.187
26516.616,RowPad,8,B,B10-,50759.956,9179.869,56181.728,16658.89,ColumnPad,10,B,L08+,50759.956,9179.869,60830.458,-9447.052
26194.011,RowPad,8,B,B10-,50759.956,9179.869,56181.728,16658.89,ColumnPad,10,B,L08-,50759.956,9179.869,60501.728,-9176.431
425.793,RowPad,8,B,T10+,50759.956,9179.869,56650.458,16687.025,RowPad,8,B,T10-,50759.956,9179.869,56251.728,16537.647
26357.732,RowPad,8,B,T10+,50759.956,9179.869,56650.458,16687.025,ColumnPad,10,B,R08+,50759.956,9179.869,60900.458,-9325.809
26039.16,RowPad,8,B,T10+,50759.956,9179.869,56650.458,16687.025,ColumnPad,10,B,R08-,50759.956,9179.869,60571.728,-9055.187
26466.25,RowPad,8,B,T10+,50759.956,9179.869,56650.458,16687.025,ColumnPad,10,B,L08+,50759.956,9179.869,60830.458,-9447.052
26148.626,RowPad,8,B,T10+,50759.956,9179.869,56650.458,16687.025,ColumnPad,10,B,L08-,50759.956,9179.869,60501.728,-9176.431
26277.919,RowPad,8,B,T10-,50759.956,9179.869,56251.728,16537.647,ColumnPad,10,B,R08+,50759.956,9179.869,60900.458,-9325.809
25954.875,RowPad,8,B,T10-,50759.956,9179.869,56251.728,16537.647,ColumnPad,10,B,R08-,50759.956,9179.869,60571.728,-9055.187
26385.021,RowPad,8,B,T10-,50759.956,9179.869,56251.728,16537.647,ColumnPad,10,B,L08+,50759.956,9179.869,60830.458,-9447.052
26062.93,RowPad,8,B,T10-,50759.956,9179.869,56251.728,16537.647,ColumnPad,10,B,L08-,50759.956,9179.869,60501.728,-9176.431
425.793,ColumnPad,10,B,R08+,50759.956,9179.869,60900.458,-9325.809,ColumnPad,10,B,R08-,50759.956,9179.869,60571.728,-9055.187
140.0,ColumnPad,10,B,R08+,50759.956,9179.869,60900.458,-9325.809,ColumnPad,10,B,L08+,50759.956,9179.869,60830.458,-9447.052
425.793,ColumnPad,10,B,R08+,50759.956,9179.869,60900.458,-9325.809,ColumnPad,10,B,L08-,50759.956,9179.869,60501.728,-9176.431
469.574,ColumnPad,10,B,R08-,50759.956,9179.869,60571.728,-9055.187,ColumnPad,10,B,L08+,50759.956,9179.869,60830.458,-9447.052
140.0,ColumnPad,10,B,R08-,50759.956,9179.869,60571.728,-9055.187,ColumnPad,10,B,L08-,50759.956,9179.869,60501.728,-9176.431
425.792,ColumnPad,10,B,L08+,50759.956,9179.869,60830.458,-9447.052,ColumnPad,10,B,L08-,50759.956,9179.869,60501.728,-9176.431
-10.11,1st Grouptype,1st GroupIndex,1st Group Section,1st Pad Label,1st Pixel X center,1st Pixel Y center,1st Pad X center,1st Pad Y center,2nd Grouptype,2nd GroupIndex,2nd Group Section,2nd Pad Label,2nd Pixel X center,2nd Pixel Y center,2nd Pad X center,2nd Pad Y center
425.793,RowPad,7,B,B11+,50759.956,18359.739,54070.458,21155.716,RowPad,7,B,B11-,50759.956,18359.739,53671.728,21006.338
140.0,RowPad,7,B,B11+,50759.956,18359.739,54070.458,21155.716,RowPad,7,B,T11+,50759.956,18359.739,54140.458,21034.472
425.793,RowPad,7,B,B11+,50759.956,18359.739,54070.458,21155.716,RowPad,7,B,T11-,50759.956,18359.739,53741.728,20885.094
27393.811,RowPad,7,B,B11+,50759.956,18359.739,54070.458,21155.716,ColumnPad,11,B,R07+,50759.956,18359.739,63690.458,-4493.387
27025.821,RowPad,7,B,B11+,50759.956,18359.739,54070.458,21155.716,ColumnPad,11,B,R07-,50759.956,18359.739,63361.728,-4222.765
27482.964,RowPad,7,B,B11+,50759.956,18359.739,54070.458,21155.716,ColumnPad,11,B,L07+,50759.956,18359.739,63620.458,-4614.631
27115.822,RowPad,7,B,B11+,50759.956,18359.739,54070.458,21155.716,ColumnPad,11,B,L07-,50759.956,18359.739,63291.728,-4344.009
469.574,RowPad,7,B,B11-,50759.956,18359.739,53671.728,21006.338,RowPad,7,B,T11+,50759.956,18359.739,54140.458,21034.472
140.0,RowPad,7,B,B11-,50759.956,18359.739,53671.728,21006.338,RowPad,7,B,T11-,50759.956,18359.739,53741.728,20885.094
27397.28,RowPad,7,B,B11-,50759.956,18359.739,53671.728,21006.338,ColumnPad,11,B,R07+,50759.956,18359.739,63690.458,-4493.387
27025.983,RowPad,7,B,B11-,50759.956,18359.739,53671.728,21006.338,ColumnPad,11,B,R07-,50759.956,18359.739,63361.728,-4222.765
27484.746,RowPad,7,B,B11-,50759.956,18359.739,53671.728,21006.338,ColumnPad,11,B,L07+,50759.956,18359.739,63620.458,-4614.631
27114.286,RowPad,7,B,B11-,50759.956,18359.739,53671.728,21006.338,ColumnPad,11,B,L07-,50759.956,18359.739,63291.728,-4344.009
425.793,RowPad,7,B,T11+,50759.956,18359.739,54140.458,21034.472,RowPad,7,B,T11-,50759.956,18359.739,53741.728,20885.094
27255.717,RowPad,7,B,T11+,50759.956,18359.739,54140.458,21034.472,ColumnPad,11,B,R07+,50759.956,18359.739,63690.458,-4493.387
26887.913,RowPad,7,B,T11+,50759.956,18359.739,54140.458,21034.472,ColumnPad,11,B,R07-,50759.956,18359.739,63361.728,-4222.765
27344.961,RowPad,7,B,T11+,50759.956,18359.739,54140.458,21034.472,ColumnPad,11,B,L07+,50759.956,18359.739,63620.458,-4614.631
26978.01,RowPad,7,B,T11+,50759.956,18359.739,54140.458,21034.472,ColumnPad,11,B,L07-,50759.956,18359.739,63291.728,-4344.009
27258.843,RowPad,7,B,T11-,50759.956,18359.739,53741.728,20885.094,ColumnPad,11,B,R07+,50759.956,18359.739,63690.458,-4493.387
26887.711,RowPad,7,B,T11-,50759.956,18359.739,53741.728,20885.094,ColumnPad,11,B,R07-,50759.956,18359.739,63361.728,-4222.765
27346.394,RowPad,7,B,T11-,50759.956,18359.739,53741.728,20885.094,ColumnPad,11,B,L07+,50759.956,18359.739,63620.458,-4614.631
26976.103,RowPad,7,B,T11-,50759.956,18359.739,53741.728,20885.094,ColumnPad,11,B,L07-,50759.956,18359.739,63291.728,-4344.009
425.793,ColumnPad,11,B,R07+,50759.956,18359.739,63690.458,-4493.387,ColumnPad,11,B,R07-,50759.956,18359.739,63361.728,-4222.765
140.0,ColumnPad,11,B,R07+,50759.956,18359.739,63690.458,-4493.387,ColumnPad,11,B,L07+,50759.956,18359.739,63620.458,-4614.631
425.793,ColumnPad,11,B,R07+,50759.956,18359.739,63690.458,-4493.387,ColumnPad,11,B,L07-,50759.956,18359.739,63291.728,-4344.009
469.574,ColumnPad,11,B,R07-,50759.956,18359.739,63361.728,-4222.765,ColumnPad,11,B,L07+,50759.956,18359.739,63620.458,-4614.631
140.0,ColumnPad,11,B,R07-,50759.956,18359.739,63361.728,-4222.765,ColumnPad,11,B,L07-,50759.956,18359.739,63291.728,-4344.009
425.793,ColumnPad,11,B,L07+,50759.956,18359.739,63620.458,-4614.631,ColumnPad,11,B,L07-,50759.956,18359.739,63291.728,-4344.009
-10.11,1st Grouptype,1st GroupIndex,1st Group Section,1st Pad Label,1st Pixel X center,1st Pixel Y center,1st Pad X center,1st Pad Y center,2nd Grouptype,2nd GroupIndex,2nd Group Section,2nd Pad Label,2nd Pixel X center,2nd Pixel Y center,2nd Pad X center,2nd Pad Y center
425.793,RowPad,11,B,B08+,53409.956,-13769.804,64250.458,3523.439,RowPad,11,B,B08-,53409.956,-13769.804,63851.728,3374.06
140.0,RowPad,11,B,B08+,53409.956,-13769.804,64250.458,3523.439,RowPad,11,B,T08+,53409.956,-13769.804,64320.458,3402.195
425.793,RowPad,11,B,B08+,53409.956,-13769.804,64250.458,3523.439,RowPad,11,B,T08-,53409.956,-13769.804,63921.728,3252.817
24497.484,RowPad,11,B,B08+,53409.956,-13769.804,64250.458,3523.439,ColumnPad,8,B,R11+,53409.956,-13769.804,55180.458,-19233.139
24371.179,RowPad,11,B,B08+,53409.956,-13769.804,64250.458,3523.439,ColumnPad,8,B,R11-,53409.956,-13769.804,54851.728,-18962.518
24636.037,RowPad,11,B,B08+,53409.956,-13769.804,64250.458,3523.439,ColumnPad,8,B,L11+,53409.956,-13769.804,55110.458,-19354.383
24510.046,RowPad,11,B,B08+,53409.956,-13769.804,64250.458,3523.439,ColumnPad,8,B,L11-,53409.956,-13769.804,54781.728,-19083.761
469.574,RowPad,11,B,B08-,53409.956,-13769.804,63851.728,3374.06,RowPad,11,B,T08+,53409.956,-13769.804,64320.458,3402.195
140.0,RowPad,11,B,B08-,53409.956,-13769.804,63851.728,3374.06,RowPad,11,B,T08-,53409.956,-13769.804,63921.728,3252.817
24213.145,RowPad,11,B,B08-,53409.956,-13769.804,63851.728,3374.06,ColumnPad,8,B,R11+,53409.956,-13769.804,55180.458,-19233.139
24081.585,RowPad,11,B,B08-,53409.956,-13769.804,63851.728,3374.06,ColumnPad,8,B,R11-,53409.956,-13769.804,54851.728,-18962.518
24351.425,RowPad,11,B,B08-,53409.956,-13769.804,63851.728,3374.06,ColumnPad,8,B,L11+,53409.956,-13769.804,55110.458,-19354.383
24220.211,RowPad,11,B,B08-,53409.956,-13769.804,63851.728,3374.06,ColumnPad,8,B,L11-,53409.956,-13769.804,54781.728,-19083.761
425.793,RowPad,11,B,T08+,53409.956,-13769.804,64320.458,3402.195,RowPad,11,B,T08-,53409.956,-13769.804,63921.728,3252.817
24411.021,RowPad,11,B,T08+,53409.956,-13769.804,64320.458,3402.195,ColumnPad,8,B,R11+,53409.956,-13769.804,55180.458,-19233.139
24286.565,RowPad,11,B,T08+,53409.956,-13769.804,64320.458,3402.195,ColumnPad,8,B,R11-,53409.956,-13769.804,54851.728,-18962.518
24549.663,RowPad,11,B,T08+,53409.956,-13769.804,64320.458,3402.195,ColumnPad,8,B,L11+,53409.956,-13769.804,55110.458,-19354.383
