1st Grouptype,1st GroupIndex,1st Group Section,1st Pad Label,1st Pixel X center,1st Pixel Y center,1st Pad X center,1st Pad Y center,2nd Grouptype,2nd GroupIndex,2nd Group Section,2nd Pad Label,2nd Pixel X center,2nd Pixel Y center,2nd Pad X center,2nd Pad Y center
RowPad,1,C,T08-,14370.022,-39369.477,23856.158,-56984.248,RowPad,1,C,T08+,14370.022,-39369.477,23786.158,-57404.248
RowPad,1,C,B09-,17020.022,-43959.412,23716.158,-56984.248,RowPad,1,C,B09+,17020.022,-43959.412,23646.158,-57404.248
RowPad,1,C,B09+,17020.022,-43959.412,23646.158,-57404.248,RowPad,1,C,T09-,17020.022,-43959.412,23576.158,-56984.248
RowPad,1,C,T09-,17020.022,-43959.412,23576.158,-56984.248,RowPad,1,C,T09+,17020.022,-43959.412,23506.158,-57404.248
RowPad,1,C,B10-,19670.022,-48549.346,23436.158,-56984.248,RowPad,1,C,B10+,19670.022,-48549.346,23366.158,-57404.248
RowPad,1,C,B10+,19670.022,-48549.346,23366.158,-57404.248,RowPad,1,C,T10-,19670.022,-48549.346,23296.158,-56984.248
RowPad,1,C,T10-,19670.022,-48549.346,23296.158,-56984.248,RowPad,1,C,T10+,19670.022,-48549.346,23226.158,-57404.248
RowPad,1,C,B11-,22320.022,-53139.281,23156.158,-56984.248,RowPad,1,C,B11+,22320.022,-53139.281,23086.158,-57404.248
RowPad,1,C,B11+,22320.022,-53139.281,23086.158,-57404.248,RowPad,1,C,T11-,22320.022,-53139.281,23016.158,-56984.248
RowPad,1,C,T11-,22320.022,-53139.281,23016.158,-56984.248,RowPad,1,C,T11+,22320.022,-53139.281,22946.158,-57404.248
RowPad,2,C,X00-,-12129.978,-2650.0,21076.158,-56984.248,RowPad,2,C,X00+,-12129.978,-2650.0,21006.158,-57404.248
RowPad,2,C,X00+,-12129.978,-2650.0,21006.158,-57404.248,RowPad,2,C,B00-,-12129.978,-2650.0,20936.158,-56984.248
RowPad,2,C,B00-,-12129.978,-2650.0,20936.158,-56984.248,RowPad,2,C,B00+,-12129.978,-2650.0,20866.158,-57404.248
RowPad,2,C,B00+,-12129.978,-2650.0,20866.158,-57404.248,RowPad,2,C,T00-,-12129.978,-2650.0,20796.158,-56984.248
RowPad,2,C,T00-,-12129.978,-2650.0,20796.158,-56984.248,RowPad,2,C,T00+,-12129.978,-2650.0,20726.158,-57404.248
RowPad,2,C,B01-,-9479.978,-7239.935,20656.158,-56984.248,RowPad,2,C,B01+,-9479.978,-7239.935,20586.158,-57404.248
RowPad,2,C,B01+,-9479.978,-7239.935,20586.158,-57404.248,RowPad,2,C,T01-,-9479.978,-7239.935,20516.158,-56984.248
RowPad,2,C,T01-,-9479.978,-7239.935,20516.158,-56984.248,RowPad,2,C,T01+,-9479.978,-7239.935,20446.158,-57404.248
RowPad,2,C,B02-,-6829.978,-11829.869,20376.158,-56984.248,RowPad,2,C,B02+,-6829.978,-11829.869,20306.158,-57404.248
RowPad,2,C,B02+,-6829.978,-11829.869,20306.158,-57404.248,RowPad,2,C,T02-,-6829.978,-11829.869,20236.158,-56984.248
RowPad,2,C,T02-,-6829.978,-11829.869,20236.158,-56984.248,RowPad,2,C,T02+,-6829.978,-11829.869,20166.158,-57404.248
RowPad,2,C,B03-,-4179.978,-16419.804,20096.158,-56984.248,RowPad,2,C,B03+,-4179.978,-16419.804,20026.158,-57404.248
RowPad,2,C,B03+,-4179.978,-16419.804,20026.158,-57404.248,RowPad,2,C,T03-,-4179.978,-16419.804,19956.158,-56984.248
RowPad,2,C,T03-,-4179.978,-16419.804,19956.158,-56984.248,RowPad,2,C,T03+,-4179.978,-16419.804,19886.158,-57404.248
RowPad,2,C,B04-,-1529.978,-21009.739,19816.158,-56984.248,RowPad,2,C,B04+,-1529.978,-21009.739,19746.158,-57404.248
RowPad,2,C,B04+,-1529.978,-21009.739,19746.158,-57404.248,RowPad,2,C,T04-,-1529.978,-21009.739,19676.158,-56984.248
RowPad,2,C,T04-,-1529.978,-21009.739,19676.158,-56984.248,RowPad,2,C,T04+,-1529.978,-21009.739,19606.158,-57404.248
RowPad,2,C,B05-,1120.022,-25599.673,19536.158,-56984.248,RowPad,2,C,B05+,1120.022,-25599.673,19466.158,-57404.248
RowPad,2,C,B05+,1120.022,-25599.673,19466.158,-57404.248,RowPad,2,C,T05-,1120.022,-25599.673,19396.158,-56984.248
RowPad,2,C,T05-,1120.022,-25599.673,19396.158,-56984.248,RowPad,2,C,T05+,1120.022,-25599.673,19326.158,-57404.248
RowPad,2,C,B06-,3770.022,-30189.608,19256.158,-56984.248,RowPad,2,C,B06+,3770.022,-30189.608,19186.158,-57404.248
RowPad,2,C,B06+,3770.022,-30189.608,19186.158,-57404.248,RowPad,2,C,T06-,3770.022,-30189.608,19116.158,-56984.248
RowPad,2,C,T06-,3770.022,-30189.608,19116.158,-56984.248,RowPad,2,C,T06+,3770.022,-30189.608,19046.158,-57404.248
RowPad,2,C,B07-,6420.022,-34779.542,18976.158,-56984.248,RowPad,2,C,B07+,6420.022,-34779.542,18906.158,-57404.248
RowPad,2,C,B07+,6420.022,-34779.542,18906.158,-57404.248,RowPad,2,C,T07-,6420.022,-34779.542,18836.158,-56984.248
RowPad,2,C,T07-,6420.022,-34779.542,18836.158,-56984.248,RowPad,2,C,T07+,6420.022,-34779.542,18766.158,-57404.248
RowPad,2,C,B08-,9070.022,-39369.477,18696.158,-56984.248,RowPad,2,C,B08+,9070.022,-39369.477,18626.158,-57404.248
RowPad,2,C,B08+,9070.022,-39369.477,18626.158,-57404.248,RowPad,2,C,T08-,9070.022,-39369.477,18556.158,-56984.248
RowPad,2,C,T08-,9070.022,-39369.477,18556.158,-56984.248,RowPad,2,C,T08+,9070.022,-39369.477,18486.158,-57404.248
RowPad,2,C,B09-,11720.022,-43959.412,18416.158,-56984.248,RowPad,2,C,B09+,11720.022,-43959.412,18346.158,-57404.248
RowPad,2,C,B09+,11720.022,-43959.412,18346.158,-57404.248,RowPad,2,C,T09-,11720.022,-43959.412,18276.158,-56984.248
RowPad,2,C,T09-,11720.022,-43959.412,18276.158,-56984.248,RowPad,2,C,T09+,11720.022,-43959.412,18206.158,-57404.248
RowPad,2,C,B10-,14370.022,-48549.346,18136.158,-56984.248,RowPad,2,C,B10+,14370.022,-48549.346,18066.158,-57404.248
RowPad,2,C,B10+,14370.022,-48549.346,18066.158,-57404.248,RowPad,2,C,T10-,14370.022,-48549.346,17996.158,-56984.248
RowPad,2,C,T10-,14370.022,-48549.346,17996.158,-56984.248,RowPad,2,C,T10+,14370.022,-48549.346,17926.158,-57404.248
RowPad,2,C,B11-,17020.022,-53139.281,17856.158,-56984.248,RowPad,2,C,B11+,17020.022,-53139.281,17786.158,-57404.248
RowPad,2,C,B11+,17020.022,-53139.281,17786.158,-57404.248,RowPad,2,C,T11-,17020.022,-53139.281,17716.158,-56984.248
RowPad,2,C,T11-,17020.022,-53139.281,17716.158,-56984.248,RowPad,2,C,T11+,17020.022,-53139.281,17646.158,-57404.248
RowPad,3,C,X00-,-17429.978,-2650.0,15776.158,-56984.248,RowPad,3,C,X00+,-17429.978,-2650.0,15706.158,-57404.248
RowPad,3,C,X00+,-17429.978,-2650.0,15706.158,-57404.248,RowPad,3,C,B00-,-17429.978,-2650.0,15636.158,-56984.248
RowPad,3,C,B00-,-17429.978,-2650.0,15636.158,-56984.248,RowPad,3,C,B00+,-17429.978,-2650.0,15566.158,-57404.248
RowPad,3,C,B00+,-17429.978,-2650.0,15566.158,-57404.248,RowPad,3,C,T00-,-17429.978,-2650.0,15496.158,-56984.248
RowPad,3,C,T00-,-17429.978,-2650.0,15496.158,-56984.248,RowPad,3,C,T00+,-17429.978,-2650.0,15426.158,-57404.248
RowPad,3,C,B01-,-14779.978,-7239.935,15356.158,-56984.248,RowPad,3,C,B01+,-14779.978,-7239.935,15286.158,-57404.248
RowPad,3,C,B01+,-14779.978,-7239.935,15286.158,-57404.248,RowPad,3,C,T01-,-14779.978,-7239.935,15216.158,-56984.248
RowPad,3,C,T01-,-14779.978,-7239.935,15216.158,-56984.248,RowPad,3,C,T01+,-14779.978,-7239.935,15146.158,-57404.248
RowPad,3,C,B02-,-12129.978,-11829.869,15076.158,-56984.248,RowPad,3,C,B02+,-12129.978,-11829.869,15006.158,-57404.248
RowPad,3,C,B02+,-12129.978,-11829.869,15006.158,-57404.248,RowPad,3,C,T02-,-12129.978,-11829.869,14936.158,-56984.248
RowPad,3,C,T02-,-12129.978,-11829.869,14936.158,-56984.248,RowPad,3,C,T02+,-12129.978,-11829.869,14866.158,-57404.248
RowPad,3,C,B03-,-9479.978,-16419.804,14796.158,-56984.248,RowPad,3,C,B03+,-9479.978,-16419.804,14726.158,-57404.248
RowPad,3,C,B03+,-9479.978,-16419.804,14726.158,-57404.248,RowPad,3,C,T03-,-9479.978,-16419.804,14656.158,-56984.248
RowPad,3,C,T03-,-9479.978,-16419.804,14656.158,-56984.248,RowPad,3,C,T03+,-9479.978,-16419.804,14586.158,-57404.248
RowPad,3,C,B04-,-6829.978,-21009.739,14516.158,-56984.248,RowPad,3,C,B04+,-6829.978,-21009.739,14446.158,-57404.248
RowPad,3,C,B04+,-6829.978,-21009.739,14446.158,-57404.248,RowPad,3,C,T04-,-6829.978,-21009.739,14376.158,-56984.248
RowPad,3,C,T04-,-6829.978,-21009.739,14376.158,-56984.248,RowPad,3,C,T04+,-6829.978,-21009.739,14306.158,-57404.248
RowPad,3,C,B05-,-4179.978,-25599.673,14236.158,-56984.248,RowPad,3,C,B05+,-4179.978,-25599.673,14166.158,-57404.248
RowPad,3,C,B05+,-4179.978,-25599.673,14166.158,-57404.248,RowPad,3,C,T05-,-4179.978,-25599.673,14096.158,-56984.248
RowPad,3,C,T05-,-4179.978,-25599.673,14096.158,-56984.248,RowPad,3,C,T05+,-4179.978,-25599.673,14026.158,-57404.248
RowPad,3,C,B06-,-1529.978,-30189.608,13956.158,-56984.248,RowPad,3,C,B06+,-1529.978,-30189.608,13886.158,-57404.248
RowPad,3,C,B06+,-1529.978,-30189.608,13886.158,-57404.248,RowPad,3,C,T06-,-1529.978,-30189.608,13816.158,-56984.248
RowPad,3,C,T06-,-1529.978,-30189.608,13816.158,-56984.248,RowPad,3,C,T06+,-1529.978,-30189.608,13746.158,-57404.248
RowPad,3,C,B07-,1120.022,-34779.542,13676.158,-56984.248,RowPad,3,C,B07+,1120.022,-34779.542,13606.158,-57404.248
RowPad,3,C,B07+,1120.022,-34779.542,13606.158,-57404.248,RowPad,3,C,T07-,1120.022,-34779.542,13536.158,-56984.248
RowPad,3,C,T07-,1120.022,-34779.542,13536.158,-56984.248,RowPad,3,C,T07+,1120.022,-34779.542,13466.158,-57404.248
RowPad,3,C,B08-,3770.022,-39369.477,13396.158,-56984.248,RowPad,3,C,B08+,3770.022,-39369.477,13326.158,-57404.248
RowPad,3,C,B08+,3770.022,-39369.477,13326.158,-57404.248,RowPad,3,C,T08-,3770.022,-39369.477,13256.158,-56984.248
RowPad,3,C,T08-,3770.022,-39369.477,13256.158,-56984.248,RowPad,3,C,T08+,3770.022,-39369.477,13186.158,-57404.248
RowPad,3,C,B09-,6420.022,-43959.412,13116.158,-56984.248,RowPad,3,C,B09+,6420.022,-43959.412,13046.158,-57404.248
RowPad,3,C,B09+,6420.022,-43959.412,13046.158,-57404.248,RowPad,3,C,T09-,6420.022,-43959.412,12976.158,-56984.248
RowPad,3,C,T09-,6420.022,-43959.412,12976.158,-56984.248,RowPad,3,C,T09+,6420.022,-43959.412,12906.158,-57404.248
RowPad,3,C,B10-,9070.022,-48549.346,12836.158,-56984.248,RowPad,3,C,B10+,9070.022,-48549.346,12766.158,-57404.248
RowPad,3,C,B10+,9070.022,-48549.346,12766.158,-57404.248,RowPad,3,C,T10-,9070.022,-48549.346,12696.158,-56984.248
RowPad,3,C,T10-,9070.022,-48549.346,12696.158,-56984.248,RowPad,3,C,T10+,9070.022,-48549.346,12626.158,-57404.248
RowPad,3,C,B11-,11720.022,-53139.281,12556.158,-56984.248,RowPad,3,C,B11+,11720.022,-53139.281,12486.158,-57404.248
RowPad,3,C,B11+,11720.022,-53139.281,12486.158,-57404.248,RowPad,3,C,T11-,11720.022,-53139.281,12416.158,-56984.248
RowPad,3,C,T11-,11720.022,-53139.281,12416.158,-56984.248,RowPad,3,C,T11+,11720.022,-53139.281,12346.158,-57404.248
RowPad,4,C,X00-,-22729.978,-2650.0,10476.158,-56984.248,RowPad,4,C,X00+,-22729.978,-2650.0,10406.158,-57404.248
RowPad,4,C,X00+,-22729.978,-2650.0,10406.158,-57404.248,RowPad,4,C,B00-,-22729.978,-2650.0,10336.158,-56984.248
RowPad,4,C,B00-,-22729.978,-2650.0,10336.158,-56984.248,RowPad,4,C,B00+,-22729.978,-2650.0,10266.158,-57404.248
RowPad,4,C,B00+,-22729.978,-2650.0,10266.158,-57404.248,RowPad,4,C,T00-,-22729.978,-2650.0,10196.158,-56984.248
RowPad,4,C,T00-,-22729.978,-2650.0,10196.158,-56984.248,RowPad,4,C,T00+,-22729.978,-2650.0,10126.158,-57404.248
RowPad,4,C,B01-,-20079.978,-7239.935,10056.158,-56984.248,RowPad,4,C,B01+,-20079.978,-7239.935,9986.158,-57404.248
RowPad,4,C,B01+,-20079.978,-7239.935,9986.158,-57404.248,RowPad,4,C,T01-,-20079.978,-7239.935,9916.158,-56984.248
RowPad,4,C,T01-,-20079.978,-7239.935,9916.158,-56984.248,RowPad,4,C,T01+,-20079.978,-7239.935,9846.158,-57404.248
RowPad,4,C,B02-,-17429.978,-11829.869,9776.158,-56984.248,RowPad,4,C,B02+,-17429.978,-11829.869,9706.158,-57404.248
RowPad,4,C,B02+,-17429.978,-11829.869,9706.158,-57404.248,RowPad,4,C,T02-,-17429.978,-11829.869,9636.158,-56984.248
RowPad,4,C,T02-,-17429.978,-11829.869,9636.158,-56984.248,RowPad,4,C,T02+,-17429.978,-11829.869,9566.158,-57404.248
RowPad,4,C,B03-,-14779.978,-16419.804,9496.158,-56984.248,RowPad,4,C,B03+,-14779.978,-16419.804,9426.158,-57404.248
RowPad,4,C,B03+,-14779.978,-16419.804,9426.158,-57404.248,RowPad,4,C,T03-,-14779.978,-16419.804,9356.158,-56984.248
RowPad,4,C,T03-,-14779.978,-16419.804,9356.158,-56984.248,RowPad,4,C,T03+,-14779.978,-16419.804,9286.158,-57404.248
RowPad,4,C,B04-,-12129.978,-21009.739,9216.158,-56984.248,RowPad,4,C,B04+,-12129.978,-21009.739,9146.158,-57404.248
RowPad,4,C,B04+,-12129.978,-21009.739,9146.158,-57404.248,RowPad,4,C,T04-,-12129.978,-21009.739,9076.158,-56984.248
RowPad,4,C,T04-,-12129.978,-21009.739,9076.158,-56984.248,RowPad,4,C,T04+,-12129.978,-21009.739,9006.158,-57404.248
RowPad,4,C,B05-,-9479.978,-25599.673,8936.158,-56984.248,RowPad,4,C,B05+,-9479.978,-25599.673,8866.158,-57404.248
RowPad,4,C,B05+,-9479.978,-25599.673,8866.158,-57404.248,RowPad,4,C,T05-,-9479.978,-25599.673,8796.158,-56984.248
RowPad,4,C,T05-,-9479.978,-25599.673,8796.158,-56984.248,RowPad,4,C,T05+,-9479.978,-25599.673,8726.158,-57404.248
RowPad,4,C,B06-,-6829.978,-30189.608,8656.158,-56984.248,RowPad,4,C,B06+,-6829.978,-30189.608,8586.158,-57404.248
RowPad,4,C,B06+,-6829.978,-30189.608,8586.158,-57404.248,RowPad,4,C,T06-,-6829.978,-30189.608,8516.158,-56984.248
RowPad,4,C,T06-,-6829.978,-30189.608,8516.158,-56984.248,RowPad,4,C,T06+,-6829.978,-30189.608,8446.158,-57404.248
RowPad,4,C,B07-,-4179.978,-34779.542,8376.158,-56984.248,RowPad,4,C,B07+,-4179.978,-34779.542,8306.158,-57404.248
RowPad,4,C,B07+,-4179.978,-34779.542,8306.158,-57404.248,RowPad,4,C,T07-,-4179.978,-34779.542,8236.158,-56984.248
RowPad,4,C,T07-,-4179.978,-34779.542,8236.158,-56984.248,RowPad,4,C,T07+,-4179.978,-34779.542,8166.158,-57404.248
RowPad,4,C,B08-,-1529.978,-39369.477,8096.158,-56984.248,RowPad,4,C,B08+,-1529.978,-39369.477,8026.158,-57404.248
RowPad,4,C,B08+,-1529.978,-39369.477,8026.158,-57404.248,RowPad,4,C,T08-,-1529.978,-39369.477,7956.158,-56984.248
RowPad,4,C,T08-,-1529.978,-39369.477,7956.158,-56984.248,RowPad,4,C,T08+,-1529.978,-39369.477,7886.158,-57404.248
RowPad,4,C,B09-,1120.022,-43959.412,7816.158,-56984.248,RowPad,4,C,B09+,1120.022,-43959.412,7746.158,-57404.248
RowPad,4,C,B09+,1120.022,-43959.412,7746.158,-57404.248,RowPad,4,C,T09-,1120.022,-43959.412,7676.158,-56984.248
RowPad,4,C,T09-,1120.022,-43959.412,7676.158,-56984.248,RowPad,4,C,T09+,1120.022,-43959.412,7606.158,-57404.248
RowPad,4,C,B10-,3770.022,-48549.346,7536.158,-56984.248,RowPad,4,C,B10+,3770.022,-48549.346,7466.158,-57404.248
RowPad,4,C,B10+,3770.022,-48549.346,7466.158,-57404.248,RowPad,4,C,T10-,3770.022,-48549.346,7396.158,-56984.248
RowPad,4,C,T10-,3770.022,-48549.346,7396.158,-56984.248,RowPad,4,C,T10+,3770.022,-48549.346,7326.158,-57404.248
RowPad,4,C,B11-,6420.022,-53139.281,7256.158,-56984.248,RowPad,4,C,B11+,6420.022,-53139.281,7186.158,-57404.248
RowPad,4,C,B11+,6420.022,-53139.281,7186.158,-57404.248,RowPad,4,C,T11-,6420.022,-53139.281,7116.158,-56984.248
RowPad,4,C,T11-,6420.022,-53139.281,7116.158,-56984.248,RowPad,4,C,T11+,6420.022,-53139.281,7046.158,-57404.248
RowPad,5,C,X00-,-28029.978,-2650.0,5176.158,-56984.248,RowPad,5,C,X00+,-28029.978,-2650.0,5106.158,-57404.248
RowPad,5,C,X00+,-28029.978,-2650.0,5106.158,-57404.248,RowPad,5,C,B00-,-28029.978,-2650.0,5036.158,-56984.248
RowPad,5,C,B00-,-28029.978,-2650.0,5036.158,-56984.248,RowPad,5,C,B00+,-28029.978,-2650.0,4966.158,-57404.248
RowPad,5,C,B00+,-28029.978,-2650.0,4966.158,-57404.248,RowPad,5,C,T00-,-28029.978,-2650.0,4896.158,-56984.248
RowPad,5,C,T00-,-28029.978,-2650.0,4896.158,-56984.248,RowPad,5,C,T00+,-28029.978,-2650.0,4826.158,-57404.248
RowPad,5,C,B01-,-25379.978,-7239.935,4756.158,-56984.248,RowPad,5,C,B01+,-25379.978,-7239.935,4686.158,-57404.248
RowPad,5,C,B01+,-25379.978,-7239.935,4686.158,-57404.248,RowPad,5,C,T01-,-25379.978,-7239.935,4616.158,-56984.248
RowPad,5,C,T01-,-25379.978,-7239.935,4616.158,-56984.248,RowPad,5,C,T01+,-25379.978,-7239.935,4546.158,-57404.248
RowPad,5,C,B02-,-22729.978,-11829.869,4476.158,-56984.248,RowPad,5,C,B02+,-22729.978,-11829.869,4406.158,-57404.248
RowPad,5,C,B02+,-22729.978,-11829.869,4406.158,-57404.248,RowPad,5,C,T02-,-22729.978,-11829.869,4336.158,-56984.248
RowPad,5,C,T02-,-22729.978,-11829.869,4336.158,-56984.248,RowPad,5,C,T02+,-22729.978,-11829.869,4266.158,-57404.248
RowPad,5,C,B03-,-20079.978,-16419.804,4196.158,-56984.248,RowPad,5,C,B03+,-20079.978,-16419.804,4126.158,-57404.248
RowPad,5,C,B03+,-20079.978,-16419.804,4126.158,-57404.248,RowPad,5,C,T03-,-20079.978,-16419.804,4056.158,-56984.248
RowPad,5,C,T03-,-20079.978,-16419.804,4056.158,-56984.248,RowPad,5,C,T03+,-20079.978,-16419.804,3986.158,-57404.248
RowPad,5,C,B04-,-17429.978,-21009.739,3916.158,-56984.248,RowPad,5,C,B04+,-17429.978,-21009.739,3846.158,-57404.248
RowPad,5,C,B04+,-17429.978,-21009.739,3846.158,-57404.248,RowPad,5,C,T04-,-17429.978,-21009.739,3776.158,-56984.248
RowPad,5,C,T04-,-17429.978,-21009.739,3776.158,-56984.248,RowPad,5,C,T04+,-17429.978,-21009.739,3706.158,-57404.248
RowPad,5,C,B05-,-14779.978,-25599.673,3636.158,-56984.248,RowPad,5,C,B05+,-14779.978,-25599.673,3566.158,-57404.248
RowPad,5,C,B05+,-14779.978,-25599.673,3566.158,-57404.248,RowPad,5,C,T05-,-14779.978,-25599.673,3496.158,-56984.248
RowPad,5,C,T05-,-14779.978,-25599.673,3496.158,-56984.248,RowPad,5,C,T05+,-14779.978,-25599.673,3426.158,-57404.248
RowPad,5,C,B06-,-12129.978,-30189.608,3356.158,-56984.248,RowPad,5,C,B06+,-12129.978,-30189.608,3286.158,-57404.248
RowPad,5,C,B06+,-12129.978,-30189.608,3286.158,-57404.248,RowPad,5,C,T06-,-12129.978,-30189.608,3216.158,-56984.248
RowPad,5,C,T06-,-12129.978,-30189.608,3216.158,-56984.248,RowPad,5,C,T06+,-12129.978,-30189.608,3146.158,-57404.248
RowPad,5,C,B07-,-9479.978,-34779.542,3076.158,-56984.248,RowPad,5,C,B07+,-9479.978,-34779.542,3006.158,-57404.248
RowPad,5,C,B07+,-9479.978,-34779.542,3006.158,-57404.248,RowPad,5,C,T07-,-9479.978,-34779.542,2936.158,-56984.248
RowPad,5,C,T07-,-9479.978,-34779.542,2936.158,-56984.248,RowPad,5,C,T07+,-9479.978,-34779.542,2866.158,-57404.248
RowPad,5,C,B08-,-6829.978,-39369.477,2796.158,-56984.248,RowPad,5,C,B08+,-6829.978,-39369.477,2726.158,-57404.248
RowPad,5,C,B08+,-6829.978,-39369.477,2726.158,-57404.248,RowPad,5,C,T08-,-6829.978,-39369.477,2656.158,-56984.248
RowPad,5,C,T08-,-6829.978,-39369.477,2656.158,-56984.248,RowPad,5,C,T08+,-6829.978,-39369.477,2586.158,-57404.248
RowPad,5,C,B09-,-4179.978,-43959.412,2516.158,-56984.248,RowPad,5,C,B09+,-4179.978,-43959.412,2446.158,-57404.248
RowPad,5,C,B09+,-4179.978,-43959.412,2446.158,-57404.248,RowPad,5,C,T09-,-4179.978,-43959.412,2376.158,-56984.248
RowPad,5,C,T09-,-4179.978,-43959.412,2376.158,-56984.248,RowPad,5,C,T09+,-4179.978,-43959.412,2306.158,-57404.248
RowPad,5,C,B10-,-1529.978,-48549.346,2236.158,-56984.248,RowPad,5,C,B10+,-1529.978,-48549.346,2166.158,-57404.248
RowPad,5,C,B10+,-1529.978,-48549.346,2166.158,-57404.248,RowPad,5,C,T10-,-1529.978,-48549.346,2096.158,-56984.248
RowPad,5,C,T10-,-1529.978,-48549.346,2096.158,-56984.248,RowPad,5,C,T10+,-1529.978,-48549.346,2026.158,-57404.248
RowPad,5,C,B11-,1120.022,-53139.281,1956.158,-56984.248,RowPad,5,C,B11+,1120.022,-53139.281,1886.158,-57404.248
RowPad,5,C,B11+,1120.022,-53139.281,1886.158,-57404.248,RowPad,5,C,T11-,1120.022,-53139.281,1816.158,-56984.248
RowPad,5,C,T11-,1120.022,-53139.281,1816.158,-56984.248,RowPad,5,C,T11+,1120.022,-53139.281,1746.158,-57404.248
RowPad,6,C,X00-,-33329.978,-2650.0,-123.842,-56984.248,RowPad,6,C,X00+,-33329.978,-2650.0,-193.842,-57404.248
RowPad,6,C,X00+,-33329.978,-2650.0,-193.842,-57404.248,RowPad,6,C,B00-,-33329.978,-2650.0,-263.842,-56984.248
RowPad,6,C,B00-,-33329.978,-2650.0,-263.842,-56984.248,RowPad,6,C,B00+,-33329.978,-2650.0,-333.842,-57404.248
RowPad,6,C,B00+,-33329.978,-2650.0,-333.842,-57404.248,RowPad,6,C,T00-,-33329.978,-2650.0,-403.842,-56984.248
RowPad,6,C,T00-,-33329.978,-2650.0,-403.842,-56984.248,RowPad,6,C,T00+,-33329.978,-2650.0,-473.842,-57404.248
RowPad,6,C,B01-,-30679.978,-7239.935,-543.842,-56984.248,RowPad,6,C,B01+,-30679.978,-7239.935,-613.842,-57404.248
RowPad,6,C,B01+,-30679.978,-7239.935,-613.842,-57404.248,RowPad,6,C,T01-,-30679.978,-7239.935,-683.842,-56984.248
RowPad,6,C,T01-,-30679.978,-7239.935,-683.842,-56984.248,RowPad,6,C,T01+,-30679.978,-7239.935,-753.842,-57404.248
RowPad,6,C,B02-,-28029.978,-11829.869,-823.842,-56984.248,RowPad,6,C,B02+,-28029.978,-11829.869,-893.842,-57404.248
RowPad,6,C,B02+,-28029.978,-11829.869,-893.842,-57404.248,RowPad,6,C,T02-,-28029.978,-11829.869,-963.842,-56984.248
RowPad,6,C,T02-,-28029.978,-11829.869,-963.842,-56984.248,RowPad,6,C,T02+,-28029.978,-11829.869,-1033.842,-57404.248
RowPad,6,C,B03-,-25379.978,-16419.804,-1103.842,-56984.248,RowPad,6,C,B03+,-25379.978,-16419.804,-1173.842,-57404.248
RowPad,6,C,B03+,-25379.978,-16419.804,-1173.842,-57404.248,RowPad,6,C,T03-,-25379.978,-16419.804,-1243.842,-56984.248
RowPad,6,C,T03-,-25379.978,-16419.804,-1243.842,-56984.248,RowPad,6,C,T03+,-25379.978,-16419.804,-1313.842,-57404.248
RowPad,6,C,B04-,-22729.978,-21009.739,-1383.842,-56984.248,RowPad,6,C,B04+,-22729.978,-21009.739,-1453.842,-57404.248
RowPad,6,C,B04+,-22729.978,-21009.739,-1453.842,-57404.248,RowPad,6,C,T04-,-22729.978,-21009.739,-1523.842,-56984.248
RowPad,6,C,T04-,-22729.978,-21009.739,-1523.842,-56984.248,RowPad,6,C,T04+,-22729.978,-21009.739,-1593.842,-57404.248
RowPad,6,C,B05-,-20079.978,-25599.673,-1663.842,-56984.248,RowPad,6,C,B05+,-20079.978,-25599.673,-1733.842,-57404.248
RowPad,6,C,B05+,-20079.978,-25599.673,-1733.842,-57404.248,RowPad,6,C,T05-,-20079.978,-25599.673,-1803.842,-56984.248
RowPad,6,C,T05-,-20079.978,-25599.673,-1803.842,-56984.248,RowPad,6,C,T05+,-20079.978,-25599.673,-1873.842,-57404.248
RowPad,6,C,B06-,-17429.978,-30189.608,-1943.842,-56984.248,RowPad,6,C,B06+,-17429.978,-30189.608,-2013.842,-57404.248
RowPad,6,C,B06+,-17429.978,-30189.608,-2013.842,-57404.248,RowPad,6,C,T06-,-17429.978,-30189.608,-2083.842,-56984.248
RowPad,6,C,T06-,-17429.978,-30189.608,-2083.842,-56984.248,RowPad,6,C,T06+,-17429.978,-30189.608,-2153.842,-57404.248
RowPad,6,C,B07-,-14779.978,-34779.542,-2223.842,-56984.248,RowPad,6,C,B07+,-14779.978,-34779.542,-2293.842,-57404.248
RowPad,6,C,B07+,-14779.978,-34779.542,-2293.842,-57404.248,RowPad,6,C,T07-,-14779.978,-34779.542,-2363.842,-56984.248
RowPad,6,C,T07-,-14779.978,-34779.542,-2363.842,-56984.248,RowPad,6,C,T07+,-14779.978,-34779.542,-2433.842,-57404.248
RowPad,6,C,B08-,-12129.978,-39369.477,-2503.842,-56984.248,RowPad,6,C,B08+,-12129.978,-39369.477,-2573.842,-57404.248
RowPad,6,C,B08+,-12129.978,-39369.477,-2573.842,-57404.248,RowPad,6,C,T08-,-12129.978,-39369.477,-2643.842,-56984.248
RowPad,6,C,T08-,-12129.978,-39369.477,-2643.842,-56984.248,RowPad,6,C,T08+,-12129.978,-39369.477,-2713.842,-57404.248
RowPad,6,C,B09-,-9479.978,-43959.412,-2783.842,-56984.248,RowPad,6,C,B09+,-9479.978,-43959.412,-2853.842,-57404.248
RowPad,6,C,B09+,-9479.978,-43959.412,-2853.842,-57404.248,RowPad,6,C,T09-,-9479.978,-43959.412,-2923.842,-56984.248
