Pixel X center,Pixel Y center,Pad X center,Pad Y center
1120.022,34779.542,14586.158,57404.248
1120.022,34779.542,14516.158,56984.248
1120.022,43959.412,-41036.616,43730.992
1120.022,43959.412,-40707.886,43460.37
1120.022,43959.412,-40966.616,43852.236
1120.022,43959.412,-40637.886,43581.614
1120.022,43959.412,9706.158,57404.248
1120.022,43959.412,9636.158,56984.248
1120.022,43959.412,9846.158,57404.248
1120.022,43959.412,9776.158,56984.248
1120.022,53139.281,-35596.616,53153.348
1120.022,53139.281,-35267.886,52882.727
1120.022,53139.281,-35526.616,53274.592
1120.022,53139.281,-35197.886,53003.97
1120.022,53139.281,4966.158,57404.248
1120.022,53139.281,4896.158,56984.248
1120.022,53139.281,5106.158,57404.248
1120.022,53139.281,5036.158,56984.248
3059.956,0.0,34170.458,55623.527
3059.956,0.0,33771.728,55474.149
3059.956,0.0,34240.458,55502.283
3059.956,0.0,33841.728,55352.905
3059.956,0.0,34100.458,55744.77
3059.956,0.0,33701.728,55595.392
3059.956,0.0,35710.458,-52956.169
3059.956,0.0,35381.728,-52685.547
3059.956,0.0,35640.458,-53077.412
3059.956,0.0,35311.728,-52806.79
3770.022,-48549.346,7466.158,-57404.248
3770.022,-48549.346,7536.158,-56984.248
3770.022,-48549.346,7326.158,-57404.248
3770.022,-48549.346,7396.158,-56984.248
3770.022,-48549.346,-37966.616,-49048.388
3770.022,-48549.346,-37567.886,-48899.01
3770.022,-48549.346,-38036.616,-48927.144
3770.022,-48549.346,-37637.886,-48777.766
3770.022,-39369.477,13326.158,-57404.248
3770.022,-39369.477,13396.158,-56984.248
3770.022,-39369.477,13186.158,-57404.248
3770.022,-39369.477,13256.158,-56984.248
3770.022,-39369.477,-43126.616,-40111.006
3770.022,-39369.477,-42727.886,-39961.628
3770.022,-39369.477,-43196.616,-39989.762
3770.022,-39369.477,-42797.886,-39840.384
3770.022,-30189.608,19186.158,-57404.248
3770.022,-30189.608,19256.158,-56984.248
3770.022,-30189.608,19046.158,-57404.248
3770.022,-30189.608,19116.158,-56984.248
3770.022,-30189.608,-48286.616,-31173.624
3770.022,-30189.608,-47887.886,-31024.245
3770.022,-30189.608,-48356.616,-31052.38
3770.022,-30189.608,-47957.886,-30903.002
3770.022,-21009.739,25046.158,-57404.248
3770.022,-21009.739,25116.158,-56984.248
3770.022,-21009.739,24906.158,-57404.248
3770.022,-21009.739,24976.158,-56984.248
3770.022,-21009.739,-53446.616,-22236.241
3770.022,-21009.739,-53047.886,-22086.863
3770.022,-21009.739,-53516.616,-22114.998
3770.022,-21009.739,-53117.886,-21965.62
3770.022,-11829.869,30526.158,-57404.248
3770.022,-11829.869,30596.158,-56984.248
3770.022,-11829.869,30386.158,-57404.248
3770.022,-11829.869,30456.158,-56984.248
3770.022,-11829.869,-58606.616,-13298.859
3770.022,-11829.869,-58207.886,-13149.481
3770.022,-11829.869,-58676.616,-13177.616
3770.022,-11829.869,-58277.886,-13028.238
3770.022,11829.869,-60146.616,10631.501
3770.022,11829.869,-59817.886,10360.879
3770.022,11829.869,-60076.616,10752.745
3770.022,11829.869,-59747.886,10482.123
3770.022,11829.869,-60216.616,10510.257
3770.022,11829.869,-59887.886,10239.636
3770.022,11829.869,28566.158,57404.248
3770.022,11829.869,28496.158,56984.248
3770.022,11829.869,28706.158,57404.248
3770.022,11829.869,28636.158,56984.248
3770.022,21009.739,-54706.616,20053.857
3770.022,21009.739,-54377.886,19783.236
3770.022,21009.739,-54636.616,20175.101
3770.022,21009.739,-54307.886,19904.479
3770.022,21009.739,24206.158,57404.248
3770.022,21009.739,24136.158,56984.248
3770.022,21009.739,24346.158,57404.248
3770.022,21009.739,24276.158,56984.248
3770.022,30189.608,-49266.616,29476.214
3770.022,30189.608,-48937.886,29205.592
3770.022,30189.608,-49196.616,29597.457
3770.022,30189.608,-48867.886,29326.836
3770.022,30189.608,19466.158,57404.248
3770.022,30189.608,19396.158,56984.248
3770.022,30189.608,19606.158,57404.248
3770.022,30189.608,19536.158,56984.248
3770.022,39369.477,-43826.616,38898.57
3770.022,39369.477,-43497.886,38627.948
3770.022,39369.477,-43756.616,39019.814
3770.022,39369.477,-43427.886,38749.192
3770.022,39369.477,14726.158,57404.248
3770.022,39369.477,14656.158,56984.248
3770.022,39369.477,14866.158,57404.248
3770.022,39369.477,14796.158,56984.248
3770.022,48549.346,-38386.616,48320.927
3770.022,48549.346,-38057.886,48050.305
3770.022,48549.346,-38316.616,48442.17
3770.022,48549.346,-37987.886,48171.548
3770.022,48549.346,9986.158,57404.248
3770.022,48549.346,9916.158,56984.248
3770.022,48549.346,10126.158,57404.248
3770.022,48549.346,10056.158,56984.248
5709.956,-4589.935,36630.458,51362.682
5709.956,-4589.935,36231.728,51213.304
5709.956,-4589.935,36700.458,51241.438
5709.956,-4589.935,36301.728,51092.06
5709.956,-4589.935,36560.458,51483.926
5709.956,-4589.935,36161.728,51334.547
5709.956,-4589.935,35570.458,-53198.656
5709.956,-4589.935,35241.728,-52928.034
5709.956,-4589.935,35500.458,-53319.899
5709.956,-4589.935,35171.728,-53049.278
5709.956,4589.935,34310.458,55381.04
5709.956,4589.935,33911.728,55231.662
5709.956,4589.935,34380.458,55259.796
5709.956,4589.935,33981.728,55110.418
5709.956,4589.935,38170.458,-48695.324
5709.956,4589.935,37841.728,-48424.702
5709.956,4589.935,38100.458,-48816.567
5709.956,4589.935,37771.728,-48545.945
6420.022,-53139.281,7186.158,-57404.248
6420.022,-53139.281,7256.158,-56984.248
6420.022,-53139.281,7046.158,-57404.248
6420.022,-53139.281,7116.158,-56984.248
6420.022,-53139.281,-35316.616,-53638.323
6420.022,-53139.281,-34917.886,-53488.944
6420.022,-53139.281,-35386.616,-53517.079
6420.022,-53139.281,-34987.886,-53367.701
6420.022,-43959.412,13046.158,-57404.248
6420.022,-43959.412,13116.158,-56984.248
6420.022,-43959.412,12906.158,-57404.248
6420.022,-43959.412,12976.158,-56984.248
6420.022,-43959.412,-40476.616,-44700.94
6420.022,-43959.412,-40077.886,-44551.562
6420.022,-43959.412,-40546.616,-44579.697
6420.022,-43959.412,-40147.886,-44430.319
6420.022,-34779.542,18906.158,-57404.248
6420.022,-34779.542,18976.158,-56984.248
6420.022,-34779.542,18766.158,-57404.248
6420.022,-34779.542,18836.158,-56984.248
6420.022,-34779.542,-45636.616,-35763.558
6420.022,-34779.542,-45237.886,-35614.18
6420.022,-34779.542,-45706.616,-35642.315
6420.022,-34779.542,-45307.886,-35492.936
6420.022,-25599.673,24766.158,-57404.248
6420.022,-25599.673,24836.158,-56984.248
6420.022,-25599.673,24626.158,-57404.248
6420.022,-25599.673,24696.158,-56984.248
6420.022,-25599.673,-50796.616,-26826.176
6420.022,-25599.673,-50397.886,-26676.798
6420.022,-25599.673,-50866.616,-26704.933
6420.022,-25599.673,-50467.886,-26555.554
6420.022,-16419.804,30246.158,-57404.248
6420.022,-16419.804,30316.158,-56984.248
6420.022,-16419.804,30106.158,-57404.248
6420.022,-16419.804,30176.158,-56984.248
6420.022,-16419.804,-55956.616,-17888.794
6420.022,-16419.804,-55557.886,-17739.416
6420.022,-16419.804,-56026.616,-17767.55
6420.022,-16419.804,-55627.886,-17618.172
6420.022,16419.804,-57496.616,15221.436
6420.022,16419.804,-57167.886,14950.814
6420.022,16419.804,-57426.616,15342.679
6420.022,16419.804,-57097.886,15072.057
6420.022,16419.804,-57566.616,15100.192
6420.022,16419.804,-57237.886,14829.57
6420.022,16419.804,28846.158,57404.248
6420.022,16419.804,28776.158,56984.248
6420.022,16419.804,28986.158,57404.248
6420.022,16419.804,28916.158,56984.248
6420.022,25599.673,-52056.616,24643.792
6420.022,25599.673,-51727.886,24373.17
6420.022,25599.673,-51986.616,24765.036
6420.022,25599.673,-51657.886,24494.414
6420.022,25599.673,24486.158,57404.248
6420.022,25599.673,24416.158,56984.248
6420.022,25599.673,24626.158,57404.248
6420.022,25599.673,24556.158,56984.248
6420.022,34779.542,-46616.616,34066.148
6420.022,34779.542,-46287.886,33795.527
6420.022,34779.542,-46546.616,34187.392
6420.022,34779.542,-46217.886,33916.77
6420.022,34779.542,19746.158,57404.248
6420.022,34779.542,19676.158,56984.248
6420.022,34779.542,19886.158,57404.248
6420.022,34779.542,19816.158,56984.248
6420.022,43959.412,-41176.616,43488.505
6420.022,43959.412,-40847.886,43217.883
6420.022,43959.412,-41106.616,43609.748
6420.022,43959.412,-40777.886,43339.127
6420.022,43959.412,15006.158,57404.248
6420.022,43959.412,14936.158,56984.248
6420.022,43959.412,15146.158,57404.248
6420.022,43959.412,15076.158,56984.248
6420.022,53139.281,-35736.616,52910.861
6420.022,53139.281,-35407.886,52640.239
6420.022,53139.281,-35666.616,53032.105
6420.022,53139.281,-35337.886,52761.483
6420.022,53139.281,10266.158,57404.248
6420.022,53139.281,10196.158,56984.248
6420.022,53139.281,10406.158,57404.248
6420.022,53139.281,10336.158,56984.248
8359.956,-9179.869,39280.458,46772.747
8359.956,-9179.869,38881.728,46623.369
8359.956,-9179.869,39350.458,46651.504
8359.956,-9179.869,38951.728,46502.126
8359.956,-9179.869,39210.458,46893.991
8359.956,-9179.869,38811.728,46744.613
8359.956,-9179.869,35430.458,-53441.143
8359.956,-9179.869,35101.728,-53170.521
8359.956,-9179.869,35360.458,-53562.386
8359.956,-9179.869,35031.728,-53291.765
8359.956,0.0,36770.458,51120.195
8359.956,0.0,36371.728,50970.817
8359.956,0.0,36840.458,50998.951
8359.956,0.0,36441.728,50849.573
8359.956,0.0,38030.458,-48937.811
8359.956,0.0,37701.728,-48667.189
8359.956,0.0,37960.458,-49059.054
8359.956,0.0,37631.728,-48788.433
8359.956,9179.869,34450.458,55138.553
8359.956,9179.869,34051.728,54989.174
8359.956,9179.869,34520.458,55017.309
8359.956,9179.869,34121.728,54867.931
8359.956,9179.869,40820.458,-44105.389
8359.956,9179.869,40491.728,-43834.767
8359.956,9179.869,40750.458,-44226.633
8359.956,9179.869,40421.728,-43956.011
9070.022,-48549.346,12766.158,-57404.248
9070.022,-48549.346,12836.158,-56984.248
9070.022,-48549.346,12626.158,-57404.248
9070.022,-48549.346,12696.158,-56984.248
9070.022,-48549.346,-37826.616,-49290.875
9070.022,-48549.346,-37427.886,-49141.497
9070.022,-48549.346,-37896.616,-49169.632
9070.022,-48549.346,-37497.886,-49020.253
9070.022,-39369.477,18626.158,-57404.248
9070.022,-39369.477,18696.158,-56984.248
9070.022,-39369.477,18486.158,-57404.248
9070.022,-39369.477,18556.158,-56984.248
9070.022,-39369.477,-42986.616,-40353.493
9070.022,-39369.477,-42587.886,-40204.115
9070.022,-39369.477,-43056.616,-40232.249
9070.022,-39369.477,-42657.886,-40082.871
9070.022,-30189.608,24486.158,-57404.248
9070.022,-30189.608,24556.158,-56984.248
9070.022,-30189.608,24346.158,-57404.248
9070.022,-30189.608,24416.158,-56984.248
9070.022,-30189.608,-48146.616,-31416.111
9070.022,-30189.608,-47747.886,-31266.733
9070.022,-30189.608,-48216.616,-31294.867
9070.022,-30189.608,-47817.886,-31145.489
9070.022,-21009.739,29966.158,-57404.248
9070.022,-21009.739,30036.158,-56984.248
9070.022,-21009.739,29826.158,-57404.248
9070.022,-21009.739,29896.158,-56984.248
9070.022,-21009.739,-53306.616,-22478.729
9070.022,-21009.739,-52907.886,-22329.35
9070.022,-21009.739,-53376.616,-22357.485
9070.022,-21009.739,-52977.886,-22208.107
9070.022,21009.739,-54846.616,19811.37
9070.022,21009.739,-54517.886,19540.749
9070.022,21009.739,-54776.616,19932.614
9070.022,21009.739,-54447.886,19661.992
9070.022,21009.739,-54916.616,19690.127
9070.022,21009.739,-54587.886,19419.505
9070.022,21009.739,29126.158,57404.248
9070.022,21009.739,29056.158,56984.248
9070.022,21009.739,29266.158,57404.248
9070.022,21009.739,29196.158,56984.248
9070.022,30189.608,-49406.616,29233.727
9070.022,30189.608,-49077.886,28963.105
9070.022,30189.608,-49336.616,29354.97
9070.022,30189.608,-49007.886,29084.348
9070.022,30189.608,24766.158,57404.248
9070.022,30189.608,24696.158,56984.248
9070.022,30189.608,24906.158,57404.248
9070.022,30189.608,24836.158,56984.248
9070.022,39369.477,-43966.616,38656.083
9070.022,39369.477,-43637.886,38385.461
9070.022,39369.477,-43896.616,38777.327
9070.022,39369.477,-43567.886,38506.705
9070.022,39369.477,20026.158,57404.248
9070.022,39369.477,19956.158,56984.248
9070.022,39369.477,20166.158,57404.248
9070.022,39369.477,20096.158,56984.248
9070.022,48549.346,-38526.616,48078.44
9070.022,48549.346,-38197.886,47807.818
9070.022,48549.346,-38456.616,48199.683
9070.022,48549.346,-38127.886,47929.061
9070.022,48549.346,15286.158,57404.248
9070.022,48549.346,15216.158,56984.248
9070.022,48549.346,15426.158,57404.248
9070.022,48549.346,15356.158,56984.248
11009.956,-13769.804,41930.458,42182.813
11009.956,-13769.804,41531.728,42033.434
11009.956,-13769.804,42000.458,42061.569
11009.956,-13769.804,41601.728,41912.191
11009.956,-13769.804,41860.458,42304.056
11009.956,-13769.804,41461.728,42154.678
11009.956,-13769.804,35290.458,-53683.63
11009.956,-13769.804,34961.728,-53413.008
11009.956,-13769.804,35220.458,-53804.874
11009.956,-13769.804,34891.728,-53534.252
11009.956,-4589.935,39420.458,46530.26
11009.956,-4589.935,39021.728,46380.882
11009.956,-4589.935,39490.458,46409.017
11009.956,-4589.935,39091.728,46259.638
11009.956,-4589.935,37890.458,-49180.298
11009.956,-4589.935,37561.728,-48909.676
11009.956,-4589.935,37820.458,-49301.541
11009.956,-4589.935,37491.728,-49030.92
11009.956,4589.935,36910.458,50877.708
11009.956,4589.935,36511.728,50728.33
11009.956,4589.935,36980.458,50756.464
11009.956,4589.935,36581.728,50607.086
11009.956,4589.935,40680.458,-44347.876
11009.956,4589.935,40351.728,-44077.254
11009.956,4589.935,40610.458,-44469.12
11009.956,4589.935,40281.728,-44198.498
11009.956,13769.804,34590.458,54896.066
11009.956,13769.804,34191.728,54746.687
11009.956,13769.804,34660.458,54774.822
11009.956,13769.804,34261.728,54625.444
11009.956,13769.804,43470.458,-39515.454
11009.956,13769.804,43141.728,-39244.833
11009.956,13769.804,43400.458,-39636.698
11009.956,13769.804,43071.728,-39366.076
11720.022,-53139.281,12486.158,-57404.248
11720.022,-53139.281,12556.158,-56984.248
11720.022,-53139.281,12346.158,-57404.248
11720.022,-53139.281,12416.158,-56984.248
11720.022,-53139.281,-35176.616,-53880.81
11720.022,-53139.281,-34777.886,-53731.431
11720.022,-53139.281,-35246.616,-53759.566
11720.022,-53139.281,-34847.886,-53610.188
11720.022,-43959.412,18346.158,-57404.248
11720.022,-43959.412,18416.158,-56984.248
11720.022,-43959.412,18206.158,-57404.248
11720.022,-43959.412,18276.158,-56984.248
11720.022,-43959.412,-40336.616,-44943.428
11720.022,-43959.412,-39937.886,-44794.049
11720.022,-43959.412,-40406.616,-44822.184
11720.022,-43959.412,-40007.886,-44672.806
11720.022,-34779.542,24206.158,-57404.248
11720.022,-34779.542,24276.158,-56984.248
11720.022,-34779.542,24066.158,-57404.248
11720.022,-34779.542,24136.158,-56984.248
11720.022,-34779.542,-45496.616,-36006.045
11720.022,-34779.542,-45097.886,-35856.667
11720.022,-34779.542,-45566.616,-35884.802
11720.022,-34779.542,-45167.886,-35735.424
11720.022,-25599.673,29686.158,-57404.248
11720.022,-25599.673,29756.158,-56984.248
11720.022,-25599.673,29546.158,-57404.248
11720.022,-25599.673,29616.158,-56984.248
11720.022,-25599.673,-50656.616,-27068.663
11720.022,-25599.673,-50257.886,-26919.285
11720.022,-25599.673,-50726.616,-26947.42
11720.022,-25599.673,-50327.886,-26798.041
11720.022,25599.673,-52196.616,24401.305
11720.022,25599.673,-51867.886,24130.683
11720.022,25599.673,-52126.616,24522.549
11720.022,25599.673,-51797.886,24251.927
11720.022,25599.673,-52266.616,24280.061
11720.022,25599.673,-51937.886,24009.44
11720.022,25599.673,29406.158,57404.248
11720.022,25599.673,29336.158,56984.248
11720.022,25599.673,29546.158,57404.248
11720.022,25599.673,29476.158,56984.248
11720.022,34779.542,-46756.616,33823.661
11720.022,34779.542,-46427.886,33553.04
11720.022,34779.542,-46686.616,33944.905
11720.022,34779.542,-46357.886,33674.283
11720.022,34779.542,25046.158,57404.248
11720.022,34779.542,24976.158,56984.248
11720.022,34779.542,25186.158,57404.248
11720.022,34779.542,25116.158,56984.248
11720.022,43959.412,-41316.616,43246.018
11720.022,43959.412,-40987.886,42975.396
11720.022,43959.412,-41246.616,43367.261
11720.022,43959.412,-40917.886,43096.64
11720.022,43959.412,20306.158,57404.248
11720.022,43959.412,20236.158,56984.248
11720.022,43959.412,20446.158,57404.248
11720.022,43959.412,20376.158,56984.248
11720.022,53139.281,-35876.616,52668.374
11720.022,53139.281,-35547.886,52397.752
11720.022,53139.281,-35806.616,52789.618
11720.022,53139.281,-35477.886,52518.996
11720.022,53139.281,15566.158,57404.248
11720.022,53139.281,15496.158,56984.248
11720.022,53139.281,15706.158,57404.248
11720.022,53139.281,15636.158,56984.248
13659.956,-18359.739,44580.458,37592.878
13659.956,-18359.739,44181.728,37443.5
13659.956,-18359.739,44650.458,37471.634
13659.956,-18359.739,44251.728,37322.256
13659.956,-18359.739,44510.458,37714.122
13659.956,-18359.739,44111.728,37564.743
13659.956,-18359.739,35150.458,-53926.117
13659.956,-18359.739,34821.728,-53655.495
13659.956,-18359.739,35080.458,-54047.361
13659.956,-18359.739,34751.728,-53776.739
13659.956,-9179.869,42070.458,41940.326
13659.956,-9179.869,41671.728,41790.947
13659.956,-9179.869,42140.458,41819.082
13659.956,-9179.869,41741.728,41669.704
13659.956,-9179.869,37750.458,-49422.785
13659.956,-9179.869,37421.728,-49152.163
13659.956,-9179.869,37680.458,-49544.029
13659.956,-9179.869,37351.728,-49273.407
13659.956,0.0,39560.458,46287.773
13659.956,0.0,39161.728,46138.395
13659.956,0.0,39630.458,46166.53
13659.956,0.0,39231.728,46017.151
13659.956,0.0,40540.458,-44590.363
13659.956,0.0,40211.728,-44319.742
13659.956,0.0,40470.458,-44711.607
13659.956,0.0,40141.728,-44440.985
13659.956,9179.869,37050.458,50635.221
13659.956,9179.869,36651.728,50485.842
13659.956,9179.869,37120.458,50513.977
13659.956,9179.869,36721.728,50364.599
13659.956,9179.869,43330.458,-39757.942
13659.956,9179.869,43001.728,-39487.32
13659.956,9179.869,43260.458,-39879.185
13659.956,9179.869,42931.728,-39608.563
13659.956,18359.739,34730.458,54653.578
13659.956,18359.739,34331.728,54504.2
13659.956,18359.739,34800.458,54532.335
13659.956,18359.739,34401.728,54382.957
13659.956,18359.739,46120.458,-34925.52
13659.956,18359.739,45791.728,-34654.898
13659.956,18359.739,46050.458,-35046.763
13659.956,18359.739,45721.728,-34776.142
14370.022,-48549.346,18066.158,-57404.248
14370.022,-48549.346,18136.158,-56984.248
14370.022,-48549.346,17926.158,-57404.248
14370.022,-48549.346,17996.158,-56984.248
14370.022,-48549.346,-37686.616,-49533.362
14370.022,-48549.346,-37287.886,-49383.984
14370.022,-48549.346,-37756.616,-49412.119
14370.022,-48549.346,-37357.886,-49262.74
14370.022,-39369.477,23926.158,-57404.248
14370.022,-39369.477,23996.158,-56984.248
14370.022,-39369.477,23786.158,-57404.248
14370.022,-39369.477,23856.158,-56984.248
14370.022,-39369.477,-42846.616,-40595.98
14370.022,-39369.477,-42447.886,-40446.602
14370.022,-39369.477,-42916.616,-40474.736
14370.022,-39369.477,-42517.886,-40325.358
14370.022,-30189.608,29406.158,-57404.248
14370.022,-30189.608,29476.158,-56984.248
14370.022,-30189.608,29266.158,-57404.248
14370.022,-30189.608,29336.158,-56984.248
14370.022,-30189.608,-48006.616,-31658.598
14370.022,-30189.608,-47607.886,-31509.22
14370.022,-30189.608,-48076.616,-31537.354
14370.022,-30189.608,-47677.886,-31387.976
14370.022,30189.608,-49546.616,28991.24
14370.022,30189.608,-49217.886,28720.618
14370.022,30189.608,-49476.616,29112.483
14370.022,30189.608,-49147.886,28841.861
14370.022,30189.608,-49616.616,28869.996
14370.022,30189.608,-49287.886,28599.374
14370.022,30189.608,29686.158,57404.248
14370.022,30189.608,29616.158,56984.248
14370.022,30189.608,29826.158,57404.248
14370.022,30189.608,29756.158,56984.248
14370.022,39369.477,-44106.616,38413.596
14370.022,39369.477,-43777.886,38142.974
14370.022,39369.477,-44036.616,38534.84
14370.022,39369.477,-43707.886,38264.218
14370.022,39369.477,25326.158,57404.248
14370.022,39369.477,25256.158,56984.248
14370.022,39369.477,25466.158,57404.248
14370.022,39369.477,25396.158,56984.248
14370.022,48549.346,-38666.616,47835.952
14370.022,48549.346,-38337.886,47565.331
14370.022,48549.346,-38596.616,47957.196
14370.022,48549.346,-38267.886,47686.574
14370.022,48549.346,20586.158,57404.248
14370.022,48549.346,20516.158,56984.248
14370.022,48549.346,20726.158,57404.248
14370.022,48549.346,20656.158,56984.248
16309.956,-22949.673,47230.458,33002.943
16309.956,-22949.673,46831.728,32853.565
16309.956,-22949.673,47300.458,32881.7
16309.956,-22949.673,46901.728,32732.322
16309.956,-22949.673,47160.458,33124.187
16309.956,-22949.673,46761.728,32974.809
16309.956,-22949.673,35010.458,-54168.604
16309.956,-22949.673,34681.728,-53897.982
16309.956,-22949.673,34940.458,-54289.848
16309.956,-22949.673,34611.728,-54019.226
16309.956,-13769.804,44720.458,37350.391
16309.956,-13769.804,44321.728,37201.013
16309.956,-13769.804,44790.458,37229.147
16309.956,-13769.804,44391.728,37079.769
16309.956,-13769.804,37610.458,-49665.272
16309.956,-13769.804,37281.728,-49394.65
16309.956,-13769.804,37540.458,-49786.516
16309.956,-13769.804,37211.728,-49515.894
16309.956,-4589.935,42210.458,41697.838
16309.956,-4589.935,41811.728,41548.46
16309.956,-4589.935,42280.458,41576.595
16309.956,-4589.935,41881.728,41427.217
16309.956,-4589.935,40400.458,-44832.85
16309.956,-4589.935,40071.728,-44562.229
16309.956,-4589.935,40330.458,-44954.094
16309.956,-4589.935,40001.728,-44683.472
16309.956,4589.935,39700.458,46045.286
16309.956,4589.935,39301.728,45895.908
16309.956,4589.935,39770.458,45924.042
16309.956,4589.935,39371.728,45774.664
16309.956,4589.935,43190.458,-40000.429
16309.956,4589.935,42861.728,-39729.807
16309.956,4589.935,43120.458,-40121.672
16309.956,4589.935,42791.728,-39851.05
16309.956,13769.804,37190.458,50392.734
16309.956,13769.804,36791.728,50243.355
16309.956,13769.804,37260.458,50271.49
16309.956,13769.804,36861.728,50122.112
16309.956,13769.804,45980.458,-35168.007
16309.956,13769.804,45651.728,-34897.385
16309.956,13769.804,45910.458,-35289.25
16309.956,13769.804,45581.728,-35018.629
16309.956,22949.673,34870.458,54411.091
16309.956,22949.673,34471.728,54261.713
16309.956,22949.673,34940.458,54289.848
16309.956,22949.673,34541.728,54140.47
16309.956,22949.673,48770.458,-30335.585
16309.956,22949.673,48441.728,-30064.963
16309.956,22949.673,48700.458,-30456.829
16309.956,22949.673,48371.728,-30186.207
17020.022,-53139.281,17786.158,-57404.248
17020.022,-53139.281,17856.158,-56984.248
17020.022,-53139.281,17646.158,-57404.248
17020.022,-53139.281,17716.158,-56984.248
17020.022,-53139.281,-35036.616,-54123.297
17020.022,-53139.281,-34637.886,-53973.919
17020.022,-53139.281,-35106.616,-54002.053
17020.022,-53139.281,-34707.886,-53852.675
17020.022,-43959.412,23646.158,-57404.248
17020.022,-43959.412,23716.158,-56984.248
17020.022,-43959.412,23506.158,-57404.248
17020.022,-43959.412,23576.158,-56984.248
17020.022,-43959.412,-40196.616,-45185.915
17020.022,-43959.412,-39797.886,-45036.536
17020.022,-43959.412,-40266.616,-45064.671
17020.022,-43959.412,-39867.886,-44915.293
17020.022,-34779.542,29126.158,-57404.248
17020.022,-34779.542,29196.158,-56984.248
17020.022,-34779.542,28986.158,-57404.248
17020.022,-34779.542,29056.158,-56984.248
17020.022,-34779.542,-45356.616,-36248.532
17020.022,-34779.542,-44957.886,-36099.154
17020.022,-34779.542,-45426.616,-36127.289
17020.022,-34779.542,-45027.886,-35977.911
17020.022,34779.542,-46896.616,33581.174
17020.022,34779.542,-46567.886,33310.552
17020.022,34779.542,-46826.616,33702.418
17020.022,34779.542,-46497.886,33431.796
17020.022,34779.542,-46966.616,33459.931
17020.022,34779.542,-46637.886,33189.309
17020.022,34779.542,29966.158,57404.248
17020.022,34779.542,29896.158,56984.248
17020.022,34779.542,30106.158,57404.248
17020.022,34779.542,30036.158,56984.248
17020.022,43959.412,-41456.616,43003.531
17020.022,43959.412,-41127.886,42732.909
17020.022,43959.412,-41386.616,43124.774
17020.022,43959.412,-41057.886,42854.152
17020.022,43959.412,25606.158,57404.248
17020.022,43959.412,25536.158,56984.248
17020.022,43959.412,25746.158,57404.248
17020.022,43959.412,25676.158,56984.248
17020.022,53139.281,-36016.616,52425.887
17020.022,53139.281,-35687.886,52155.265
17020.022,53139.281,-35946.616,52547.131
17020.022,53139.281,-35617.886,52276.509
17020.022,53139.281,20866.158,57404.248
17020.022,53139.281,20796.158,56984.248
17020.022,53139.281,21006.158,57404.248
17020.022,53139.281,20936.158,56984.248
18959.956,-27539.608,49880.458,28413.009
18959.956,-27539.608,49481.728,28263.631
18959.956,-27539.608,49950.458,28291.765
18959.956,-27539.608,49551.728,28142.387
18959.956,-27539.608,49810.458,28534.252
18959.956,-27539.608,49411.728,28384.874
18959.956,-27539.608,34870.458,-54411.091
18959.956,-27539.608,34541.728,-54140.47
18959.956,-27539.608,34800.458,-54532.335
18959.956,-27539.608,34471.728,-54261.713
18959.956,-18359.739,47370.458,32760.456
18959.956,-18359.739,46971.728,32611.078
18959.956,-18359.739,47440.458,32639.213
18959.956,-18359.739,47041.728,32489.835
18959.956,-18359.739,37470.458,-49907.759
18959.956,-18359.739,37141.728,-49637.137
18959.956,-18359.739,37400.458,-50029.003
18959.956,-18359.739,37071.728,-49758.381
18959.956,-9179.869,44860.458,37107.904
18959.956,-9179.869,44461.728,36958.526
18959.956,-9179.869,44930.458,36986.66
18959.956,-9179.869,44531.728,36837.282
18959.956,-9179.869,40260.458,-45075.338
18959.956,-9179.869,39931.728,-44804.716
18959.956,-9179.869,40190.458,-45196.581
18959.956,-9179.869,39861.728,-44925.959
18959.956,0.0,42350.458,41455.351
18959.956,0.0,41951.728,41305.973
18959.956,0.0,42420.458,41334.108
18959.956,0.0,42021.728,41184.73
18959.956,0.0,43050.458,-40242.916
18959.956,0.0,42721.728,-39972.294
18959.956,0.0,42980.458,-40364.159
18959.956,0.0,42651.728,-40093.538
18959.956,9179.869,39840.458,45802.799
18959.956,9179.869,39441.728,45653.421
18959.956,9179.869,39910.458,45681.555
18959.956,9179.869,39511.728,45532.177
18959.956,9179.869,45840.458,-35410.494
18959.956,9179.869,45511.728,-35139.872
18959.956,9179.869,45770.458,-35531.738
18959.956,9179.869,45441.728,-35261.116
18959.956,18359.739,37330.458,50150.246
18959.956,18359.739,36931.728,50000.868
18959.956,18359.739,37400.458,50029.003
18959.956,18359.739,37001.728,49879.625
18959.956,18359.739,48630.458,-30578.072
18959.956,18359.739,48301.728,-30307.45
18959.956,18359.739,48560.458,-30699.316
18959.956,18359.739,48231.728,-30428.694
18959.956,27539.608,35010.458,54168.604
18959.956,27539.608,34611.728,54019.226
18959.956,27539.608,35080.458,54047.361
18959.956,27539.608,34681.728,53897.982
18959.956,27539.608,51420.458,-25745.651
18959.956,27539.608,51091.728,-25475.029
18959.956,27539.608,51350.458,-25866.894
18959.956,27539.608,51021.728,-25596.272
19670.022,-48549.346,23366.158,-57404.248
19670.022,-48549.346,23436.158,-56984.248
19670.022,-48549.346,23226.158,-57404.248
19670.022,-48549.346,23296.158,-56984.248
19670.022,-48549.346,-37546.616,-49775.849
19670.022,-48549.346,-37147.886,-49626.471
