Grouptype,GroupIndex,Group Section,Pad Label,Pad X center,Pad Y center,Pixel Row,Pixel Column,Pixel Ring,Pixel Section,Pixel X center,Pixel Y center,Raw angle,Actual angle,Signal description
RowPad,10,B,B02+,60760.458,9568.296,10,2,0,B,34859.956,-36719.477,0.0,0.0,NC
RowPad,10,B,B02-,60361.728,9418.918,10,2,0,B,34859.956,-36719.477,0.0,0.0,NC
RowPad,10,B,T02+,60830.458,9447.052,10,2,0,B,34859.956,-36719.477,0.0,0.0,NC
RowPad,10,B,T02-,60431.728,9297.674,10,2,0,B,34859.956,-36719.477,0.0,0.0,NC
RowPad,10,B,B03+,60900.458,9325.809,10,3,0,B,37509.956,-32129.542,0.0,0.0,NC
RowPad,10,B,B03-,60501.728,9176.431,10,3,0,B,37509.956,-32129.542,0.0,0.0,NC
RowPad,10,B,T03+,60970.458,9204.565,10,3,0,B,37509.956,-32129.542,0.0,0.0,NC
RowPad,10,B,T03-,60571.728,9055.187,10,3,0,B,37509.956,-32129.542,0.0,0.0,NC
RowPad,10,B,B04+,61040.458,9083.322,10,4,0,B,40159.956,-27539.608,0.0,0.0,NC
RowPad,10,B,B04-,60641.728,8933.944,10,4,0,B,40159.956,-27539.608,0.0,0.0,NC
RowPad,10,B,T04+,61110.458,8962.078,10,4,0,B,40159.956,-27539.608,0.0,0.0,NC
RowPad,10,B,T04-,60711.728,8812.700,10,4,0,B,40159.956,-27539.608,0.0,0.0,NC
RowPad,10,B,B05+,61180.458,8840.835,10,5,0,B,42809.956,-22949.673,0.0,0.0,NC
RowPad,10,B,B05-,60781.728,8691.456,10,5,0,B,42809.956,-22949.673,0.0,0.0,NC
RowPad,10,B,T05+,61250.458,8719.591,10,5,0,B,42809.956,-22949.673,0.0,0.0,NC
RowPad,10,B,T05-,60851.728,8570.213,10,5,0,B,42809.956,-22949.673,0.0,0.0,NC
RowPad,10,B,B06+,61320.458,8598.348,10,6,0,B,45459.956,-18359.739,0.0,0.0,NC
RowPad,10,B,B06-,60921.728,8448.969,10,6,0,B,45459.956,-18359.739,0.0,0.0,NC
RowPad,10,B,T06+,61390.458,8477.104,10,6,0,B,45459.956,-18359.739,0.0,0.0,NC
RowPad,10,B,T06-,60991.728,8327.726,10,6,0,B,45459.956,-18359.739,0.0,0.0,NC
RowPad,10,B,B07+,61460.458,8355.860,10,7,0,B,48109.956,-13769.804,0.0,0.0,NC
RowPad,10,B,B07-,61061.728,8206.482,10,7,0,B,48109.956,-13769.804,0.0,0.0,NC
RowPad,10,B,T07+,61530.458,8234.617,10,7,0,B,48109.956,-13769.804,0.0,0.0,NC
RowPad,10,B,T07-,61131.728,8085.239,10,7,0,B,48109.956,-13769.804,0.0,0.0,NC
RowPad,10,B,B08+,61600.458,8113.373,10,8,0,B,50759.956,-9179.869,0.0,0.0,NC
RowPad,10,B,B08-,61201.728,7963.995,10,8,0,B,50759.956,-9179.869,0.0,0.0,NC
RowPad,10,B,T08+,61670.458,7992.130,10,8,0,B,50759.956,-9179.869,0.0,0.0,NC
RowPad,10,B,T08-,61271.728,7842.752,10,8,0,B,50759.956,-9179.869,0.0,0.0,NC
RowPad,10,B,B09+,61740.458,7870.886,10,9,0,B,53409.956,-4589.935,0.0,0.0,NC
RowPad,10,B,B09-,61341.728,7721.508,10,9,0,B,53409.956,-4589.935,0.0,0.0,NC
RowPad,10,B,T09+,61810.458,7749.643,10,9,0,B,53409.956,-4589.935,0.0,0.0,NC
RowPad,10,B,T09-,61411.728,7600.264,10,9,0,B,53409.956,-4589.935,0.0,0.0,NC
RowPad,10,B,B10+,61880.458,7628.399,10,10,0,B,56059.956,0.000,0.0,0.0,NC
RowPad,10,B,B10-,61481.728,7479.021,10,10,0,B,56059.956,0.000,0.0,0.0,NC
RowPad,10,B,T10+,61950.458,7507.156,10,10,0,B,56059.956,0.000,0.0,0.0,NC
RowPad,10,B,T10-,61551.728,7357.777,10,10,0,B,56059.956,0.000,0.0,0.0,NC
RowPad,10,B,B11+,62020.458,7385.912,10,11,0,B,58709.956,4589.935,0.0,0.0,NC
RowPad,10,B,B11-,61621.728,7236.534,10,11,0,B,58709.956,4589.935,0.0,0.0,NC
RowPad,10,B,T11+,62090.458,7264.668,10,11,0,B,58709.956,4589.935,0.0,0.0,NC
RowPad,10,B,T11-,61691.728,7115.290,10,11,0,B,58709.956,4589.935,0.0,0.0,NC
RowPad,10,B,X00+,60410.458,10174.514,10,0,0,B,29559.956,-45899.346,0.0,0.0,NC
RowPad,10,B,X00-,60011.728,10025.136,10,0,0,B,29559.956,-45899.346,0.0,0.0,NC
RowPad,10,C,B00+,-21533.842,-57404.248,10,0,0,C,-54529.978,-2650.000,0.0,-2.0943951023931953,NC
RowPad,10,C,B00-,-21463.842,-56984.248,10,0,0,C,-54529.978,-2650.000,0.0,-2.0943951023931953,NC
RowPad,10,C,T00+,-21673.842,-57404.248,10,0,0,C,-54529.978,-2650.000,0.0,-2.0943951023931953,NC
RowPad,10,C,T00-,-21603.842,-56984.248,10,0,0,C,-54529.978,-2650.000,0.0,-2.0943951023931953,NC
RowPad,10,C,B01+,-21813.842,-57404.248,10,1,0,C,-51879.978,-7239.935,0.0,-2.0943951023931953,NC
RowPad,10,C,B01-,-21743.842,-56984.248,10,1,0,C,-51879.978,-7239.935,0.0,-2.0943951023931953,NC
RowPad,10,C,T01+,-21953.842,-57404.248,10,1,0,C,-51879.978,-7239.935,0.0,-2.0943951023931953,NC
RowPad,10,C,T01-,-21883.842,-56984.248,10,1,0,C,-51879.978,-7239.935,0.0,-2.0943951023931953,NC
RowPad,10,C,B02+,-22093.842,-57404.248,10,2,0,C,-49229.978,-11829.869,0.0,-2.0943951023931953,NC
RowPad,10,C,B02-,-22023.842,-56984.248,10,2,0,C,-49229.978,-11829.869,0.0,-2.0943951023931953,NC
RowPad,10,C,T02+,-22233.842,-57404.248,10,2,0,C,-49229.978,-11829.869,0.0,-2.0943951023931953,NC
RowPad,10,C,T02-,-22163.842,-56984.248,10,2,0,C,-49229.978,-11829.869,0.0,-2.0943951023931953,NC
RowPad,10,C,B03+,-22373.842,-57404.248,10,3,0,C,-46579.978,-16419.804,0.0,-2.0943951023931953,NC
RowPad,10,C,B03-,-22303.842,-56984.248,10,3,0,C,-46579.978,-16419.804,0.0,-2.0943951023931953,NC
RowPad,10,C,T03+,-22513.842,-57404.248,10,3,0,C,-46579.978,-16419.804,0.0,-2.0943951023931953,NC
RowPad,10,C,T03-,-22443.842,-56984.248,10,3,0,C,-46579.978,-16419.804,0.0,-2.0943951023931953,NC
RowPad,10,C,B04+,-22653.842,-57404.248,10,4,0,C,-43929.978,-21009.739,0.0,-2.0943951023931953,NC
RowPad,10,C,B04-,-22583.842,-56984.248,10,4,0,C,-43929.978,-21009.739,0.0,-2.0943951023931953,NC
RowPad,10,C,T04+,-22793.842,-57404.248,10,4,0,C,-43929.978,-21009.739,0.0,-2.0943951023931953,NC
RowPad,10,C,T04-,-22723.842,-56984.248,10,4,0,C,-43929.978,-21009.739,0.0,-2.0943951023931953,NC
RowPad,10,C,B05+,-22933.842,-57404.248,10,5,0,C,-41279.978,-25599.673,0.0,-2.0943951023931953,NC
RowPad,10,C,B05-,-22863.842,-56984.248,10,5,0,C,-41279.978,-25599.673,0.0,-2.0943951023931953,NC
RowPad,10,C,T05+,-23073.842,-57404.248,10,5,0,C,-41279.978,-25599.673,0.0,-2.0943951023931953,NC
RowPad,10,C,T05-,-23003.842,-56984.248,10,5,0,C,-41279.978,-25599.673,0.0,-2.0943951023931953,NC
RowPad,10,C,B06+,-23213.842,-57404.248,10,6,0,C,-38629.978,-30189.608,0.0,-2.0943951023931953,NC
RowPad,10,C,B06-,-23143.842,-56984.248,10,6,0,C,-38629.978,-30189.608,0.0,-2.0943951023931953,NC
RowPad,10,C,T06+,-23353.842,-57404.248,10,6,0,C,-38629.978,-30189.608,0.0,-2.0943951023931953,NC
RowPad,10,C,T06-,-23283.842,-56984.248,10,6,0,C,-38629.978,-30189.608,0.0,-2.0943951023931953,NC
RowPad,10,C,B07+,-23493.842,-57404.248,10,7,0,C,-35979.978,-34779.542,0.0,-2.0943951023931953,NC
RowPad,10,C,B07-,-23423.842,-56984.248,10,7,0,C,-35979.978,-34779.542,0.0,-2.0943951023931953,NC
RowPad,10,C,T07+,-23633.842,-57404.248,10,7,0,C,-35979.978,-34779.542,0.0,-2.0943951023931953,NC
RowPad,10,C,T07-,-23563.842,-56984.248,10,7,0,C,-35979.978,-34779.542,0.0,-2.0943951023931953,NC
RowPad,10,C,B08+,-23773.842,-57404.248,10,8,0,C,-33329.978,-39369.477,0.0,-2.0943951023931953,NC
RowPad,10,C,B08-,-23703.842,-56984.248,10,8,0,C,-33329.978,-39369.477,0.0,-2.0943951023931953,NC
RowPad,10,C,T08+,-23913.842,-57404.248,10,8,0,C,-33329.978,-39369.477,0.0,-2.0943951023931953,NC
RowPad,10,C,T08-,-23843.842,-56984.248,10,8,0,C,-33329.978,-39369.477,0.0,-2.0943951023931953,NC
RowPad,10,C,B09+,-24053.842,-57404.248,10,9,0,C,-30679.978,-43959.412,0.0,-2.0943951023931953,NC
RowPad,10,C,B09-,-23983.842,-56984.248,10,9,0,C,-30679.978,-43959.412,0.0,-2.0943951023931953,NC
RowPad,10,C,T09+,-24193.842,-57404.248,10,9,0,C,-30679.978,-43959.412,0.0,-2.0943951023931953,NC
RowPad,10,C,T09-,-24123.842,-56984.248,10,9,0,C,-30679.978,-43959.412,0.0,-2.0943951023931953,NC
RowPad,10,C,B10+,-24333.842,-57404.248,10,10,0,C,-28029.978,-48549.346,0.0,-2.0943951023931953,NC
RowPad,10,C,B10-,-24263.842,-56984.248,10,10,0,C,-28029.978,-48549.346,0.0,-2.0943951023931953,NC
RowPad,10,C,T10+,-24473.842,-57404.248,10,10,0,C,-28029.978,-48549.346,0.0,-2.0943951023931953,NC
RowPad,10,C,T10-,-24403.842,-56984.248,10,10,0,C,-28029.978,-48549.346,0.0,-2.0943951023931953,NC
RowPad,10,C,B11+,-24613.842,-57404.248,10,11,0,C,-25379.978,-53139.281,0.0,-2.0943951023931953,NC
RowPad,10,C,B11-,-24543.842,-56984.248,10,11,0,C,-25379.978,-53139.281,0.0,-2.0943951023931953,NC
RowPad,10,C,T11+,-24753.842,-57404.248,10,11,0,C,-25379.978,-53139.281,0.0,-2.0943951023931953,NC
RowPad,10,C,T11-,-24683.842,-56984.248,10,11,0,C,-25379.978,-53139.281,0.0,-2.0943951023931953,NC
RowPad,10,C,X00+,-21393.842,-57404.248,10,0,0,C,-54529.978,-2650.000,0.0,-2.0943951023931953,NC
RowPad,10,C,X00-,-21323.842,-56984.248,10,0,0,C,-54529.978,-2650.000,0.0,-2.0943951023931953,NC
RowPad,11,A,B00+,-36296.616,51940.913,11,0,0,A,27620.022,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,B00-,-35967.886,51670.291,11,0,0,A,27620.022,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,T00+,-36226.616,52062.156,11,0,0,A,27620.022,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,T00-,-35897.886,51791.535,11,0,0,A,27620.022,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,B01+,-36156.616,52183.400,11,1,0,A,22320.022,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,B01-,-35827.886,51912.778,11,1,0,A,22320.022,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,T01+,-36086.616,52304.643,11,1,0,A,22320.022,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,T01-,-35757.886,52034.022,11,1,0,A,22320.022,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,B02+,-36016.616,52425.887,11,2,0,A,17020.022,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,B02-,-35687.886,52155.265,11,2,0,A,17020.022,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,T02+,-35946.616,52547.131,11,2,0,A,17020.022,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,T02-,-35617.886,52276.509,11,2,0,A,17020.022,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,B03+,-35876.616,52668.374,11,3,0,A,11720.022,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,B03-,-35547.886,52397.752,11,3,0,A,11720.022,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,T03+,-35806.616,52789.618,11,3,0,A,11720.022,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,T03-,-35477.886,52518.996,11,3,0,A,11720.022,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,B04+,-35736.616,52910.861,11,4,0,A,6420.022,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,B04-,-35407.886,52640.239,11,4,0,A,6420.022,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,T04+,-35666.616,53032.105,11,4,0,A,6420.022,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,T04-,-35337.886,52761.483,11,4,0,A,6420.022,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,B05+,-35596.616,53153.348,11,5,0,A,1120.022,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,B05-,-35267.886,52882.727,11,5,0,A,1120.022,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,T05+,-35526.616,53274.592,11,5,0,A,1120.022,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,T05-,-35197.886,53003.970,11,5,0,A,1120.022,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,B06+,-35456.616,53395.835,11,6,0,A,-4179.978,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,B06-,-35127.886,53125.214,11,6,0,A,-4179.978,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,T06+,-35386.616,53517.079,11,6,0,A,-4179.978,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,T06-,-35057.886,53246.457,11,6,0,A,-4179.978,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,B07+,-35316.616,53638.323,11,7,0,A,-9479.978,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,B07-,-34987.886,53367.701,11,7,0,A,-9479.978,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,T07+,-35246.616,53759.566,11,7,0,A,-9479.978,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,T07-,-34917.886,53488.944,11,7,0,A,-9479.978,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,B08+,-35176.616,53880.810,11,8,0,A,-14779.978,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,B08-,-34847.886,53610.188,11,8,0,A,-14779.978,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,T08+,-35106.616,54002.053,11,8,0,A,-14779.978,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,T08-,-34777.886,53731.431,11,8,0,A,-14779.978,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,B09+,-35036.616,54123.297,11,9,0,A,-20079.978,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,B09-,-34707.886,53852.675,11,9,0,A,-20079.978,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,T09+,-34966.616,54244.540,11,9,0,A,-20079.978,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,T09-,-34637.886,53973.919,11,9,0,A,-20079.978,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,B10+,-34896.616,54365.784,11,10,0,A,-25379.978,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,B10-,-34567.886,54095.162,11,10,0,A,-25379.978,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,T10+,-34826.616,54487.027,11,10,0,A,-25379.978,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,T10-,-34497.886,54216.406,11,10,0,A,-25379.978,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,B11+,-34756.616,54608.271,11,11,0,A,-30679.978,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,B11-,-34427.886,54337.649,11,11,0,A,-30679.978,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,T11+,-34686.616,54729.515,11,11,0,A,-30679.978,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,T11-,-34357.886,54458.893,11,11,0,A,-30679.978,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,X00+,-36366.616,51819.669,11,0,0,A,27620.022,53139.281,0.0,2.0943951023931953,NC
RowPad,11,A,X00-,-36037.886,51549.047,11,0,0,A,27620.022,53139.281,0.0,2.0943951023931953,NC
RowPad,11,B,B00+,63130.458,5463.336,11,0,0,B,32209.956,-50489.281,0.0,0.0,NC
RowPad,11,B,B00-,62731.728,5313.957,11,0,0,B,32209.956,-50489.281,0.0,0.0,NC
RowPad,11,B,T00+,63200.458,5342.092,11,0,0,B,32209.956,-50489.281,0.0,0.0,NC
RowPad,11,B,T00-,62801.728,5192.714,11,0,0,B,32209.956,-50489.281,0.0,0.0,NC
RowPad,11,B,B01+,63270.458,5220.848,11,1,0,B,34859.956,-45899.346,0.0,0.0,NC
RowPad,11,B,B01-,62871.728,5071.470,11,1,0,B,34859.956,-45899.346,0.0,0.0,NC
RowPad,11,B,T01+,63340.458,5099.605,11,1,0,B,34859.956,-45899.346,0.0,0.0,NC
RowPad,11,B,T01-,62941.728,4950.227,11,1,0,B,34859.956,-45899.346,0.0,0.0,NC
RowPad,11,B,B02+,63410.458,4978.361,11,2,0,B,37509.956,-41309.412,0.0,0.0,NC
RowPad,11,B,B02-,63011.728,4828.983,11,2,0,B,37509.956,-41309.412,0.0,0.0,NC
RowPad,11,B,T02+,63480.458,4857.118,11,2,0,B,37509.956,-41309.412,0.0,0.0,NC
RowPad,11,B,T02-,63081.728,4707.740,11,2,0,B,37509.956,-41309.412,0.0,0.0,NC
RowPad,11,B,B03+,63550.458,4735.874,11,3,0,B,40159.956,-36719.477,0.0,0.0,NC
RowPad,11,B,B03-,63151.728,4586.496,11,3,0,B,40159.956,-36719.477,0.0,0.0,NC
RowPad,11,B,T03+,63620.458,4614.631,11,3,0,B,40159.956,-36719.477,0.0,0.0,NC
RowPad,11,B,T03-,63221.728,4465.252,11,3,0,B,40159.956,-36719.477,0.0,0.0,NC
RowPad,11,B,B04+,63690.458,4493.387,11,4,0,B,42809.956,-32129.542,0.0,0.0,NC
RowPad,11,B,B04-,63291.728,4344.009,11,4,0,B,42809.956,-32129.542,0.0,0.0,NC
RowPad,11,B,T04+,63760.458,4372.144,11,4,0,B,42809.956,-32129.542,0.0,0.0,NC
RowPad,11,B,T04-,63361.728,4222.765,11,4,0,B,42809.956,-32129.542,0.0,0.0,NC
RowPad,11,B,B05+,63830.458,4250.900,11,5,0,B,45459.956,-27539.608,0.0,0.0,NC
RowPad,11,B,B05-,63431.728,4101.522,11,5,0,B,45459.956,-27539.608,0.0,0.0,NC
RowPad,11,B,T05+,63900.458,4129.656,11,5,0,B,45459.956,-27539.608,0.0,0.0,NC
RowPad,11,B,T05-,63501.728,3980.278,11,5,0,B,45459.956,-27539.608,0.0,0.0,NC
RowPad,11,B,B06+,63970.458,4008.413,11,6,0,B,48109.956,-22949.673,0.0,0.0,NC
RowPad,11,B,B06-,63571.728,3859.035,11,6,0,B,48109.956,-22949.673,0.0,0.0,NC
RowPad,11,B,T06+,64040.458,3887.169,11,6,0,B,48109.956,-22949.673,0.0,0.0,NC
RowPad,11,B,T06-,63641.728,3737.791,11,6,0,B,48109.956,-22949.673,0.0,0.0,NC
RowPad,11,B,B07+,64110.458,3765.926,11,7,0,B,50759.956,-18359.739,0.0,0.0,NC
RowPad,11,B,B07-,63711.728,3616.548,11,7,0,B,50759.956,-18359.739,0.0,0.0,NC
RowPad,11,B,T07+,64180.458,3644.682,11,7,0,B,50759.956,-18359.739,0.0,0.0,NC
RowPad,11,B,T07-,63781.728,3495.304,11,7,0,B,50759.956,-18359.739,0.0,0.0,NC
RowPad,11,B,B08+,64250.458,3523.439,11,8,0,B,53409.956,-13769.804,0.0,0.0,NC
RowPad,11,B,B08-,63851.728,3374.060,11,8,0,B,53409.956,-13769.804,0.0,0.0,NC
RowPad,11,B,T08+,64320.458,3402.195,11,8,0,B,53409.956,-13769.804,0.0,0.0,NC
RowPad,11,B,T08-,63921.728,3252.817,11,8,0,B,53409.956,-13769.804,0.0,0.0,NC
RowPad,11,B,B09+,64390.458,3280.952,11,9,0,B,56059.956,-9179.869,0.0,0.0,NC
RowPad,11,B,B09-,63991.728,3131.573,11,9,0,B,56059.956,-9179.869,0.0,0.0,NC
RowPad,11,B,T09+,64460.458,3159.708,11,9,0,B,56059.956,-9179.869,0.0,0.0,NC
RowPad,11,B,T09-,64061.728,3010.330,11,9,0,B,56059.956,-9179.869,0.0,0.0,NC
RowPad,11,B,B10+,64530.458,3038.464,11,10,0,B,58709.956,-4589.935,0.0,0.0,NC
RowPad,11,B,B10-,64131.728,2889.086,11,10,0,B,58709.956,-4589.935,0.0,0.0,NC
RowPad,11,B,T10+,64600.458,2917.221,11,10,0,B,58709.956,-4589.935,0.0,0.0,NC
RowPad,11,B,T10-,64201.728,2767.843,11,10,0,B,58709.956,-4589.935,0.0,0.0,NC
RowPad,11,B,B11+,64670.458,2795.977,11,11,0,B,61359.956,0.000,0.0,0.0,NC
RowPad,11,B,B11-,64271.728,2646.599,11,11,0,B,61359.956,0.000,0.0,0.0,NC
RowPad,11,B,T11+,64740.458,2674.734,11,11,0,B,61359.956,0.000,0.0,0.0,NC
RowPad,11,B,T11-,64341.728,2525.356,11,11,0,B,61359.956,0.000,0.0,0.0,NC
RowPad,11,B,X00+,63060.458,5584.579,11,0,0,B,32209.956,-50489.281,0.0,0.0,NC
RowPad,11,B,X00-,62661.728,5435.201,11,0,0,B,32209.956,-50489.281,0.0,0.0,NC
RowPad,11,C,B00+,-26833.842,-57404.248,11,0,0,C,-59829.978,-2650.000,0.0,-2.0943951023931953,NC
RowPad,11,C,B00-,-26763.842,-56984.248,11,0,0,C,-59829.978,-2650.000,0.0,-2.0943951023931953,NC
RowPad,11,C,T00+,-26973.842,-57404.248,11,0,0,C,-59829.978,-2650.000,0.0,-2.0943951023931953,NC
RowPad,11,C,T00-,-26903.842,-56984.248,11,0,0,C,-59829.978,-2650.000,0.0,-2.0943951023931953,NC
RowPad,11,C,B01+,-27113.842,-57404.248,11,1,0,C,-57179.978,-7239.935,0.0,-2.0943951023931953,NC
RowPad,11,C,B01-,-27043.842,-56984.248,11,1,0,C,-57179.978,-7239.935,0.0,-2.0943951023931953,NC
RowPad,11,C,T01+,-27253.842,-57404.248,11,1,0,C,-57179.978,-7239.935,0.0,-2.0943951023931953,NC
RowPad,11,C,T01-,-27183.842,-56984.248,11,1,0,C,-57179.978,-7239.935,0.0,-2.0943951023931953,NC
RowPad,11,C,B02+,-27393.842,-57404.248,11,2,0,C,-54529.978,-11829.869,0.0,-2.0943951023931953,NC
RowPad,11,C,B02-,-27323.842,-56984.248,11,2,0,C,-54529.978,-11829.869,0.0,-2.0943951023931953,NC
RowPad,11,C,T02+,-27533.842,-57404.248,11,2,0,C,-54529.978,-11829.869,0.0,-2.0943951023931953,NC
RowPad,11,C,T02-,-27463.842,-56984.248,11,2,0,C,-54529.978,-11829.869,0.0,-2.0943951023931953,NC
RowPad,11,C,B03+,-27673.842,-57404.248,11,3,0,C,-51879.978,-16419.804,0.0,-2.0943951023931953,NC
RowPad,11,C,B03-,-27603.842,-56984.248,11,3,0,C,-51879.978,-16419.804,0.0,-2.0943951023931953,NC
RowPad,11,C,T03+,-27813.842,-57404.248,11,3,0,C,-51879.978,-16419.804,0.0,-2.0943951023931953,NC
RowPad,11,C,T03-,-27743.842,-56984.248,11,3,0,C,-51879.978,-16419.804,0.0,-2.0943951023931953,NC
RowPad,11,C,B04+,-27953.842,-57404.248,11,4,0,C,-49229.978,-21009.739,0.0,-2.0943951023931953,NC
RowPad,11,C,B04-,-27883.842,-56984.248,11,4,0,C,-49229.978,-21009.739,0.0,-2.0943951023931953,NC
RowPad,11,C,T04+,-28093.842,-57404.248,11,4,0,C,-49229.978,-21009.739,0.0,-2.0943951023931953,NC
RowPad,11,C,T04-,-28023.842,-56984.248,11,4,0,C,-49229.978,-21009.739,0.0,-2.0943951023931953,NC
RowPad,11,C,B05+,-28233.842,-57404.248,11,5,0,C,-46579.978,-25599.673,0.0,-2.0943951023931953,NC
RowPad,11,C,B05-,-28163.842,-56984.248,11,5,0,C,-46579.978,-25599.673,0.0,-2.0943951023931953,NC
RowPad,11,C,T05+,-28373.842,-57404.248,11,5,0,C,-46579.978,-25599.673,0.0,-2.0943951023931953,NC
RowPad,11,C,T05-,-28303.842,-56984.248,11,5,0,C,-46579.978,-25599.673,0.0,-2.0943951023931953,NC
RowPad,11,C,B06+,-28513.842,-57404.248,11,6,0,C,-43929.978,-30189.608,0.0,-2.0943951023931953,NC
RowPad,11,C,B06-,-28443.842,-56984.248,11,6,0,C,-43929.978,-30189.608,0.0,-2.0943951023931953,NC
RowPad,11,C,T06+,-28653.842,-57404.248,11,6,0,C,-43929.978,-30189.608,0.0,-2.0943951023931953,NC
RowPad,11,C,T06-,-28583.842,-56984.248,11,6,0,C,-43929.978,-30189.608,0.0,-2.0943951023931953,NC
RowPad,11,C,B07+,-28793.842,-57404.248,11,7,0,C,-41279.978,-34779.542,0.0,-2.0943951023931953,NC
RowPad,11,C,B07-,-28723.842,-56984.248,11,7,0,C,-41279.978,-34779.542,0.0,-2.0943951023931953,NC
RowPad,11,C,T07+,-28933.842,-57404.248,11,7,0,C,-41279.978,-34779.542,0.0,-2.0943951023931953,NC
RowPad,11,C,T07-,-28863.842,-56984.248,11,7,0,C,-41279.978,-34779.542,0.0,-2.0943951023931953,NC
RowPad,11,C,B08+,-29073.842,-57404.248,11,8,0,C,-38629.978,-39369.477,0.0,-2.0943951023931953,NC
RowPad,11,C,B08-,-29003.842,-56984.248,11,8,0,C,-38629.978,-39369.477,0.0,-2.0943951023931953,NC
RowPad,11,C,T08+,-29213.842,-57404.248,11,8,0,C,-38629.978,-39369.477,0.0,-2.0943951023931953,NC
RowPad,11,C,T08-,-29143.842,-56984.248,11,8,0,C,-38629.978,-39369.477,0.0,-2.0943951023931953,NC
RowPad,11,C,B09+,-29353.842,-57404.248,11,9,0,C,-35979.978,-43959.412,0.0,-2.0943951023931953,NC
RowPad,11,C,B09-,-29283.842,-56984.248,11,9,0,C,-35979.978,-43959.412,0.0,-2.0943951023931953,NC
RowPad,11,C,T09+,-29493.842,-57404.248,11,9,0,C,-35979.978,-43959.412,0.0,-2.0943951023931953,NC
RowPad,11,C,T09-,-29423.842,-56984.248,11,9,0,C,-35979.978,-43959.412,0.0,-2.0943951023931953,NC
RowPad,11,C,B10+,-29633.842,-57404.248,11,10,0,C,-33329.978,-48549.346,0.0,-2.0943951023931953,NC
RowPad,11,C,B10-,-29563.842,-56984.248,11,10,0,C,-33329.978,-48549.346,0.0,-2.0943951023931953,NC
RowPad,11,C,T10+,-29773.842,-57404.248,11,10,0,C,-33329.978,-48549.346,0.0,-2.0943951023931953,NC
RowPad,11,C,T10-,-29703.842,-56984.248,11,10,0,C,-33329.978,-48549.346,0.0,-2.0943951023931953,NC
RowPad,11,C,B11+,-29913.842,-57404.248,11,11,0,C,-30679.978,-53139.281,0.0,-2.0943951023931953,NC
RowPad,11,C,B11-,-29843.842,-56984.248,11,11,0,C,-30679.978,-53139.281,0.0,-2.0943951023931953,NC
RowPad,11,C,T11+,-30053.842,-57404.248,11,11,0,C,-30679.978,-53139.281,0.0,-2.0943951023931953,NC
RowPad,11,C,T11-,-29983.842,-56984.248,11,11,0,C,-30679.978,-53139.281,0.0,-2.0943951023931953,NC
