in s,C1 in V,C4 in V
4.560E-08,1.70410E+01,1.14182E+00
4.600E-08,1.70410E+01,1.16135E+00
4.640E-08,1.70410E+01,1.15646E+00
4.680E-08,1.68457E+01,1.17111E+00
4.720E-08,1.72363E+01,1.19064E+00
4.760E-08,1.68457E+01,1.19064E+00
4.800E-08,1.70410E+01,1.19553E+00
4.840E-08,1.70410E+01,1.21018E+00
4.880E-08,1.70410E+01,1.22482E+00
4.920E-08,1.65527E+01,1.23947E+00
4.960E-08,1.67480E+01,1.25900E+00
5.000E-08,1.65527E+01,1.26389E+00
5.040E-08,1.71387E+01,1.26389E+00
5.080E-08,1.68457E+01,1.28342E+00
5.120E-08,1.70410E+01,1.30295E+00
5.160E-08,1.70410E+01,1.30295E+00
5.200E-08,1.72363E+01,1.31760E+00
5.240E-08,1.69434E+01,1.34201E+00
5.280E-08,1.71387E+01,1.35178E+00
5.320E-08,1.71387E+01,1.37131E+00
5.360E-08,1.73340E+01,1.37131E+00
5.400E-08,1.71387E+01,1.39572E+00
5.440E-08,1.73340E+01,1.41037E+00
5.480E-08,1.69434E+01,1.44455E+00
5.520E-08,1.71387E+01,1.42014E+00
5.560E-08,1.68457E+01,1.42990E+00
5.600E-08,1.66504E+01,1.45432E+00
5.640E-08,1.72363E+01,1.46896E+00
5.680E-08,1.69434E+01,1.47873E+00
5.720E-08,1.70410E+01,1.49826E+00
5.760E-08,1.73340E+01,1.49338E+00
5.800E-08,1.68457E+01,1.52268E+00
5.840E-08,1.71387E+01,1.51779E+00
5.880E-08,1.70410E+01,1.53732E+00
5.920E-08,1.71387E+01,1.52268E+00
5.960E-08,1.71387E+01,1.54709E+00
6.000E-08,1.72363E+01,1.54709E+00
6.040E-08,1.70410E+01,1.53732E+00
6.080E-08,1.71387E+01,1.54709E+00
6.120E-08,1.71387E+01,1.56662E+00
6.160E-08,1.69434E+01,1.57150E+00
6.200E-08,1.70410E+01,1.55686E+00
6.240E-08,1.70410E+01,1.56174E+00
6.280E-08,1.71387E+01,1.57639E+00
6.320E-08,1.71387E+01,1.57639E+00
6.360E-08,1.68457E+01,1.57639E+00
6.400E-08,1.69434E+01,1.61545E+00
6.440E-08,1.70410E+01,1.62033E+00
6.480E-08,1.71387E+01,1.61057E+00
6.520E-08,1.69434E+01,1.62521E+00
6.560E-08,1.68457E+01,1.62521E+00
6.600E-08,1.70410E+01,1.62521E+00
6.640E-08,1.70410E+01,1.62521E+00
6.680E-08,1.71387E+01,1.63986E+00
6.720E-08,1.69434E+01,1.64475E+00
6.760E-08,1.69434E+01,1.63986E+00
6.800E-08,1.71387E+01,1.64475E+00
6.840E-08,1.68457E+01,1.67404E+00
6.880E-08,1.71387E+01,1.66428E+00
6.920E-08,1.70410E+01,1.66916E+00
6.960E-08,1.70410E+01,1.67404E+00
7.000E-08,1.70410E+01,1.67893E+00
7.040E-08,1.72363E+01,1.67893E+00
7.080E-08,1.70410E+01,1.69357E+00
7.120E-08,1.67480E+01,1.70334E+00
7.160E-08,1.68457E+01,1.69846E+00
7.200E-08,1.69434E+01,1.72287E+00
7.240E-08,1.69434E+01,1.74240E+00
7.280E-08,1.74316E+01,1.71311E+00
7.320E-08,1.68457E+01,1.71311E+00
7.360E-08,1.70410E+01,1.72775E+00
7.400E-08,1.68457E+01,1.73264E+00
7.440E-08,1.71387E+01,1.71799E+00
7.480E-08,1.72363E+01,1.72287E+00
7.520E-08,1.70410E+01,1.72775E+00
7.560E-08,1.70410E+01,1.73752E+00
7.600E-08,1.70410E+01,1.71799E+00
7.640E-08,1.67480E+01,1.72775E+00
7.680E-08,1.71387E+01,1.74240E+00
7.720E-08,1.69434E+01,1.75217E+00
7.760E-08,1.68457E+01,1.74240E+00
7.800E-08,1.70410E+01,1.73264E+00
7.840E-08,1.68457E+01,1.75217E+00
7.880E-08,1.72363E+01,1.74729E+00
7.920E-08,1.72363E+01,1.78146E+00
7.960E-08,1.68457E+01,1.77658E+00
8.000E-08,1.71387E+01,1.77170E+00
8.040E-08,1.72363E+01,1.77170E+00
8.080E-08,1.72363E+01,1.78635E+00
8.120E-08,1.68457E+01,1.78146E+00
8.160E-08,1.71387E+01,1.79123E+00
8.200E-08,1.71387E+01,1.79123E+00
8.240E-08,1.68457E+01,1.79123E+00
8.280E-08,1.73340E+01,1.79611E+00
8.320E-08,1.68457E+01,1.80100E+00
8.360E-08,1.75293E+01,1.82053E+00
8.400E-08,1.71387E+01,1.83518E+00
8.440E-08,1.70410E+01,1.80588E+00
8.480E-08,1.69434E+01,1.80588E+00
8.520E-08,1.71387E+01,1.84006E+00
8.560E-08,1.72363E+01,1.81564E+00
8.600E-08,1.71387E+01,1.82053E+00
8.640E-08,1.71387E+01,1.82053E+00
8.680E-08,1.69434E+01,1.84494E+00
8.720E-08,1.71387E+01,1.83029E+00
8.760E-08,1.71387E+01,1.85471E+00
8.800E-08,1.71387E+01,1.82053E+00
8.840E-08,1.70410E+01,1.83518E+00
8.880E-08,1.69434E+01,1.82541E+00
8.920E-08,1.71387E+01,1.83029E+00
8.960E-08,1.71387E+01,1.83518E+00
9.000E-08,1.72363E+01,1.85471E+00
9.040E-08,1.68457E+01,1.84982E+00
9.080E-08,1.69434E+01,1.86447E+00
9.120E-08,1.70410E+01,1.87424E+00
9.160E-08,1.68457E+01,1.84982E+00
9.200E-08,1.71387E+01,1.84982E+00
9.240E-08,1.73340E+01,1.86447E+00
9.280E-08,1.72363E+01,1.87424E+00
9.320E-08,1.68457E+01,1.88400E+00
9.360E-08,1.68457E+01,1.87912E+00
9.400E-08,1.70410E+01,1.86936E+00
9.440E-08,1.70410E+01,1.88400E+00
9.480E-08,1.68457E+01,1.86447E+00
9.520E-08,1.69434E+01,1.87424E+00
9.560E-08,1.70410E+01,1.88400E+00
9.600E-08,1.68457E+01,1.87424E+00
9.640E-08,1.70410E+01,1.88400E+00
9.680E-08,1.68457E+01,1.88400E+00
9.720E-08,1.71387E+01,1.89377E+00
9.760E-08,1.71387E+01,1.89377E+00
9.800E-08,1.68457E+01,1.90354E+00
9.840E-08,1.72363E+01,1.89377E+00
9.880E-08,1.68457E+01,1.90842E+00
9.920E-08,1.71387E+01,1.90354E+00
9.960E-08,1.71387E+01,1.90354E+00
1.000E-07,1.70410E+01,1.91818E+00
1.004E-07,1.70410E+01,1.91818E+00
1.008E-07,1.69434E+01,1.89377E+00
1.012E-07,1.72363E+01,1.90354E+00
1.016E-07,1.71387E+01,1.90842E+00
1.020E-07,1.69434E+01,1.89865E+00
1.024E-07,1.69434E+01,1.91330E+00
1.028E-07,1.70410E+01,1.91818E+00
1.032E-07,1.68457E+01,1.91330E+00
1.036E-07,1.71387E+01,1.91330E+00
1.040E-07,1.72363E+01,1.93283E+00
1.044E-07,1.72363E+01,1.92307E+00
1.048E-07,1.71387E+01,1.91330E+00
1.052E-07,1.72363E+01,1.92795E+00
1.056E-07,1.70410E+01,1.93283E+00
1.060E-07,1.68457E+01,1.93283E+00
1.064E-07,1.71387E+01,1.92795E+00
1.068E-07,1.68457E+01,1.94748E+00
1.072E-07,1.73340E+01,1.94748E+00
1.076E-07,1.70410E+01,1.93771E+00
1.080E-07,1.71387E+01,1.92307E+00
1.084E-07,1.70410E+01,1.94260E+00
1.088E-07,1.68457E+01,1.92795E+00
1.092E-07,1.72363E+01,1.93283E+00
1.096E-07,1.70410E+01,1.91330E+00
1.100E-07,1.69434E+01,1.93771E+00
1.104E-07,1.70410E+01,1.94260E+00
1.108E-07,1.69434E+01,1.95725E+00
1.112E-07,1.71387E+01,1.95725E+00
1.116E-07,1.70410E+01,1.94748E+00
1.120E-07,1.71387E+01,1.94260E+00
1.124E-07,1.68457E+01,1.94260E+00
1.128E-07,1.72363E+01,1.94748E+00
1.132E-07,1.68457E+01,1.93283E+00
1.136E-07,1.69434E+01,1.93771E+00
1.140E-07,1.68457E+01,1.94748E+00
1.144E-07,1.72363E+01,1.94748E+00
1.148E-07,1.69434E+01,1.94748E+00
1.152E-07,1.68457E+01,1.97189E+00
1.156E-07,1.69434E+01,1.96213E+00
1.160E-07,1.71387E+01,1.95725E+00
1.164E-07,1.72363E+01,1.94748E+00
1.168E-07,1.71387E+01,1.96213E+00
1.172E-07,1.72363E+01,1.96701E+00
1.176E-07,1.69434E+01,1.95725E+00
1.180E-07,1.71387E+01,1.97678E+00
1.184E-07,1.74316E+01,1.95725E+00
1.188E-07,1.68457E+01,1.95725E+00
1.192E-07,1.73340E+01,1.93771E+00
1.196E-07,1.68457E+01,1.95725E+00
1.200E-07,1.68457E+01,1.96213E+00
1.204E-07,1.69434E+01,1.95725E+00
1.208E-07,1.71387E+01,1.96701E+00
1.212E-07,1.70410E+01,1.96213E+00
1.216E-07,1.68457E+01,1.99143E+00
1.220E-07,1.71387E+01,1.95725E+00
1.224E-07,1.70410E+01,1.97678E+00
1.228E-07,1.69434E+01,1.98166E+00
1.232E-07,1.71387E+01,1.95236E+00
1.236E-07,1.68457E+01,1.95236E+00
1.240E-07,1.70410E+01,1.96701E+00
1.244E-07,1.69434E+01,1.98166E+00
1.248E-07,1.74316E+01,1.97678E+00
1.252E-07,1.70410E+01,1.96213E+00
1.256E-07,1.74316E+01,1.96701E+00
1.260E-07,1.68457E+01,1.97678E+00
1.264E-07,1.69434E+01,1.97189E+00
1.268E-07,1.71387E+01,1.95236E+00
1.272E-07,1.70410E+01,1.98166E+00
1.276E-07,1.69434E+01,1.96213E+00
1.280E-07,1.70410E+01,1.97189E+00
1.284E-07,1.68457E+01,1.96213E+00
1.288E-07,1.71387E+01,1.97678E+00
1.292E-07,1.71387E+01,1.99631E+00
1.296E-07,1.70410E+01,1.97189E+00
1.300E-07,1.69434E+01,1.97189E+00
1.304E-07,1.71387E+01,1.97678E+00
1.308E-07,1.68457E+01,1.99143E+00
1.312E-07,1.71387E+01,1.98166E+00
1.316E-07,1.66504E+01,1.99631E+00
1.320E-07,1.71387E+01,1.97189E+00
1.324E-07,1.70410E+01,1.97678E+00
1.328E-07,1.70410E+01,1.97189E+00
1.332E-07,1.71387E+01,1.99631E+00
1.336E-07,1.71387E+01,1.97189E+00
1.340E-07,1.68457E+01,1.97678E+00
1.344E-07,1.71387E+01,1.99143E+00
1.348E-07,1.70410E+01,1.98166E+00
1.352E-07,1.70410E+01,1.99631E+00
1.356E-07,1.72363E+01,1.98166E+00
1.360E-07,1.70410E+01,1.99143E+00
1.364E-07,1.71387E+01,1.99143E+00
1.368E-07,1.72363E+01,1.99143E+00
1.372E-07,1.72363E+01,2.00119E+00
1.376E-07,1.71387E+01,1.99631E+00
1.380E-07,1.70410E+01,1.99143E+00
1.384E-07,1.68457E+01,1.98654E+00
1.388E-07,1.68457E+01,1.99631E+00
1.392E-07,1.70410E+01,1.99631E+00
1.396E-07,1.69434E+01,2.00119E+00
1.400E-07,1.69434E+01,1.98166E+00
1.404E-07,1.72363E+01,1.99631E+00
1.408E-07,1.73340E+01,1.99143E+00
1.412E-07,1.67480E+01,1.98166E+00
1.416E-07,1.69434E+01,1.98166E+00
1.420E-07,1.68457E+01,1.99143E+00
1.424E-07,1.71387E+01,1.99631E+00
1.428E-07,1.68457E+01,1.98654E+00
1.432E-07,1.70410E+01,1.99143E+00
1.436E-07,1.69434E+01,1.99143E+00
1.440E-07,1.71387E+01,1.99143E+00
1.444E-07,1.69434E+01,2.00119E+00
1.448E-07,1.71387E+01,1.98654E+00
1.452E-07,1.71387E+01,1.99631E+00
1.456E-07,1.68457E+01,1.99631E+00
1.460E-07,1.70410E+01,1.99631E+00
1.464E-07,1.69434E+01,2.00119E+00
1.468E-07,1.68457E+01,2.00607E+00
1.472E-07,1.71387E+01,2.00607E+00
1.476E-07,1.69434E+01,2.01096E+00
1.480E-07,1.72363E+01,1.98166E+00
1.484E-07,1.69434E+01,2.00607E+00
1.488E-07,1.71387E+01,1.98166E+00
1.492E-07,1.69434E+01,1.99631E+00
1.496E-07,1.71387E+01,2.01096E+00
1.500E-07,1.71387E+01,1.98166E+00
1.504E-07,1.72363E+01,1.99143E+00
1.508E-07,1.72363E+01,1.99631E+00
1.512E-07,1.72363E+01,2.01096E+00
1.516E-07,1.68457E+01,1.99143E+00
1.520E-07,1.71387E+01,2.01096E+00
1.524E-07,1.69434E+01,2.00119E+00
1.528E-07,1.71387E+01,2.01096E+00
1.532E-07,1.71387E+01,2.00119E+00
1.536E-07,1.69434E+01,1.99631E+00
1.540E-07,1.70410E+01,1.99631E+00
1.544E-07,1.72363E+01,1.99143E+00
1.548E-07,1.71387E+01,1.99631E+00
1.552E-07,1.70410E+01,2.00607E+00
1.556E-07,1.68457E+01,1.99631E+00
1.560E-07,1.70410E+01,2.00119E+00
1.564E-07,1.72363E+01,1.99143E+00
1.568E-07,1.71387E+01,1.98654E+00
1.572E-07,1.72363E+01,2.00119E+00
1.576E-07,1.70410E+01,1.98654E+00
1.580E-07,1.69434E+01,1.98654E+00
1.584E-07,1.71387E+01,2.00119E+00
1.588E-07,1.69434E+01,1.98654E+00
1.592E-07,1.71387E+01,1.99631E+00
1.596E-07,1.70410E+01,2.01584E+00
1.600E-07,1.71387E+01,2.00607E+00
1.604E-07,1.69434E+01,1.99631E+00
1.608E-07,1.71387E+01,2.01096E+00
1.612E-07,1.69434E+01,2.01096E+00
1.616E-07,1.70410E+01,2.01584E+00
1.620E-07,1.70410E+01,1.99631E+00
1.624E-07,1.69434E+01,2.01096E+00
1.628E-07,1.69434E+01,2.01584E+00
1.632E-07,1.71387E+01,1.98166E+00
1.636E-07,1.69434E+01,2.00119E+00
1.640E-07,1.70410E+01,2.00119E+00
1.644E-07,1.69434E+01,2.00119E+00
1.648E-07,1.69434E+01,2.02561E+00
1.652E-07,1.70410E+01,2.00607E+00
1.656E-07,1.69434E+01,2.00119E+00
1.660E-07,1.68457E+01,2.01584E+00
1.664E-07,1.68457E+01,2.01096E+00
1.668E-07,1.71387E+01,1.99143E+00
1.672E-07,1.71387E+01,1.97189E+00
1.676E-07,1.71387E+01,2.00607E+00
1.680E-07,1.68457E+01,2.01096E+00
1.684E-07,1.68457E+01,2.01584E+00
1.688E-07,1.70410E+01,2.00119E+00
1.692E-07,1.68457E+01,2.01096E+00
1.696E-07,1.71387E+01,2.01584E+00
1.700E-07,1.70410E+01,2.00607E+00
1.704E-07,1.71387E+01,2.01096E+00
1.708E-07,1.68457E+01,1.99631E+00
1.712E-07,1.69434E+01,1.99143E+00
1.716E-07,1.69434E+01,1.99631E+00
1.720E-07,1.69434E+01,2.01584E+00
1.724E-07,1.69434E+01,2.01096E+00
1.728E-07,1.71387E+01,2.00119E+00
1.732E-07,1.69434E+01,2.00119E+00
1.736E-07,1.70410E+01,2.00607E+00
1.740E-07,1.69434E+01,1.99143E+00
1.744E-07,1.71387E+01,2.01096E+00
1.748E-07,1.68457E+01,1.99143E+00
1.752E-07,1.72363E+01,2.01096E+00
1.756E-07,1.68457E+01,2.01096E+00
1.760E-07,1.70410E+01,1.99631E+00
1.764E-07,1.68457E+01,2.00607E+00
1.768E-07,1.72363E+01,1.99631E+00
1.772E-07,1.68457E+01,1.99631E+00
1.776E-07,1.71387E+01,2.00607E+00
1.780E-07,1.70410E+01,2.01096E+00
1.784E-07,1.71387E+01,2.02561E+00
1.788E-07,1.71387E+01,1.99631E+00
1.792E-07,1.71387E+01,1.98654E+00
1.796E-07,1.70410E+01,2.00607E+00
1.800E-07,1.71387E+01,2.00119E+00
1.804E-07,1.71387E+01,2.01584E+00
1.808E-07,1.69434E+01,2.01096E+00
1.812E-07,1.71387E+01,2.01096E+00
1.816E-07,1.69434E+01,2.01096E+00
1.820E-07,1.70410E+01,2.02072E+00
1.824E-07,1.73340E+01,1.99143E+00
1.828E-07,1.68457E+01,2.01096E+00
1.832E-07,1.71387E+01,2.00119E+00
1.836E-07,1.69434E+01,2.02072E+00
1.840E-07,1.71387E+01,2.02072E+00
1.844E-07,1.68457E+01,2.00119E+00
1.848E-07,1.71387E+01,2.02561E+00
1.852E-07,1.70410E+01,2.01584E+00
1.856E-07,1.69434E+01,2.01584E+00
1.860E-07,1.71387E+01,2.00119E+00
1.864E-07,1.71387E+01,2.00607E+00
1.868E-07,1.71387E+01,2.00119E+00
1.872E-07,1.69434E+01,2.00607E+00
1.876E-07,1.70410E+01,2.01584E+00
1.880E-07,1.70410E+01,2.01584E+00
1.884E-07,1.71387E+01,2.00119E+00
1.888E-07,1.69434E+01,1.97678E+00
1.892E-07,1.72363E+01,2.00607E+00
1.896E-07,1.70410E+01,2.00119E+00
1.900E-07,1.69434E+01,2.00119E+00
1.904E-07,1.70410E+01,1.98654E+00
1.908E-07,1.74316E+01,2.00119E+00
1.912E-07,1.68457E+01,2.02072E+00
1.916E-07,1.69434E+01,2.00607E+00
1.920E-07,1.69434E+01,2.01096E+00
1.924E-07,1.70410E+01,2.00607E+00
1.928E-07,1.71387E+01,2.00119E+00
1.932E-07,1.70410E+01,2.00607E+00
1.936E-07,1.72363E+01,2.00607E+00
1.940E-07,1.71387E+01,2.00607E+00
1.944E-07,1.72363E+01,1.99143E+00
1.948E-07,1.71387E+01,2.01096E+00
1.952E-07,1.71387E+01,2.00607E+00
1.956E-07,1.70410E+01,1.99631E+00
1.960E-07,1.69434E+01,1.99143E+00
1.964E-07,1.71387E+01,2.00119E+00
1.968E-07,1.69434E+01,2.00607E+00
1.972E-07,1.69434E+01,2.00119E+00
1.976E-07,1.66504E+01,2.02072E+00
1.980E-07,1.67480E+01,2.00607E+00
1.984E-07,1.72363E+01,2.00119E+00
1.988E-07,1.69434E+01,2.01584E+00
1.992E-07,1.72363E+01,1.99631E+00
1.996E-07,1.73340E+01,2.01096E+00
2.000E-07,1.67480E+01,1.99143E+00
2.004E-07,1.68457E+01,2.00119E+00
2.008E-07,1.70410E+01,2.01096E+00
2.012E-07,1.71387E+01,2.01096E+00
2.016E-07,1.68457E+01,2.01584E+00
2.020E-07,1.70410E+01,1.99143E+00
2.024E-07,1.67480E+01,1.99631E+00
2.028E-07,1.71387E+01,1.98166E+00
2.032E-07,1.68457E+01,1.99631E+00
2.036E-07,1.69434E+01,2.01584E+00
2.040E-07,1.69434E+01,2.00119E+00
2.044E-07,1.66504E+01,1.99631E+00
2.048E-07,1.70410E+01,1.99631E+00
2.052E-07,1.69434E+01,1.98654E+00
2.056E-07,1.71387E+01,1.98166E+00
2.060E-07,1.69434E+01,2.01584E+00
2.064E-07,1.68457E+01,2.00119E+00
2.068E-07,1.71387E+01,2.01584E+00
2.072E-07,1.71387E+01,2.01096E+00
2.076E-07,1.72363E+01,2.00607E+00
2.080E-07,1.71387E+01,1.99631E+00
2.084E-07,1.68457E+01,1.98654E+00
2.088E-07,1.69434E+01,2.01096E+00
2.092E-07,1.71387E+01,2.00119E+00
2.096E-07,1.73340E+01,2.00607E+00
2.100E-07,1.71387E+01,1.99631E+00
2.104E-07,1.70410E+01,1.98166E+00
2.108E-07,1.73340E+01,1.99143E+00
2.112E-07,1.71387E+01,1.99143E+00
2.116E-07,1.74316E+01,1.99631E+00
2.120E-07,1.72363E+01,2.01096E+00
2.124E-07,1.70410E+01,1.98166E+00
2.128E-07,1.71387E+01,1.98166E+00
2.132E-07,1.68457E+01,2.00607E+00
2.136E-07,1.71387E+01,2.01096E+00
2.140E-07,1.70410E+01,1.99143E+00
2.144E-07,1.73340E+01,1.99631E+00
2.148E-07,1.68457E+01,2.01584E+00
2.152E-07,1.68457E+01,2.01096E+00
2.156E-07,1.71387E+01,2.00119E+00
2.160E-07,1.70410E+01,2.03049E+00
2.164E-07,1.70410E+01,2.01096E+00
2.168E-07,1.70410E+01,2.01584E+00
2.172E-07,1.67480E+01,1.99631E+00
2.176E-07,1.70410E+01,2.03049E+00
2.180E-07,1.69434E+01,2.00607E+00
2.184E-07,1.71387E+01,1.99143E+00
2.188E-07,1.68457E+01,2.00607E+00
2.192E-07,1.69434E+01,2.01096E+00
2.196E-07,1.68457E+01,2.01096E+00
2.200E-07,1.69434E+01,2.00607E+00
2.204E-07,1.71387E+01,2.00607E+00
2.208E-07,1.71387E+01,2.00607E+00
2.212E-07,1.71387E+01,1.99631E+00
2.216E-07,1.72363E+01,2.00119E+00
2.220E-07,1.71387E+01,1.98654E+00
2.224E-07,1.72363E+01,2.01584E+00
2.228E-07,1.71387E+01,2.01584E+00
2.232E-07,1.69434E+01,1.99631E+00
2.236E-07,1.71387E+01,2.00119E+00
2.240E-07,1.68457E+01,1.98166E+00
2.244E-07,1.69434E+01,1.99631E+00
2.248E-07,1.71387E+01,1.98654E+00
2.252E-07,1.70410E+01,1.99631E+00
2.256E-07,1.71387E+01,2.00607E+00
2.260E-07,1.68457E+01,2.00607E+00
2.264E-07,1.70410E+01,1.99631E+00
2.268E-07,1.69434E+01,2.00119E+00
2.272E-07,1.70410E+01,2.02072E+00
2.276E-07,1.72363E+01,2.00607E+00
2.280E-07,1.67480E+01,2.01096E+00
2.284E-07,1.69434E+01,1.99143E+00
2.288E-07,1.72363E+01,1.99143E+00
2.292E-07,1.70410E+01,1.99631E+00
2.296E-07,1.71387E+01,2.00119E+00
2.300E-07,1.67480E+01,1.98654E+00
2.304E-07,1.70410E+01,2.00607E+00
2.308E-07,1.72363E+01,2.01584E+00
2.312E-07,1.70410E+01,2.00119E+00
2.316E-07,1.71387E+01,1.99631E+00
2.320E-07,1.69434E+01,1.99631E+00
2.324E-07,1.70410E+01,2.00119E+00
2.328E-07,1.70410E+01,2.01096E+00
2.332E-07,1.71387E+01,1.99631E+00
2.336E-07,1.71387E+01,2.00119E+00
2.340E-07,1.71387E+01,1.99631E+00
2.344E-07,1.70410E+01,1.99631E+00
2.348E-07,1.69434E+01,1.99631E+00
2.352E-07,1.71387E+01,2.01584E+00
2.356E-07,1.71387E+01,1.98166E+00
2.360E-07,1.70410E+01,1.99143E+00
2.364E-07,1.69434E+01,1.99631E+00
2.368E-07,1.69434E+01,1.98654E+00
2.372E-07,1.70410E+01,2.00607E+00
2.376E-07,1.71387E+01,1.98654E+00
2.380E-07,1.69434E+01,1.99631E+00
2.384E-07,1.73340E+01,2.00607E+00
2.388E-07,1.69434E+01,2.01096E+00
2.392E-07,1.73340E+01,1.99631E+00
2.396E-07,1.70410E+01,1.99631E+00
2.400E-07,1.71387E+01,1.99631E+00
2.404E-07,1.68457E+01,2.01584E+00
2.408E-07,1.71387E+01,1.99631E+00
2.412E-07,1.69434E+01,1.98654E+00
2.416E-07,1.71387E+01,2.01096E+00
2.420E-07,1.69434E+01,2.00119E+00
2.424E-07,1.69434E+01,1.98166E+00
2.428E-07,1.68457E+01,1.99143E+00
2.432E-07,1.70410E+01,1.99631E+00
2.436E-07,1.68457E+01,2.00119E+00
2.440E-07,1.71387E+01,1.98166E+00
2.444E-07,1.70410E+01,2.00119E+00
2.448E-07,1.68457E+01,2.00119E+00
2.452E-07,1.70410E+01,2.00119E+00
2.456E-07,1.70410E+01,1.99143E+00
2.460E-07,1.68457E+01,2.01096E+00
2.464E-07,1.74316E+01,1.99143E+00
2.468E-07,1.69434E+01,2.00607E+00
2.472E-07,1.68457E+01,1.99143E+00
2.476E-07,1.68457E+01,2.00119E+00
2.480E-07,1.71387E+01,1.99631E+00
2.484E-07,1.68457E+01,2.00119E+00
2.488E-07,1.69434E+01,2.00607E+00
2.492E-07,1.69434E+01,2.01096E+00
2.496E-07,1.70410E+01,1.98654E+00
2.500E-07,1.68457E+01,2.01096E+00
2.504E-07,1.71387E+01,1.98654E+00
2.508E-07,1.71387E+01,2.00119E+00
2.512E-07,1.70410E+01,1.98166E+00
2.516E-07,1.71387E+01,1.99631E+00
2.520E-07,1.68457E+01,1.98654E+00
2.524E-07,1.67480E+01,1.98654E+00
2.528E-07,1.70410E+01,2.00119E+00
2.532E-07,1.68457E+01,2.00119E+00
2.536E-07,1.69434E+01,1.98166E+00
2.540E-07,1.71387E+01,1.99631E+00
2.544E-07,1.71387E+01,1.98166E+00
2.548E-07,1.67480E+01,2.00119E+00
2.552E-07,1.69434E+01,2.00119E+00
2.556E-07,1.68457E+01,1.99143E+00
2.560E-07,1.69434E+01,1.97189E+00
2.564E-07,1.75293E+01,1.99631E+00
2.568E-07,1.72363E+01,1.98654E+00
2.572E-07,1.70410E+01,2.00607E+00
2.576E-07,1.70410E+01,1.99143E+00
2.580E-07,1.71387E+01,1.98166E+00
2.584E-07,1.69434E+01,1.99631E+00
2.588E-07,1.71387E+01,2.01096E+00
2.592E-07,1.72363E+01,1.99631E+00
2.596E-07,1.68457E+01,1.98166E+00
2.600E-07,1.72363E+01,1.99631E+00
2.604E-07,1.71387E+01,1.99143E+00
2.608E-07,1.70410E+01,1.98654E+00
2.612E-07,1.70410E+01,1.99631E+00
2.616E-07,1.66504E+01,2.00119E+00
2.620E-07,1.69434E+01,1.99143E+00
2.624E-07,1.68457E+01,1.99631E+00
2.628E-07,1.68457E+01,1.98654E+00
2.632E-07,1.71387E+01,1.99143E+00
2.636E-07,1.71387E+01,1.99631E+00
2.640E-07,1.69434E+01,1.99631E+00
2.644E-07,1.71387E+01,1.98166E+00
2.648E-07,1.72363E+01,2.00119E+00
2.652E-07,1.69434E+01,1.99631E+00
2.656E-07,1.69434E+01,2.00119E+00
2.660E-07,1.71387E+01,1.99631E+00
2.664E-07,1.72363E+01,2.00119E+00
2.668E-07,1.71387E+01,2.00119E+00
2.672E-07,1.69434E+01,1.99143E+00
2.676E-07,1.70410E+01,1.99143E+00
2.680E-07,1.68457E+01,1.99143E+00
2.684E-07,1.70410E+01,2.00119E+00
2.688E-07,1.69434E+01,1.98166E+00
2.692E-07,1.68457E+01,1.99143E+00
2.696E-07,1.72363E+01,1.97678E+00
2.700E-07,1.70410E+01,1.98654E+00
2.704E-07,1.70410E+01,1.99143E+00
2.708E-07,1.71387E+01,1.98166E+00
2.712E-07,1.71387E+01,1.98166E+00
2.716E-07,1.69434E+01,1.98166E+00
2.720E-07,1.69434E+01,1.98166E+00
2.724E-07,1.69434E+01,1.99631E+00
2.728E-07,1.68457E+01,1.98166E+00
2.732E-07,1.68457E+01,1.99631E+00
2.736E-07,1.69434E+01,1.98654E+00
2.740E-07,1.72363E+01,1.98654E+00
2.744E-07,1.68457E+01,1.99143E+00
2.748E-07,1.67480E+01,1.97678E+00
2.752E-07,1.70410E+01,1.97189E+00
2.756E-07,1.71387E+01,1.97189E+00
2.760E-07,1.71387E+01,1.97678E+00
2.764E-07,1.70410E+01,1.99143E+00
2.768E-07,1.71387E+01,2.00119E+00
2.772E-07,1.68457E+01,1.98166E+00
2.776E-07,1.69434E+01,1.96701E+00
2.780E-07,1.71387E+01,2.00119E+00
2.784E-07,1.71387E+01,1.97189E+00
2.788E-07,1.68457E+01,2.00607E+00
2.792E-07,1.70410E+01,1.97678E+00
2.796E-07,1.68457E+01,1.98654E+00
2.800E-07,1.68457E+01,1.98166E+00
2.804E-07,1.66504E+01,1.97189E+00
2.808E-07,1.68457E+01,1.98654E+00
2.812E-07,1.67480E+01,1.99143E+00
2.816E-07,1.70410E+01,1.98654E+00
2.820E-07,1.71387E+01,1.98654E+00
2.824E-07,1.73340E+01,1.98166E+00
2.828E-07,1.70410E+01,1.99631E+00
2.832E-07,1.71387E+01,1.99631E+00
2.836E-07,1.68457E+01,1.97189E+00
2.840E-07,1.71387E+01,1.98166E+00
2.844E-07,1.71387E+01,1.99143E+00
2.848E-07,1.71387E+01,1.97678E+00
2.852E-07,1.70410E+01,1.98166E+00
2.856E-07,1.71387E+01,1.97678E+00
2.860E-07,1.71387E+01,2.00607E+00
2.864E-07,1.71387E+01,1.98654E+00
2.868E-07,1.69434E+01,1.98166E+00
2.872E-07,1.69434E+01,1.97678E+00
2.876E-07,1.65527E+01,1.97678E+00
2.880E-07,1.69434E+01,2.00119E+00
2.884E-07,1.70410E+01,2.00119E+00
