Grouptype,GroupIndex,Group Section,Pad Label,Pixel X center,Pixel Y center,Pad X center,Pad Y center
RowPad,11,B,B01-,34859.956,-45899.346,62871.728,5071.47
RowPad,11,B,B02+,37509.956,-41309.412,63410.458,4978.361
RowPad,11,B,T01-,34859.956,-45899.346,62941.728,4950.227
RowPad,11,B,T02+,37509.956,-41309.412,63480.458,4857.118
RowPad,11,B,B02-,37509.956,-41309.412,63011.728,4828.983
RowPad,11,B,B03+,40159.956,-36719.477,63550.458,4735.874
RowPad,11,B,T02-,37509.956,-41309.412,63081.728,4707.74
RowPad,11,B,T03+,40159.956,-36719.477,63620.458,4614.631
RowPad,11,B,B03-,40159.956,-36719.477,63151.728,4586.496
RowPad,11,B,B04+,42809.956,-32129.542,63690.458,4493.387
RowPad,11,B,T03-,40159.956,-36719.477,63221.728,4465.252
RowPad,11,B,T04+,42809.956,-32129.542,63760.458,4372.144
RowPad,11,B,B04-,42809.956,-32129.542,63291.728,4344.009
RowPad,11,B,B05+,45459.956,-27539.608,63830.458,4250.9
RowPad,11,B,T04-,42809.956,-32129.542,63361.728,4222.765
RowPad,11,B,T05+,45459.956,-27539.608,63900.458,4129.656
RowPad,11,B,B05-,45459.956,-27539.608,63431.728,4101.522
RowPad,11,B,B06+,48109.956,-22949.673,63970.458,4008.413
RowPad,11,B,T05-,45459.956,-27539.608,63501.728,3980.278
RowPad,11,B,T06+,48109.956,-22949.673,64040.458,3887.169
RowPad,11,B,B06-,48109.956,-22949.673,63571.728,3859.035
RowPad,11,B,B07+,50759.956,-18359.739,64110.458,3765.926
RowPad,11,B,T06-,48109.956,-22949.673,63641.728,3737.791
RowPad,11,B,T07+,50759.956,-18359.739,64180.458,3644.682
RowPad,11,B,B07-,50759.956,-18359.739,63711.728,3616.548
RowPad,11,B,B08+,53409.956,-13769.804,64250.458,3523.439
RowPad,11,B,T07-,50759.956,-18359.739,63781.728,3495.304
RowPad,11,B,T08+,53409.956,-13769.804,64320.458,3402.195
RowPad,11,B,B08-,53409.956,-13769.804,63851.728,3374.06
RowPad,11,B,B09+,56059.956,-9179.869,64390.458,3280.952
RowPad,11,B,T08-,53409.956,-13769.804,63921.728,3252.817
RowPad,11,B,T09+,56059.956,-9179.869,64460.458,3159.708
RowPad,11,B,B09-,56059.956,-9179.869,63991.728,3131.573
RowPad,11,B,B10+,58709.956,-4589.935,64530.458,3038.464
RowPad,11,B,T09-,56059.956,-9179.869,64061.728,3010.33
RowPad,11,B,T10+,58709.956,-4589.935,64600.458,2917.221
RowPad,11,B,B10-,58709.956,-4589.935,64131.728,2889.086
RowPad,11,B,B11+,61359.956,0.0,64670.458,2795.977
RowPad,11,B,T10-,58709.956,-4589.935,64201.728,2767.843
RowPad,11,B,T11+,61359.956,0.0,64740.458,2674.734
RowPad,11,B,B11-,61359.956,0.0,64271.728,2646.599
RowPad,11,B,T11-,61359.956,0.0,64341.728,2525.356
ColumnPad,11,B,R00-,32209.956,50489.281,64341.728,-2525.356
ColumnPad,11,B,L00-,32209.956,50489.281,64271.728,-2646.599
ColumnPad,11,B,R01-,34859.956,45899.346,64201.728,-2767.843
ColumnPad,11,B,R00+,32209.956,50489.281,64670.458,-2795.977
ColumnPad,11,B,L01-,34859.956,45899.346,64131.728,-2889.086
ColumnPad,11,B,L00+,32209.956,50489.281,64600.458,-2917.221
ColumnPad,11,B,R02-,37509.956,41309.412,64061.728,-3010.33
ColumnPad,11,B,R01+,34859.956,45899.346,64530.458,-3038.464
ColumnPad,11,B,L02-,37509.956,41309.412,63991.728,-3131.573
ColumnPad,11,B,L01+,34859.956,45899.346,64460.458,-3159.708
ColumnPad,11,B,R03-,40159.956,36719.477,63921.728,-3252.817
ColumnPad,11,B,R02+,37509.956,41309.412,64390.458,-3280.952
ColumnPad,11,B,L03-,40159.956,36719.477,63851.728,-3374.06
ColumnPad,11,B,L02+,37509.956,41309.412,64320.458,-3402.195
ColumnPad,11,B,R04-,42809.956,32129.542,63781.728,-3495.304
ColumnPad,11,B,R03+,40159.956,36719.477,64250.458,-3523.439
ColumnPad,11,B,L04-,42809.956,32129.542,63711.728,-3616.548
ColumnPad,11,B,L03+,40159.956,36719.477,64180.458,-3644.682
ColumnPad,11,B,R05-,45459.956,27539.608,63641.728,-3737.791
ColumnPad,11,B,R04+,42809.956,32129.542,64110.458,-3765.926
ColumnPad,11,B,L05-,45459.956,27539.608,63571.728,-3859.035
ColumnPad,11,B,L04+,42809.956,32129.542,64040.458,-3887.169
ColumnPad,11,B,R06-,48109.956,22949.673,63501.728,-3980.278
ColumnPad,11,B,R05+,45459.956,27539.608,63970.458,-4008.413
ColumnPad,11,B,L06-,48109.956,22949.673,63431.728,-4101.522
ColumnPad,11,B,L05+,45459.956,27539.608,63900.458,-4129.656
ColumnPad,11,B,R07-,50759.956,18359.739,63361.728,-4222.765
ColumnPad,11,B,R06+,48109.956,22949.673,63830.458,-4250.9
ColumnPad,11,B,L07-,50759.956,18359.739,63291.728,-4344.009
ColumnPad,11,B,L06+,48109.956,22949.673,63760.458,-4372.144
ColumnPad,11,B,R08-,53409.956,13769.804,63221.728,-4465.252
ColumnPad,11,B,R07+,50759.956,18359.739,63690.458,-4493.387
ColumnPad,11,B,L08-,53409.956,13769.804,63151.728,-4586.496
ColumnPad,11,B,L07+,50759.956,18359.739,63620.458,-4614.631
ColumnPad,11,B,R09-,56059.956,9179.869,63081.728,-4707.74
ColumnPad,11,B,R08+,53409.956,13769.804,63550.458,-4735.874
ColumnPad,11,B,L09-,56059.956,9179.869,63011.728,-4828.983
ColumnPad,11,B,L08+,53409.956,13769.804,63480.458,-4857.118
ColumnPad,11,B,R10-,58709.956,4589.935,62941.728,-4950.227
ColumnPad,11,B,R09+,56059.956,9179.869,63410.458,-4978.361
ColumnPad,11,B,L10-,58709.956,4589.935,62871.728,-5071.47
ColumnPad,11,B,L09+,56059.956,9179.869,63340.458,-5099.605
ColumnPad,11,B,R11-,61359.956,0.0,62801.728,-5192.714
ColumnPad,11,B,R10+,58709.956,4589.935,63270.458,-5220.848
ColumnPad,11,B,L11-,61359.956,0.0,62731.728,-5313.957
ColumnPad,11,B,L10+,58709.956,4589.935,63200.458,-5342.092
ColumnPad,11,B,R11+,61359.956,0.0,63130.458,-5463.336
ColumnPad,11,B,L11+,61359.956,0.0,63060.458,-5584.579
ColumnPad,10,B,R00-,29559.956,45899.346,61691.728,-7115.29
ColumnPad,10,B,L00-,29559.956,45899.346,61621.728,-7236.534
ColumnPad,10,B,R01-,32209.956,41309.412,61551.728,-7357.777
ColumnPad,10,B,R00+,29559.956,45899.346,62020.458,-7385.912
ColumnPad,10,B,L01-,32209.956,41309.412,61481.728,-7479.021
ColumnPad,10,B,L00+,29559.956,45899.346,61950.458,-7507.156
ColumnPad,10,B,R02-,34859.956,36719.477,61411.728,-7600.264
ColumnPad,10,B,R01+,32209.956,41309.412,61880.458,-7628.399
ColumnPad,10,B,L02-,34859.956,36719.477,61341.728,-7721.508
ColumnPad,10,B,L01+,32209.956,41309.412,61810.458,-7749.643
ColumnPad,10,B,R03-,37509.956,32129.542,61271.728,-7842.752
ColumnPad,10,B,R02+,34859.956,36719.477,61740.458,-7870.886
ColumnPad,10,B,L03-,37509.956,32129.542,61201.728,-7963.995
ColumnPad,10,B,L02+,34859.956,36719.477,61670.458,-7992.13
ColumnPad,10,B,R04-,40159.956,27539.608,61131.728,-8085.239
ColumnPad,10,B,R03+,37509.956,32129.542,61600.458,-8113.373
ColumnPad,10,B,L04-,40159.956,27539.608,61061.728,-8206.482
ColumnPad,10,B,L03+,37509.956,32129.542,61530.458,-8234.617
ColumnPad,10,B,R05-,42809.956,22949.673,60991.728,-8327.726
ColumnPad,10,B,R04+,40159.956,27539.608,61460.458,-8355.86
ColumnPad,10,B,L05-,42809.956,22949.673,60921.728,-8448.969
ColumnPad,10,B,L04+,40159.956,27539.608,61390.458,-8477.104
ColumnPad,10,B,R06-,45459.956,18359.739,60851.728,-8570.213
ColumnPad,10,B,R05+,42809.956,22949.673,61320.458,-8598.348
ColumnPad,10,B,L06-,45459.956,18359.739,60781.728,-8691.456
ColumnPad,10,B,L05+,42809.956,22949.673,61250.458,-8719.591
ColumnPad,10,B,R07-,48109.956,13769.804,60711.728,-8812.7
ColumnPad,10,B,R06+,45459.956,18359.739,61180.458,-8840.835
ColumnPad,10,B,L07-,48109.956,13769.804,60641.728,-8933.944
ColumnPad,10,B,L06+,45459.956,18359.739,61110.458,-8962.078
ColumnPad,10,B,R08-,50759.956,9179.869,60571.728,-9055.187
ColumnPad,10,B,R07+,48109.956,13769.804,61040.458,-9083.322
ColumnPad,10,B,L08-,50759.956,9179.869,60501.728,-9176.431
ColumnPad,10,B,L07+,48109.956,13769.804,60970.458,-9204.565
ColumnPad,10,B,R09-,53409.956,4589.935,60431.728,-9297.674
ColumnPad,10,B,R08+,50759.956,9179.869,60900.458,-9325.809
ColumnPad,10,B,L09-,53409.956,4589.935,60361.728,-9418.918
ColumnPad,10,B,L08+,50759.956,9179.869,60830.458,-9447.052
ColumnPad,10,B,R10-,56059.956,0.0,60291.728,-9540.161
ColumnPad,10,B,R09+,53409.956,4589.935,60760.458,-9568.296
ColumnPad,10,B,L10-,56059.956,0.0,60221.728,-9661.405
ColumnPad,10,B,L09+,53409.956,4589.935,60690.458,-9689.54
ColumnPad,10,B,R11-,58709.956,-4589.935,60151.728,-9782.648
ColumnPad,10,B,R10+,56059.956,0.0,60620.458,-9810.783
ColumnPad,10,B,L11-,58709.956,-4589.935,60081.728,-9903.892
ColumnPad,10,B,L10+,56059.956,0.0,60550.458,-9932.027
ColumnPad,10,B,R11+,58709.956,-4589.935,60480.458,-10053.27
ColumnPad,10,B,L11+,58709.956,-4589.935,60410.458,-10174.514
ColumnPad,9,B,R00-,26909.956,41309.412,59041.728,-11705.225
ColumnPad,9,B,L00-,26909.956,41309.412,58971.728,-11826.468
ColumnPad,9,B,R01-,29559.956,36719.477,58901.728,-11947.712
ColumnPad,9,B,R00+,26909.956,41309.412,59370.458,-11975.847
ColumnPad,9,B,L01-,29559.956,36719.477,58831.728,-12068.955
ColumnPad,9,B,L00+,26909.956,41309.412,59300.458,-12097.09
ColumnPad,9,B,R02-,32209.956,32129.542,58761.728,-12190.199
ColumnPad,9,B,R01+,29559.956,36719.477,59230.458,-12218.334
ColumnPad,9,B,L02-,32209.956,32129.542,58691.728,-12311.443
ColumnPad,9,B,L01+,29559.956,36719.477,59160.458,-12339.577
ColumnPad,9,B,R03-,34859.956,27539.608,58621.728,-12432.686
ColumnPad,9,B,R02+,32209.956,32129.542,59090.458,-12460.821
ColumnPad,9,B,L03-,34859.956,27539.608,58551.728,-12553.93
ColumnPad,9,B,L02+,32209.956,32129.542,59020.458,-12582.064
ColumnPad,9,B,R04-,37509.956,22949.673,58481.728,-12675.173
ColumnPad,9,B,R03+,34859.956,27539.608,58950.458,-12703.308
ColumnPad,9,B,L04-,37509.956,22949.673,58411.728,-12796.417
ColumnPad,9,B,L03+,34859.956,27539.608,58880.458,-12824.551
ColumnPad,9,B,R05-,40159.956,18359.739,58341.728,-12917.66
ColumnPad,9,B,R04+,37509.956,22949.673,58810.458,-12945.795
ColumnPad,9,B,L05-,40159.956,18359.739,58271.728,-13038.904
ColumnPad,9,B,L04+,37509.956,22949.673,58740.458,-13067.039
ColumnPad,9,B,R06-,42809.956,13769.804,58201.728,-13160.147
ColumnPad,9,B,R05+,40159.956,18359.739,58670.458,-13188.282
ColumnPad,9,B,L06-,42809.956,13769.804,58131.728,-13281.391
ColumnPad,9,B,L05+,40159.956,18359.739,58600.458,-13309.526
ColumnPad,9,B,R07-,45459.956,9179.869,58061.728,-13402.635
ColumnPad,9,B,R06+,42809.956,13769.804,58530.458,-13430.769
ColumnPad,9,B,L07-,45459.956,9179.869,57991.728,-13523.878
ColumnPad,9,B,L06+,42809.956,13769.804,58460.458,-13552.013
ColumnPad,9,B,R08-,48109.956,4589.935,57921.728,-13645.122
ColumnPad,9,B,R07+,45459.956,9179.869,58390.458,-13673.256
ColumnPad,9,B,L08-,48109.956,4589.935,57851.728,-13766.365
ColumnPad,9,B,L07+,45459.956,9179.869,58320.458,-13794.5
ColumnPad,9,B,R09-,50759.956,0.0,57781.728,-13887.609
ColumnPad,9,B,R08+,48109.956,4589.935,58250.458,-13915.743
ColumnPad,9,B,L09-,50759.956,0.0,57711.728,-14008.852
ColumnPad,9,B,L08+,48109.956,4589.935,58180.458,-14036.987
ColumnPad,9,B,R10-,53409.956,-4589.935,57641.728,-14130.096
ColumnPad,9,B,R09+,50759.956,0.0,58110.458,-14158.231
ColumnPad,9,B,L10-,53409.956,-4589.935,57571.728,-14251.339
ColumnPad,9,B,L09+,50759.956,0.0,58040.458,-14279.474
ColumnPad,9,B,R11-,56059.956,-9179.869,57501.728,-14372.583
ColumnPad,9,B,R10+,53409.956,-4589.935,57970.458,-14400.718
ColumnPad,9,B,L11-,56059.956,-9179.869,57431.728,-14493.827
ColumnPad,9,B,L10+,53409.956,-4589.935,57900.458,-14521.961
ColumnPad,9,B,R11+,56059.956,-9179.869,57830.458,-14643.205
ColumnPad,9,B,L11+,56059.956,-9179.869,57760.458,-14764.448
ColumnPad,8,B,R00-,24259.956,36719.477,56391.728,-16295.159
ColumnPad,8,B,L00-,24259.956,36719.477,56321.728,-16416.403
ColumnPad,8,B,R01-,26909.956,32129.542,56251.728,-16537.647
ColumnPad,8,B,R00+,24259.956,36719.477,56720.458,-16565.781
ColumnPad,8,B,L01-,26909.956,32129.542,56181.728,-16658.89
ColumnPad,8,B,L00+,24259.956,36719.477,56650.458,-16687.025
ColumnPad,8,B,R02-,29559.956,27539.608,56111.728,-16780.134
ColumnPad,8,B,R01+,26909.956,32129.542,56580.458,-16808.268
ColumnPad,8,B,L02-,29559.956,27539.608,56041.728,-16901.377
ColumnPad,8,B,L01+,26909.956,32129.542,56510.458,-16929.512
ColumnPad,8,B,R03-,32209.956,22949.673,55971.728,-17022.621
ColumnPad,8,B,R02+,29559.956,27539.608,56440.458,-17050.755
ColumnPad,8,B,L03-,32209.956,22949.673,55901.728,-17143.864
ColumnPad,8,B,L02+,29559.956,27539.608,56370.458,-17171.999
ColumnPad,8,B,R04-,34859.956,18359.739,55831.728,-17265.108
ColumnPad,8,B,R03+,32209.956,22949.673,56300.458,-17293.243
ColumnPad,8,B,L04-,34859.956,18359.739,55761.728,-17386.351
ColumnPad,8,B,L03+,32209.956,22949.673,56230.458,-17414.486
ColumnPad,8,B,R05-,37509.956,13769.804,55691.728,-17507.595
ColumnPad,8,B,R04+,34859.956,18359.739,56160.458,-17535.73
ColumnPad,8,B,L05-,37509.956,13769.804,55621.728,-17628.839
ColumnPad,8,B,L04+,34859.956,18359.739,56090.458,-17656.973
ColumnPad,8,B,R06-,40159.956,9179.869,55551.728,-17750.082
ColumnPad,8,B,R05+,37509.956,13769.804,56020.458,-17778.217
ColumnPad,8,B,L06-,40159.956,9179.869,55481.728,-17871.326
ColumnPad,8,B,L05+,37509.956,13769.804,55950.458,-17899.46
ColumnPad,8,B,R07-,42809.956,4589.935,55411.728,-17992.569
ColumnPad,8,B,R06+,40159.956,9179.869,55880.458,-18020.704
ColumnPad,8,B,L07-,42809.956,4589.935,55341.728,-18113.813
ColumnPad,8,B,L06+,40159.956,9179.869,55810.458,-18141.947
ColumnPad,8,B,R08-,45459.956,0.0,55271.728,-18235.056
ColumnPad,8,B,R07+,42809.956,4589.935,55740.458,-18263.191
ColumnPad,8,B,L08-,45459.956,0.0,55201.728,-18356.3
ColumnPad,8,B,L07+,42809.956,4589.935,55670.458,-18384.435
ColumnPad,8,B,R09-,48109.956,-4589.935,55131.728,-18477.543
ColumnPad,8,B,R08+,45459.956,0.0,55600.458,-18505.678
ColumnPad,8,B,L09-,48109.956,-4589.935,55061.728,-18598.787
ColumnPad,8,B,L08+,45459.956,0.0,55530.458,-18626.922
ColumnPad,8,B,R10-,50759.956,-9179.869,54991.728,-18720.031
ColumnPad,8,B,R09+,48109.956,-4589.935,55460.458,-18748.165
ColumnPad,8,B,L10-,50759.956,-9179.869,54921.728,-18841.274
ColumnPad,8,B,L09+,48109.956,-4589.935,55390.458,-18869.409
ColumnPad,8,B,R11-,53409.956,-13769.804,54851.728,-18962.518
ColumnPad,8,B,R10+,50759.956,-9179.869,55320.458,-18990.652
ColumnPad,8,B,L11-,53409.956,-13769.804,54781.728,-19083.761
ColumnPad,8,B,L10+,50759.956,-9179.869,55250.458,-19111.896
ColumnPad,8,B,R11+,53409.956,-13769.804,55180.458,-19233.139
ColumnPad,8,B,L11+,53409.956,-13769.804,55110.458,-19354.383
ColumnPad,7,B,R00-,21609.956,32129.542,53741.728,-20885.094
ColumnPad,7,B,L00-,21609.956,32129.542,53671.728,-21006.338
ColumnPad,7,B,R01-,24259.956,27539.608,53601.728,-21127.581
ColumnPad,7,B,R00+,21609.956,32129.542,54070.458,-21155.716
ColumnPad,7,B,L01-,24259.956,27539.608,53531.728,-21248.825
ColumnPad,7,B,L00+,21609.956,32129.542,54000.458,-21276.959
ColumnPad,7,B,R02-,26909.956,22949.673,53461.728,-21370.068
ColumnPad,7,B,R01+,24259.956,27539.608,53930.458,-21398.203
ColumnPad,7,B,L02-,26909.956,22949.673,53391.728,-21491.312
ColumnPad,7,B,L01+,24259.956,27539.608,53860.458,-21519.447
ColumnPad,7,B,R03-,29559.956,18359.739,53321.728,-21612.555
ColumnPad,7,B,R02+,26909.956,22949.673,53790.458,-21640.69
ColumnPad,7,B,L03-,29559.956,18359.739,53251.728,-21733.799
ColumnPad,7,B,L02+,26909.956,22949.673,53720.458,-21761.934
ColumnPad,7,B,R04-,32209.956,13769.804,53181.728,-21855.043
ColumnPad,7,B,R03+,29559.956,18359.739,53650.458,-21883.177
ColumnPad,7,B,L04-,32209.956,13769.804,53111.728,-21976.286
ColumnPad,7,B,L03+,29559.956,18359.739,53580.458,-22004.421
ColumnPad,7,B,R05-,34859.956,9179.869,53041.728,-22097.53
ColumnPad,7,B,R04+,32209.956,13769.804,53510.458,-22125.664
ColumnPad,7,B,L05-,34859.956,9179.869,52971.728,-22218.773
ColumnPad,7,B,L04+,32209.956,13769.804,53440.458,-22246.908
ColumnPad,7,B,R06-,37509.956,4589.935,52901.728,-22340.017
ColumnPad,7,B,R05+,34859.956,9179.869,53370.458,-22368.151
ColumnPad,7,B,L06-,37509.956,4589.935,52831.728,-22461.26
ColumnPad,7,B,L05+,34859.956,9179.869,53300.458,-22489.395
ColumnPad,7,B,R07-,40159.956,0.0,52761.728,-22582.504
ColumnPad,7,B,R06+,37509.956,4589.935,53230.458,-22610.639
ColumnPad,7,B,L07-,40159.956,0.0,52691.728,-22703.747
ColumnPad,7,B,L06+,37509.956,4589.935,53160.458,-22731.882
ColumnPad,7,B,R08-,42809.956,-4589.935,52621.728,-22824.991
ColumnPad,7,B,R07+,40159.956,0.0,53090.458,-22853.126
ColumnPad,7,B,L08-,42809.956,-4589.935,52551.728,-22946.235
ColumnPad,7,B,L07+,40159.956,0.0,53020.458,-22974.369
ColumnPad,7,B,R09-,45459.956,-9179.869,52481.728,-23067.478
ColumnPad,7,B,R08+,42809.956,-4589.935,52950.458,-23095.613
ColumnPad,7,B,L09-,45459.956,-9179.869,52411.728,-23188.722
ColumnPad,7,B,L08+,42809.956,-4589.935,52880.458,-23216.856
ColumnPad,7,B,R10-,48109.956,-13769.804,52341.728,-23309.965
ColumnPad,7,B,R09+,45459.956,-9179.869,52810.458,-23338.1
ColumnPad,7,B,L10-,48109.956,-13769.804,52271.728,-23431.209
ColumnPad,7,B,L09+,45459.956,-9179.869,52740.458,-23459.343
ColumnPad,7,B,R11-,50759.956,-18359.739,52201.728,-23552.452
ColumnPad,7,B,R10+,48109.956,-13769.804,52670.458,-23580.587
ColumnPad,7,B,L11-,50759.956,-18359.739,52131.728,-23673.696
ColumnPad,7,B,L10+,48109.956,-13769.804,52600.458,-23701.831
ColumnPad,7,B,R11+,50759.956,-18359.739,52530.458,-23823.074
ColumnPad,7,B,L11+,50759.956,-18359.739,52460.458,-23944.318
ColumnPad,6,B,R00-,18959.956,27539.608,51091.728,-25475.029
ColumnPad,6,B,L00-,18959.956,27539.608,51021.728,-25596.272
ColumnPad,6,B,R01-,21609.956,22949.673,50951.728,-25717.516
ColumnPad,6,B,R00+,18959.956,27539.608,51420.458,-25745.651
ColumnPad,6,B,L01-,21609.956,22949.673,50881.728,-25838.759
ColumnPad,6,B,L00+,18959.956,27539.608,51350.458,-25866.894
ColumnPad,6,B,R02-,24259.956,18359.739,50811.728,-25960.003
ColumnPad,6,B,R01+,21609.956,22949.673,51280.458,-25988.138
ColumnPad,6,B,L02-,24259.956,18359.739,50741.728,-26081.247
ColumnPad,6,B,L01+,21609.956,22949.673,51210.458,-26109.381
ColumnPad,6,B,R03-,26909.956,13769.804,50671.728,-26202.49
ColumnPad,6,B,R02+,24259.956,18359.739,51140.458,-26230.625
ColumnPad,6,B,L03-,26909.956,13769.804,50601.728,-26323.734
ColumnPad,6,B,L02+,24259.956,18359.739,51070.458,-26351.868
ColumnPad,6,B,R04-,29559.956,9179.869,50531.728,-26444.977
ColumnPad,6,B,R03+,26909.956,13769.804,51000.458,-26473.112
ColumnPad,6,B,L04-,29559.956,9179.869,50461.728,-26566.221
ColumnPad,6,B,L03+,26909.956,13769.804,50930.458,-26594.355
ColumnPad,6,B,R05-,32209.956,4589.935,50391.728,-26687.464
ColumnPad,6,B,R04+,29559.956,9179.869,50860.458,-26715.599
ColumnPad,6,B,L05-,32209.956,4589.935,50321.728,-26808.708
ColumnPad,6,B,L04+,29559.956,9179.869,50790.458,-26836.843
ColumnPad,6,B,R06-,34859.956,0.0,50251.728,-26929.951
ColumnPad,6,B,R05+,32209.956,4589.935,50720.458,-26958.086
ColumnPad,6,B,L06-,34859.956,0.0,50181.728,-27051.195
ColumnPad,6,B,L05+,32209.956,4589.935,50650.458,-27079.33
ColumnPad,6,B,R07-,37509.956,-4589.935,50111.728,-27172.439
ColumnPad,6,B,R06+,34859.956,0.0,50580.458,-27200.573
ColumnPad,6,B,L07-,37509.956,-4589.935,50041.728,-27293.682
ColumnPad,6,B,L06+,34859.956,0.0,50510.458,-27321.817
ColumnPad,6,B,R08-,40159.956,-9179.869,49971.728,-27414.926
ColumnPad,6,B,R07+,37509.956,-4589.935,50440.458,-27443.06
ColumnPad,6,B,L08-,40159.956,-9179.869,49901.728,-27536.169
ColumnPad,6,B,L07+,37509.956,-4589.935,50370.458,-27564.304
ColumnPad,6,B,R09-,42809.956,-13769.804,49831.728,-27657.413
ColumnPad,6,B,R08+,40159.956,-9179.869,50300.458,-27685.547
ColumnPad,6,B,L09-,42809.956,-13769.804,49761.728,-27778.656
ColumnPad,6,B,L08+,40159.956,-9179.869,50230.458,-27806.791
ColumnPad,6,B,R10-,45459.956,-18359.739,49691.728,-27899.9
ColumnPad,6,B,R09+,42809.956,-13769.804,50160.458,-27928.035
ColumnPad,6,B,L10-,45459.956,-18359.739,49621.728,-28021.143
ColumnPad,6,B,L09+,42809.956,-13769.804,50090.458,-28049.278
ColumnPad,6,B,R11-,48109.956,-22949.673,49551.728,-28142.387
ColumnPad,6,B,R10+,45459.956,-18359.739,50020.458,-28170.522
ColumnPad,6,B,L11-,48109.956,-22949.673,49481.728,-28263.631
ColumnPad,6,B,L10+,45459.956,-18359.739,49950.458,-28291.765
ColumnPad,6,B,R11+,48109.956,-22949.673,49880.458,-28413.009
ColumnPad,6,B,L11+,48109.956,-22949.673,49810.458,-28534.252
ColumnPad,5,B,R00-,16309.956,22949.673,48441.728,-30064.963
ColumnPad,5,B,L00-,16309.956,22949.673,48371.728,-30186.207
ColumnPad,5,B,R01-,18959.956,18359.739,48301.728,-30307.45
ColumnPad,5,B,R00+,16309.956,22949.673,48770.458,-30335.585
ColumnPad,5,B,L01-,18959.956,18359.739,48231.728,-30428.694
ColumnPad,5,B,L00+,16309.956,22949.673,48700.458,-30456.829
ColumnPad,5,B,R02-,21609.956,13769.804,48161.728,-30549.938
ColumnPad,5,B,R01+,18959.956,18359.739,48630.458,-30578.072
ColumnPad,5,B,L02-,21609.956,13769.804,48091.728,-30671.181
ColumnPad,5,B,L01+,18959.956,18359.739,48560.458,-30699.316
ColumnPad,5,B,R03-,24259.956,9179.869,48021.728,-30792.425
ColumnPad,5,B,R02+,21609.956,13769.804,48490.458,-30820.559
ColumnPad,5,B,L03-,24259.956,9179.869,47951.728,-30913.668
ColumnPad,5,B,L02+,21609.956,13769.804,48420.458,-30941.803
ColumnPad,5,B,R04-,26909.956,4589.935,47881.728,-31034.912
ColumnPad,5,B,R03+,24259.956,9179.869,48350.458,-31063.046
ColumnPad,5,B,L04-,26909.956,4589.935,47811.728,-31156.155
ColumnPad,5,B,L03+,24259.956,9179.869,48280.458,-31184.29
ColumnPad,5,B,R05-,29559.956,0.0,47741.728,-31277.399
ColumnPad,5,B,R04+,26909.956,4589.935,48210.458,-31305.534
ColumnPad,5,B,L05-,29559.956,0.0,47671.728,-31398.642
ColumnPad,5,B,L04+,26909.956,4589.935,48140.458,-31426.777
ColumnPad,5,B,R06-,32209.956,-4589.935,47601.728,-31519.886
ColumnPad,5,B,R05+,29559.956,0.0,48070.458,-31548.021
ColumnPad,5,B,L06-,32209.956,-4589.935,47531.728,-31641.13
ColumnPad,5,B,L05+,29559.956,0.0,48000.458,-31669.264
ColumnPad,5,B,R07-,34859.956,-9179.869,47461.728,-31762.373
ColumnPad,5,B,R06+,32209.956,-4589.935,47930.458,-31790.508
ColumnPad,5,B,L07-,34859.956,-9179.869,47391.728,-31883.617
ColumnPad,5,B,L06+,32209.956,-4589.935,47860.458,-31911.751
ColumnPad,5,B,R08-,37509.956,-13769.804,47321.728,-32004.86
ColumnPad,5,B,R07+,34859.956,-9179.869,47790.458,-32032.995
ColumnPad,5,B,L08-,37509.956,-13769.804,47251.728,-32126.104
ColumnPad,5,B,L07+,34859.956,-9179.869,47720.458,-32154.238
ColumnPad,5,B,R09-,40159.956,-18359.739,47181.728,-32247.347
ColumnPad,5,B,R08+,37509.956,-13769.804,47650.458,-32275.482
ColumnPad,5,B,L09-,40159.956,-18359.739,47111.728,-32368.591
ColumnPad,5,B,L08+,37509.956,-13769.804,47580.458,-32396.726
ColumnPad,5,B,R10-,42809.956,-22949.673,47041.728,-32489.835
ColumnPad,5,B,R09+,40159.956,-18359.739,47510.458,-32517.969
ColumnPad,5,B,L10-,42809.956,-22949.673,46971.728,-32611.078
ColumnPad,5,B,L09+,40159.956,-18359.739,47440.458,-32639.213
ColumnPad,5,B,R11-,45459.956,-27539.608,46901.728,-32732.322
ColumnPad,5,B,R10+,42809.956,-22949.673,47370.458,-32760.456
ColumnPad,5,B,L11-,45459.956,-27539.608,46831.728,-32853.565
ColumnPad,5,B,L10+,42809.956,-22949.673,47300.458,-32881.7
ColumnPad,5,B,R11+,45459.956,-27539.608,47230.458,-33002.943
ColumnPad,5,B,L11+,45459.956,-27539.608,47160.458,-33124.187
ColumnPad,4,B,R00-,13659.956,18359.739,45791.728,-34654.898
ColumnPad,4,B,L00-,13659.956,18359.739,45721.728,-34776.142
ColumnPad,4,B,R01-,16309.956,13769.804,45651.728,-34897.385
ColumnPad,4,B,R00+,13659.956,18359.739,46120.458,-34925.52
ColumnPad,4,B,L01-,16309.956,13769.804,45581.728,-35018.629
ColumnPad,4,B,L00+,13659.956,18359.739,46050.458,-35046.763
ColumnPad,4,B,R02-,18959.956,9179.869,45511.728,-35139.872
ColumnPad,4,B,R01+,16309.956,13769.804,45980.458,-35168.007
ColumnPad,4,B,L02-,18959.956,9179.869,45441.728,-35261.116
ColumnPad,4,B,L01+,16309.956,13769.804,45910.458,-35289.25
