Group Section,Pad X center,Pad Y center,Pixel X center,Pixel Y center
C,26236.158,-56984.248,-6829.978,-2650.0
C,26166.158,-57404.248,-6829.978,-2650.0
C,26096.158,-56984.248,-6829.978,-2650.0
C,26026.158,-57404.248,-6829.978,-2650.0
C,25956.158,-56984.248,-4179.978,-7239.935
C,25886.158,-57404.248,-4179.978,-7239.935
C,25816.158,-56984.248,-4179.978,-7239.935
C,25746.158,-57404.248,-4179.978,-7239.935
C,25676.158,-56984.248,-1529.978,-11829.869
C,25606.158,-57404.248,-1529.978,-11829.869
C,25536.158,-56984.248,-1529.978,-11829.869
C,25466.158,-57404.248,-1529.978,-11829.869
C,25396.158,-56984.248,1120.022,-16419.804
C,25326.158,-57404.248,1120.022,-16419.804
C,25256.158,-56984.248,1120.022,-16419.804
C,25186.158,-57404.248,1120.022,-16419.804
C,25116.158,-56984.248,3770.022,-21009.739
C,25046.158,-57404.248,3770.022,-21009.739
C,24976.158,-56984.248,3770.022,-21009.739
C,24906.158,-57404.248,3770.022,-21009.739
C,24836.158,-56984.248,6420.022,-25599.673
C,24766.158,-57404.248,6420.022,-25599.673
C,24696.158,-56984.248,6420.022,-25599.673
C,24626.158,-57404.248,6420.022,-25599.673
C,24556.158,-56984.248,9070.022,-30189.608
C,24486.158,-57404.248,9070.022,-30189.608
C,24416.158,-56984.248,9070.022,-30189.608
C,24346.158,-57404.248,9070.022,-30189.608
C,24276.158,-56984.248,11720.022,-34779.542
C,24206.158,-57404.248,11720.022,-34779.542
C,24136.158,-56984.248,11720.022,-34779.542
C,24066.158,-57404.248,11720.022,-34779.542
C,23996.158,-56984.248,14370.022,-39369.477
C,23926.158,-57404.248,14370.022,-39369.477
C,23856.158,-56984.248,14370.022,-39369.477
C,23786.158,-57404.248,14370.022,-39369.477
C,23716.158,-56984.248,17020.022,-43959.412
C,23646.158,-57404.248,17020.022,-43959.412
C,23576.158,-56984.248,17020.022,-43959.412
C,23506.158,-57404.248,17020.022,-43959.412
C,23436.158,-56984.248,19670.022,-48549.346
C,23366.158,-57404.248,19670.022,-48549.346
C,23296.158,-56984.248,19670.022,-48549.346
C,23226.158,-57404.248,19670.022,-48549.346
C,23156.158,-56984.248,22320.022,-53139.281
C,23086.158,-57404.248,22320.022,-53139.281
C,23016.158,-56984.248,22320.022,-53139.281
C,22946.158,-57404.248,22320.022,-53139.281
C,21076.158,-56984.248,-12129.978,-2650.0
C,21006.158,-57404.248,-12129.978,-2650.0
C,20936.158,-56984.248,-12129.978,-2650.0
C,20866.158,-57404.248,-12129.978,-2650.0
C,20796.158,-56984.248,-12129.978,-2650.0
C,20726.158,-57404.248,-12129.978,-2650.0
C,20656.158,-56984.248,-9479.978,-7239.935
C,20586.158,-57404.248,-9479.978,-7239.935
C,20516.158,-56984.248,-9479.978,-7239.935
C,20446.158,-57404.248,-9479.978,-7239.935
C,20376.158,-56984.248,-6829.978,-11829.869
C,20306.158,-57404.248,-6829.978,-11829.869
C,20236.158,-56984.248,-6829.978,-11829.869
C,20166.158,-57404.248,-6829.978,-11829.869
C,20096.158,-56984.248,-4179.978,-16419.804
C,20026.158,-57404.248,-4179.978,-16419.804
C,19956.158,-56984.248,-4179.978,-16419.804
C,19886.158,-57404.248,-4179.978,-16419.804
C,19816.158,-56984.248,-1529.978,-21009.739
C,19746.158,-57404.248,-1529.978,-21009.739
C,19676.158,-56984.248,-1529.978,-21009.739
C,19606.158,-57404.248,-1529.978,-21009.739
C,19536.158,-56984.248,1120.022,-25599.673
C,19466.158,-57404.248,1120.022,-25599.673
C,19396.158,-56984.248,1120.022,-25599.673
C,19326.158,-57404.248,1120.022,-25599.673
C,19256.158,-56984.248,3770.022,-30189.608
C,19186.158,-57404.248,3770.022,-30189.608
C,19116.158,-56984.248,3770.022,-30189.608
C,19046.158,-57404.248,3770.022,-30189.608
C,18976.158,-56984.248,6420.022,-34779.542
C,18906.158,-57404.248,6420.022,-34779.542
C,18836.158,-56984.248,6420.022,-34779.542
C,18766.158,-57404.248,6420.022,-34779.542
C,18696.158,-56984.248,9070.022,-39369.477
C,18626.158,-57404.248,9070.022,-39369.477
C,18556.158,-56984.248,9070.022,-39369.477
C,18486.158,-57404.248,9070.022,-39369.477
C,18416.158,-56984.248,11720.022,-43959.412
C,18346.158,-57404.248,11720.022,-43959.412
C,18276.158,-56984.248,11720.022,-43959.412
C,18206.158,-57404.248,11720.022,-43959.412
C,18136.158,-56984.248,14370.022,-48549.346
C,18066.158,-57404.248,14370.022,-48549.346
C,17996.158,-56984.248,14370.022,-48549.346
C,17926.158,-57404.248,14370.022,-48549.346
C,17856.158,-56984.248,17020.022,-53139.281
C,17786.158,-57404.248,17020.022,-53139.281
C,17716.158,-56984.248,17020.022,-53139.281
C,17646.158,-57404.248,17020.022,-53139.281
C,15776.158,-56984.248,-17429.978,-2650.0
C,15706.158,-57404.248,-17429.978,-2650.0
C,15636.158,-56984.248,-17429.978,-2650.0
C,15566.158,-57404.248,-17429.978,-2650.0
C,15496.158,-56984.248,-17429.978,-2650.0
C,15426.158,-57404.248,-17429.978,-2650.0
C,15356.158,-56984.248,-14779.978,-7239.935
C,15286.158,-57404.248,-14779.978,-7239.935
C,15216.158,-56984.248,-14779.978,-7239.935
C,15146.158,-57404.248,-14779.978,-7239.935
C,15076.158,-56984.248,-12129.978,-11829.869
C,15006.158,-57404.248,-12129.978,-11829.869
C,14936.158,-56984.248,-12129.978,-11829.869
C,14866.158,-57404.248,-12129.978,-11829.869
C,14796.158,-56984.248,-9479.978,-16419.804
C,14726.158,-57404.248,-9479.978,-16419.804
C,14656.158,-56984.248,-9479.978,-16419.804
C,14586.158,-57404.248,-9479.978,-16419.804
C,14516.158,-56984.248,-6829.978,-21009.739
C,14446.158,-57404.248,-6829.978,-21009.739
C,14376.158,-56984.248,-6829.978,-21009.739
C,14306.158,-57404.248,-6829.978,-21009.739
C,14236.158,-56984.248,-4179.978,-25599.673
C,14166.158,-57404.248,-4179.978,-25599.673
C,14096.158,-56984.248,-4179.978,-25599.673
C,14026.158,-57404.248,-4179.978,-25599.673
C,13956.158,-56984.248,-1529.978,-30189.608
C,13886.158,-57404.248,-1529.978,-30189.608
C,13816.158,-56984.248,-1529.978,-30189.608
C,13746.158,-57404.248,-1529.978,-30189.608
C,13676.158,-56984.248,1120.022,-34779.542
C,13606.158,-57404.248,1120.022,-34779.542
C,13536.158,-56984.248,1120.022,-34779.542
C,13466.158,-57404.248,1120.022,-34779.542
C,13396.158,-56984.248,3770.022,-39369.477
C,13326.158,-57404.248,3770.022,-39369.477
C,13256.158,-56984.248,3770.022,-39369.477
C,13186.158,-57404.248,3770.022,-39369.477
C,13116.158,-56984.248,6420.022,-43959.412
C,13046.158,-57404.248,6420.022,-43959.412
C,12976.158,-56984.248,6420.022,-43959.412
C,12906.158,-57404.248,6420.022,-43959.412
C,12836.158,-56984.248,9070.022,-48549.346
C,12766.158,-57404.248,9070.022,-48549.346
C,12696.158,-56984.248,9070.022,-48549.346
C,12626.158,-57404.248,9070.022,-48549.346
C,12556.158,-56984.248,11720.022,-53139.281
C,12486.158,-57404.248,11720.022,-53139.281
C,12416.158,-56984.248,11720.022,-53139.281
C,12346.158,-57404.248,11720.022,-53139.281
C,10476.158,-56984.248,-22729.978,-2650.0
C,10406.158,-57404.248,-22729.978,-2650.0
C,10336.158,-56984.248,-22729.978,-2650.0
C,10266.158,-57404.248,-22729.978,-2650.0
C,10196.158,-56984.248,-22729.978,-2650.0
C,10126.158,-57404.248,-22729.978,-2650.0
C,10056.158,-56984.248,-20079.978,-7239.935
C,9986.158,-57404.248,-20079.978,-7239.935
C,9916.158,-56984.248,-20079.978,-7239.935
C,9846.158,-57404.248,-20079.978,-7239.935
C,9776.158,-56984.248,-17429.978,-11829.869
C,9706.158,-57404.248,-17429.978,-11829.869
C,9636.158,-56984.248,-17429.978,-11829.869
C,9566.158,-57404.248,-17429.978,-11829.869
C,9496.158,-56984.248,-14779.978,-16419.804
C,9426.158,-57404.248,-14779.978,-16419.804
C,9356.158,-56984.248,-14779.978,-16419.804
C,9286.158,-57404.248,-14779.978,-16419.804
C,9216.158,-56984.248,-12129.978,-21009.739
C,9146.158,-57404.248,-12129.978,-21009.739
C,9076.158,-56984.248,-12129.978,-21009.739
C,9006.158,-57404.248,-12129.978,-21009.739
C,8936.158,-56984.248,-9479.978,-25599.673
C,8866.158,-57404.248,-9479.978,-25599.673
C,8796.158,-56984.248,-9479.978,-25599.673
C,8726.158,-57404.248,-9479.978,-25599.673
C,8656.158,-56984.248,-6829.978,-30189.608
C,8586.158,-57404.248,-6829.978,-30189.608
C,8516.158,-56984.248,-6829.978,-30189.608
C,8446.158,-57404.248,-6829.978,-30189.608
C,8376.158,-56984.248,-4179.978,-34779.542
C,8306.158,-57404.248,-4179.978,-34779.542
C,8236.158,-56984.248,-4179.978,-34779.542
C,8166.158,-57404.248,-4179.978,-34779.542
C,8096.158,-56984.248,-1529.978,-39369.477
C,8026.158,-57404.248,-1529.978,-39369.477
C,7956.158,-56984.248,-1529.978,-39369.477
C,7886.158,-57404.248,-1529.978,-39369.477
C,7816.158,-56984.248,1120.022,-43959.412
C,7746.158,-57404.248,1120.022,-43959.412
C,7676.158,-56984.248,1120.022,-43959.412
C,7606.158,-57404.248,1120.022,-43959.412
C,7536.158,-56984.248,3770.022,-48549.346
C,7466.158,-57404.248,3770.022,-48549.346
C,7396.158,-56984.248,3770.022,-48549.346
C,7326.158,-57404.248,3770.022,-48549.346
C,7256.158,-56984.248,6420.022,-53139.281
C,7186.158,-57404.248,6420.022,-53139.281
C,7116.158,-56984.248,6420.022,-53139.281
C,7046.158,-57404.248,6420.022,-53139.281
C,5176.158,-56984.248,-28029.978,-2650.0
C,5106.158,-57404.248,-28029.978,-2650.0
C,5036.158,-56984.248,-28029.978,-2650.0
C,4966.158,-57404.248,-28029.978,-2650.0
C,4896.158,-56984.248,-28029.978,-2650.0
C,4826.158,-57404.248,-28029.978,-2650.0
C,4756.158,-56984.248,-25379.978,-7239.935
C,4686.158,-57404.248,-25379.978,-7239.935
C,4616.158,-56984.248,-25379.978,-7239.935
C,4546.158,-57404.248,-25379.978,-7239.935
C,4476.158,-56984.248,-22729.978,-11829.869
C,4406.158,-57404.248,-22729.978,-11829.869
C,4336.158,-56984.248,-22729.978,-11829.869
C,4266.158,-57404.248,-22729.978,-11829.869
C,4196.158,-56984.248,-20079.978,-16419.804
C,4126.158,-57404.248,-20079.978,-16419.804
C,4056.158,-56984.248,-20079.978,-16419.804
C,3986.158,-57404.248,-20079.978,-16419.804
C,3916.158,-56984.248,-17429.978,-21009.739
C,3846.158,-57404.248,-17429.978,-21009.739
C,3776.158,-56984.248,-17429.978,-21009.739
C,3706.158,-57404.248,-17429.978,-21009.739
C,3636.158,-56984.248,-14779.978,-25599.673
C,3566.158,-57404.248,-14779.978,-25599.673
C,3496.158,-56984.248,-14779.978,-25599.673
C,3426.158,-57404.248,-14779.978,-25599.673
C,3356.158,-56984.248,-12129.978,-30189.608
C,3286.158,-57404.248,-12129.978,-30189.608
C,3216.158,-56984.248,-12129.978,-30189.608
C,3146.158,-57404.248,-12129.978,-30189.608
C,3076.158,-56984.248,-9479.978,-34779.542
C,3006.158,-57404.248,-9479.978,-34779.542
C,2936.158,-56984.248,-9479.978,-34779.542
C,2866.158,-57404.248,-9479.978,-34779.542
C,2796.158,-56984.248,-6829.978,-39369.477
C,2726.158,-57404.248,-6829.978,-39369.477
C,2656.158,-56984.248,-6829.978,-39369.477
C,2586.158,-57404.248,-6829.978,-39369.477
C,2516.158,-56984.248,-4179.978,-43959.412
C,2446.158,-57404.248,-4179.978,-43959.412
C,2376.158,-56984.248,-4179.978,-43959.412
C,2306.158,-57404.248,-4179.978,-43959.412
C,2236.158,-56984.248,-1529.978,-48549.346
C,2166.158,-57404.248,-1529.978,-48549.346
C,2096.158,-56984.248,-1529.978,-48549.346
C,2026.158,-57404.248,-1529.978,-48549.346
C,1956.158,-56984.248,1120.022,-53139.281
C,1886.158,-57404.248,1120.022,-53139.281
C,1816.158,-56984.248,1120.022,-53139.281
C,1746.158,-57404.248,1120.022,-53139.281
C,-123.842,-56984.248,-33329.978,-2650.0
C,-193.842,-57404.248,-33329.978,-2650.0
C,-263.842,-56984.248,-33329.978,-2650.0
C,-333.842,-57404.248,-33329.978,-2650.0
C,-403.842,-56984.248,-33329.978,-2650.0
C,-473.842,-57404.248,-33329.978,-2650.0
C,-543.842,-56984.248,-30679.978,-7239.935
C,-613.842,-57404.248,-30679.978,-7239.935
C,-683.842,-56984.248,-30679.978,-7239.935
C,-753.842,-57404.248,-30679.978,-7239.935
C,-823.842,-56984.248,-28029.978,-11829.869
C,-893.842,-57404.248,-28029.978,-11829.869
C,-963.842,-56984.248,-28029.978,-11829.869
C,-1033.842,-57404.248,-28029.978,-11829.869
C,-1103.842,-56984.248,-25379.978,-16419.804
C,-1173.842,-57404.248,-25379.978,-16419.804
C,-1243.842,-56984.248,-25379.978,-16419.804
C,-1313.842,-57404.248,-25379.978,-16419.804
C,-1383.842,-56984.248,-22729.978,-21009.739
C,-1453.842,-57404.248,-22729.978,-21009.739
C,-1523.842,-56984.248,-22729.978,-21009.739
C,-1593.842,-57404.248,-22729.978,-21009.739
C,-1663.842,-56984.248,-20079.978,-25599.673
C,-1733.842,-57404.248,-20079.978,-25599.673
C,-1803.842,-56984.248,-20079.978,-25599.673
C,-1873.842,-57404.248,-20079.978,-25599.673
C,-1943.842,-56984.248,-17429.978,-30189.608
C,-2013.842,-57404.248,-17429.978,-30189.608
C,-2083.842,-56984.248,-17429.978,-30189.608
C,-2153.842,-57404.248,-17429.978,-30189.608
C,-2223.842,-56984.248,-14779.978,-34779.542
C,-2293.842,-57404.248,-14779.978,-34779.542
C,-2363.842,-56984.248,-14779.978,-34779.542
C,-2433.842,-57404.248,-14779.978,-34779.542
C,-2503.842,-56984.248,-12129.978,-39369.477
C,-2573.842,-57404.248,-12129.978,-39369.477
C,-2643.842,-56984.248,-12129.978,-39369.477
C,-2713.842,-57404.248,-12129.978,-39369.477
C,-2783.842,-56984.248,-9479.978,-43959.412
C,-2853.842,-57404.248,-9479.978,-43959.412
C,-2923.842,-56984.248,-9479.978,-43959.412
C,-2993.842,-57404.248,-9479.978,-43959.412
C,-3063.842,-56984.248,-6829.978,-48549.346
C,-3133.842,-57404.248,-6829.978,-48549.346
C,-3203.842,-56984.248,-6829.978,-48549.346
C,-3273.842,-57404.248,-6829.978,-48549.346
C,-3343.842,-56984.248,-4179.978,-53139.281
C,-3413.842,-57404.248,-4179.978,-53139.281
C,-3483.842,-56984.248,-4179.978,-53139.281
C,-3553.842,-57404.248,-4179.978,-53139.281
C,-5423.842,-56984.248,-38629.978,-2650.0
C,-5493.842,-57404.248,-38629.978,-2650.0
C,-5563.842,-56984.248,-38629.978,-2650.0
C,-5633.842,-57404.248,-38629.978,-2650.0
C,-5703.842,-56984.248,-38629.978,-2650.0
C,-5773.842,-57404.248,-38629.978,-2650.0
C,-5843.842,-56984.248,-35979.978,-7239.935
C,-5913.842,-57404.248,-35979.978,-7239.935
C,-5983.842,-56984.248,-35979.978,-7239.935
C,-6053.842,-57404.248,-35979.978,-7239.935
C,-6123.842,-56984.248,-33329.978,-11829.869
C,-6193.842,-57404.248,-33329.978,-11829.869
C,-6263.842,-56984.248,-33329.978,-11829.869
C,-6333.842,-57404.248,-33329.978,-11829.869
C,-6403.842,-56984.248,-30679.978,-16419.804
C,-6473.842,-57404.248,-30679.978,-16419.804
C,-6543.842,-56984.248,-30679.978,-16419.804
C,-6613.842,-57404.248,-30679.978,-16419.804
C,-6683.842,-56984.248,-28029.978,-21009.739
C,-6753.842,-57404.248,-28029.978,-21009.739
C,-6823.842,-56984.248,-28029.978,-21009.739
C,-6893.842,-57404.248,-28029.978,-21009.739
C,-6963.842,-56984.248,-25379.978,-25599.673
C,-7033.842,-57404.248,-25379.978,-25599.673
C,-7103.842,-56984.248,-25379.978,-25599.673
C,-7173.842,-57404.248,-25379.978,-25599.673
C,-7243.842,-56984.248,-22729.978,-30189.608
C,-7313.842,-57404.248,-22729.978,-30189.608
C,-7383.842,-56984.248,-22729.978,-30189.608
C,-7453.842,-57404.248,-22729.978,-30189.608
C,-7523.842,-56984.248,-20079.978,-34779.542
C,-7593.842,-57404.248,-20079.978,-34779.542
C,-7663.842,-56984.248,-20079.978,-34779.542
C,-7733.842,-57404.248,-20079.978,-34779.542
C,-7803.842,-56984.248,-17429.978,-39369.477
C,-7873.842,-57404.248,-17429.978,-39369.477
C,-7943.842,-56984.248,-17429.978,-39369.477
C,-8013.842,-57404.248,-17429.978,-39369.477
C,-8083.842,-56984.248,-14779.978,-43959.412
C,-8153.842,-57404.248,-14779.978,-43959.412
C,-8223.842,-56984.248,-14779.978,-43959.412
C,-8293.842,-57404.248,-14779.978,-43959.412
C,-8363.842,-56984.248,-12129.978,-48549.346
C,-8433.842,-57404.248,-12129.978,-48549.346
C,-8503.842,-56984.248,-12129.978,-48549.346
C,-8573.842,-57404.248,-12129.978,-48549.346
C,-8643.842,-56984.248,-9479.978,-53139.281
C,-8713.842,-57404.248,-9479.978,-53139.281
C,-8783.842,-56984.248,-9479.978,-53139.281
C,-8853.842,-57404.248,-9479.978,-53139.281
C,-10723.842,-56984.248,-43929.978,-2650.0
C,-10793.842,-57404.248,-43929.978,-2650.0
C,-10863.842,-56984.248,-43929.978,-2650.0
C,-10933.842,-57404.248,-43929.978,-2650.0
C,-11003.842,-56984.248,-43929.978,-2650.0
C,-11073.842,-57404.248,-43929.978,-2650.0
C,-11143.842,-56984.248,-41279.978,-7239.935
C,-11213.842,-57404.248,-41279.978,-7239.935
C,-11283.842,-56984.248,-41279.978,-7239.935
C,-11353.842,-57404.248,-41279.978,-7239.935
C,-11423.842,-56984.248,-38629.978,-11829.869
C,-11493.842,-57404.248,-38629.978,-11829.869
C,-11563.842,-56984.248,-38629.978,-11829.869
C,-11633.842,-57404.248,-38629.978,-11829.869
C,-11703.842,-56984.248,-35979.978,-16419.804
C,-11773.842,-57404.248,-35979.978,-16419.804
C,-11843.842,-56984.248,-35979.978,-16419.804
C,-11913.842,-57404.248,-35979.978,-16419.804
C,-11983.842,-56984.248,-33329.978,-21009.739
C,-12053.842,-57404.248,-33329.978,-21009.739
C,-12123.842,-56984.248,-33329.978,-21009.739
C,-12193.842,-57404.248,-33329.978,-21009.739
C,-12263.842,-56984.248,-30679.978,-25599.673
C,-12333.842,-57404.248,-30679.978,-25599.673
C,-12403.842,-56984.248,-30679.978,-25599.673
C,-12473.842,-57404.248,-30679.978,-25599.673
C,-12543.842,-56984.248,-28029.978,-30189.608
C,-12613.842,-57404.248,-28029.978,-30189.608
C,-12683.842,-56984.248,-28029.978,-30189.608
C,-12753.842,-57404.248,-28029.978,-30189.608
C,-12823.842,-56984.248,-25379.978,-34779.542
C,-12893.842,-57404.248,-25379.978,-34779.542
C,-12963.842,-56984.248,-25379.978,-34779.542
C,-13033.842,-57404.248,-25379.978,-34779.542
C,-13103.842,-56984.248,-22729.978,-39369.477
C,-13173.842,-57404.248,-22729.978,-39369.477
C,-13243.842,-56984.248,-22729.978,-39369.477
C,-13313.842,-57404.248,-22729.978,-39369.477
C,-13383.842,-56984.248,-20079.978,-43959.412
C,-13453.842,-57404.248,-20079.978,-43959.412
C,-13523.842,-56984.248,-20079.978,-43959.412
C,-13593.842,-57404.248,-20079.978,-43959.412
C,-13663.842,-56984.248,-17429.978,-48549.346
C,-13733.842,-57404.248,-17429.978,-48549.346
C,-13803.842,-56984.248,-17429.978,-48549.346
C,-13873.842,-57404.248,-17429.978,-48549.346
C,-13943.842,-56984.248,-14779.978,-53139.281
C,-14013.842,-57404.248,-14779.978,-53139.281
C,-14083.842,-56984.248,-14779.978,-53139.281
C,-14153.842,-57404.248,-14779.978,-53139.281
C,-16023.842,-56984.248,-49229.978,-2650.0
C,-16093.842,-57404.248,-49229.978,-2650.0
C,-16163.842,-56984.248,-49229.978,-2650.0
C,-16233.842,-57404.248,-49229.978,-2650.0
C,-16303.842,-56984.248,-49229.978,-2650.0
C,-16373.842,-57404.248,-49229.978,-2650.0
C,-16443.842,-56984.248,-46579.978,-7239.935
C,-16513.842,-57404.248,-46579.978,-7239.935
C,-16583.842,-56984.248,-46579.978,-7239.935
C,-16653.842,-57404.248,-46579.978,-7239.935
C,-16723.842,-56984.248,-43929.978,-11829.869
C,-16793.842,-57404.248,-43929.978,-11829.869
C,-16863.842,-56984.248,-43929.978,-11829.869
C,-16933.842,-57404.248,-43929.978,-11829.869
C,-17003.842,-56984.248,-41279.978,-16419.804
C,-17073.842,-57404.248,-41279.978,-16419.804
C,-17143.842,-56984.248,-41279.978,-16419.804
C,-17213.842,-57404.248,-41279.978,-16419.804
C,-17283.842,-56984.248,-38629.978,-21009.739
C,-17353.842,-57404.248,-38629.978,-21009.739
C,-17423.842,-56984.248,-38629.978,-21009.739
C,-17493.842,-57404.248,-38629.978,-21009.739
C,-17563.842,-56984.248,-35979.978,-25599.673
C,-17633.842,-57404.248,-35979.978,-25599.673
C,-17703.842,-56984.248,-35979.978,-25599.673
C,-17773.842,-57404.248,-35979.978,-25599.673
C,-17843.842,-56984.248,-33329.978,-30189.608
C,-17913.842,-57404.248,-33329.978,-30189.608
C,-17983.842,-56984.248,-33329.978,-30189.608
C,-18053.842,-57404.248,-33329.978,-30189.608
C,-18123.842,-56984.248,-30679.978,-34779.542
C,-18193.842,-57404.248,-30679.978,-34779.542
C,-18263.842,-56984.248,-30679.978,-34779.542
C,-18333.842,-57404.248,-30679.978,-34779.542
C,-18403.842,-56984.248,-28029.978,-39369.477
C,-18473.842,-57404.248,-28029.978,-39369.477
C,-18543.842,-56984.248,-28029.978,-39369.477
C,-18613.842,-57404.248,-28029.978,-39369.477
C,-18683.842,-56984.248,-25379.978,-43959.412
C,-18753.842,-57404.248,-25379.978,-43959.412
C,-18823.842,-56984.248,-25379.978,-43959.412
C,-18893.842,-57404.248,-25379.978,-43959.412
C,-18963.842,-56984.248,-22729.978,-48549.346
C,-19033.842,-57404.248,-22729.978,-48549.346
C,-19103.842,-56984.248,-22729.978,-48549.346
C,-19173.842,-57404.248,-22729.978,-48549.346
C,-19243.842,-56984.248,-20079.978,-53139.281
C,-19313.842,-57404.248,-20079.978,-53139.281
C,-19383.842,-56984.248,-20079.978,-53139.281
C,-19453.842,-57404.248,-20079.978,-53139.281
C,-21323.842,-56984.248,-54529.978,-2650.0
C,-21393.842,-57404.248,-54529.978,-2650.0
C,-21463.842,-56984.248,-54529.978,-2650.0
C,-21533.842,-57404.248,-54529.978,-2650.0
C,-21603.842,-56984.248,-54529.978,-2650.0
C,-21673.842,-57404.248,-54529.978,-2650.0
C,-21743.842,-56984.248,-51879.978,-7239.935
C,-21813.842,-57404.248,-51879.978,-7239.935
C,-21883.842,-56984.248,-51879.978,-7239.935
C,-21953.842,-57404.248,-51879.978,-7239.935
C,-22023.842,-56984.248,-49229.978,-11829.869
C,-22093.842,-57404.248,-49229.978,-11829.869
C,-22163.842,-56984.248,-49229.978,-11829.869
C,-22233.842,-57404.248,-49229.978,-11829.869
C,-22303.842,-56984.248,-46579.978,-16419.804
C,-22373.842,-57404.248,-46579.978,-16419.804
C,-22443.842,-56984.248,-46579.978,-16419.804
C,-22513.842,-57404.248,-46579.978,-16419.804
C,-22583.842,-56984.248,-43929.978,-21009.739
C,-22653.842,-57404.248,-43929.978,-21009.739
C,-22723.842,-56984.248,-43929.978,-21009.739
C,-22793.842,-57404.248,-43929.978,-21009.739
C,-22863.842,-56984.248,-41279.978,-25599.673
C,-22933.842,-57404.248,-41279.978,-25599.673
C,-23003.842,-56984.248,-41279.978,-25599.673
C,-23073.842,-57404.248,-41279.978,-25599.673
C,-23143.842,-56984.248,-38629.978,-30189.608
C,-23213.842,-57404.248,-38629.978,-30189.608
C,-23283.842,-56984.248,-38629.978,-30189.608
C,-23353.842,-57404.248,-38629.978,-30189.608
C,-23423.842,-56984.248,-35979.978,-34779.542
C,-23493.842,-57404.248,-35979.978,-34779.542
C,-23563.842,-56984.248,-35979.978,-34779.542
C,-23633.842,-57404.248,-35979.978,-34779.542
C,-23703.842,-56984.248,-33329.978,-39369.477
C,-23773.842,-57404.248,-33329.978,-39369.477
C,-23843.842,-56984.248,-33329.978,-39369.477
C,-23913.842,-57404.248,-33329.978,-39369.477
C,-23983.842,-56984.248,-30679.978,-43959.412
C,-24053.842,-57404.248,-30679.978,-43959.412
C,-24123.842,-56984.248,-30679.978,-43959.412
C,-24193.842,-57404.248,-30679.978,-43959.412
C,-24263.842,-56984.248,-28029.978,-48549.346
C,-24333.842,-57404.248,-28029.978,-48549.346
C,-24403.842,-56984.248,-28029.978,-48549.346
C,-24473.842,-57404.248,-28029.978,-48549.346
C,-24543.842,-56984.248,-25379.978,-53139.281
C,-24613.842,-57404.248,-25379.978,-53139.281
C,-24683.842,-56984.248,-25379.978,-53139.281
C,-24753.842,-57404.248,-25379.978,-53139.281
C,-26623.842,-56984.248,-59829.978,-2650.0
C,-26693.842,-57404.248,-59829.978,-2650.0
C,-26763.842,-56984.248,-59829.978,-2650.0
C,-26833.842,-57404.248,-59829.978,-2650.0
C,-26903.842,-56984.248,-59829.978,-2650.0
C,-26973.842,-57404.248,-59829.978,-2650.0
C,-27043.842,-56984.248,-57179.978,-7239.935
C,-27113.842,-57404.248,-57179.978,-7239.935
C,-27183.842,-56984.248,-57179.978,-7239.935
C,-27253.842,-57404.248,-57179.978,-7239.935
C,-27323.842,-56984.248,-54529.978,-11829.869
C,-27393.842,-57404.248,-54529.978,-11829.869
C,-27463.842,-56984.248,-54529.978,-11829.869
C,-27533.842,-57404.248,-54529.978,-11829.869
C,-27603.842,-56984.248,-51879.978,-16419.804
C,-27673.842,-57404.248,-51879.978,-16419.804
C,-27743.842,-56984.248,-51879.978,-16419.804
C,-27813.842,-57404.248,-51879.978,-16419.804
C,-27883.842,-56984.248,-49229.978,-21009.739
C,-27953.842,-57404.248,-49229.978,-21009.739
C,-28023.842,-56984.248,-49229.978,-21009.739
C,-28093.842,-57404.248,-49229.978,-21009.739
C,-28163.842,-56984.248,-46579.978,-25599.673
C,-28233.842,-57404.248,-46579.978,-25599.673
C,-28303.842,-56984.248,-46579.978,-25599.673
C,-28373.842,-57404.248,-46579.978,-25599.673
C,-28443.842,-56984.248,-43929.978,-30189.608
C,-28513.842,-57404.248,-43929.978,-30189.608
C,-28583.842,-56984.248,-43929.978,-30189.608
C,-28653.842,-57404.248,-43929.978,-30189.608
C,-28723.842,-56984.248,-41279.978,-34779.542
C,-28793.842,-57404.248,-41279.978,-34779.542
C,-28863.842,-56984.248,-41279.978,-34779.542
C,-28933.842,-57404.248,-41279.978,-34779.542
C,-29003.842,-56984.248,-38629.978,-39369.477
C,-29073.842,-57404.248,-38629.978,-39369.477
C,-29143.842,-56984.248,-38629.978,-39369.477
C,-29213.842,-57404.248,-38629.978,-39369.477
C,-29283.842,-56984.248,-35979.978,-43959.412
C,-29353.842,-57404.248,-35979.978,-43959.412
C,-29423.842,-56984.248,-35979.978,-43959.412
C,-29493.842,-57404.248,-35979.978,-43959.412
C,-29563.842,-56984.248,-33329.978,-48549.346
C,-29633.842,-57404.248,-33329.978,-48549.346
C,-29703.842,-56984.248,-33329.978,-48549.346
C,-29773.842,-57404.248,-33329.978,-48549.346
C,-29843.842,-56984.248,-30679.978,-53139.281
C,-29913.842,-57404.248,-30679.978,-53139.281
C,-29983.842,-56984.248,-30679.978,-53139.281
C,-30053.842,-57404.248,-30679.978,-53139.281
C,-34357.886,-54458.893,27620.022,-53139.281
C,-34427.886,-54337.649,27620.022,-53139.281
C,-34497.886,-54216.406,22320.022,-53139.281
